,Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg],target
0,0.0,0.6595733761787415,0,0.21359743177890778,0.0,0.0,0.0,0.0,1.0
1,0.0004081699880771339,0.6595733761787415,0,0.004282655660063028,0.0,0.0,0.0,0.0,1.0
2,0.0008149126078933477,0.6595733761787415,0,0.015524627640843391,0.0,0.0,0.0,0.0,1.0
3,0.0012202278012409806,0.6595733761787415,0,0.013918631710112095,0.0,0.0,0.0,0.0,1.0
4,0.0016241155099123716,0.32624000310897827,0,0.012847967445850372,0.0,0.0,0.0,0.0,1.0
5,0.0020265760831534863,0.32624000310897827,0,0.01177730318158865,0.0,0.0,0.0,0.0,1.0
6,0.0024276087060570717,0.32624000310897827,0,0.0,0.0,0.0007456967723555863,0.0,0.0,1.0
7,0.002827214542776346,0.32624000310897827,0,0.032655250281095505,0.0,0.0007456967723555863,0.0,0.0,1.0
8,0.003225392661988735,0.32624000310897827,0,0.028907926753163338,0.0,0.0007456967723555863,0.0,0.0,1.0
9,0.0036221432965248823,0.32624000310897827,0,0.04175589233636856,0.0,0.0007456967723555863,0.0,0.0,1.0
10,0.004017467610538006,0.32624000310897827,0,0.03854390233755112,0.0,0.0007456967723555863,0.0,0.0,1.0
11,0.004411362577229738,0.32624000310897827,0,0.03051392175257206,0.0,0.0007456967723555863,0.0,0.0,1.0
12,0.004803831689059734,0.32624000310897827,0,0.02944325841963291,0.0,0.0007456967723555863,0.0,0.0,1.0
13,0.005194872617721558,0.32624000310897827,0,0.02248394303023815,0.0,0.0007456967723555863,0.0,0.0,1.0
14,0.00558448676019907,0.32624000310897827,0,0.01820128783583641,0.0,0.0007456967723555863,0.0,0.0,1.0
15,0.005972673650830984,0.32624000310897827,0,0.01659529097378254,0.0,0.0007456967723555863,0.0,0.0,1.0
16,0.006359432358294725,0.6595733761787415,0,0.013918631710112095,0.0,0.0007456967723555863,0.0,0.0,1.0
17,0.006744764745235443,0.6595733761787415,0,0.011241971515119076,0.0,0.0007456967723555863,0.0,0.0,1.0
18,0.007128668017685413,0.6595733761787415,0,0.012312635779380798,0.0,0.0007456967723555863,0.0,0.0,1.0
19,0.007511145435273647,0.6595733761787415,0,0.01177730318158865,0.0,0.0007456967723555863,0.0,0.0,1.0
20,0.007892194204032421,0.6595733761787415,0,0.012312635779380798,0.0,0.0007456967723555863,0.0,0.0,1.0
21,0.008271816186606884,0.6595733761787415,0,0.00963597558438778,0.0,0.0007456967723555863,0.0,0.0,1.0
22,0.008650013245642185,0.6595733761787415,0,0.013383299112319946,0.0,0.0007456967723555863,0.0,0.0,1.0
23,0.009026779793202877,0.6595733761787415,0,0.012312635779380798,0.0,0.0007456967723555863,0.0,0.0,1.0
24,0.009402118623256683,0.6595733761787415,0,0.010171307250857353,0.0,0.0007456967723555863,0.0,0.0,1.0
25,0.009776032529771328,0.6595733761787415,0,0.015524627640843391,0.0,0.0007456967723555863,0.0,0.0,1.0
26,0.010148516856133938,0.6595733761787415,0,0.012312635779380798,0.0,0.0007456967723555863,0.0,0.0,1.0
27,0.010519573464989662,0.6595733761787415,0,0.012312635779380798,0.0,0.0007456967723555863,0.0,0.0,1.0
28,0.010889203287661076,0.6595733761787415,0,0.012312635779380798,0.0,0.0007456967723555863,0.0,0.0,1.0
29,0.011257407255470753,0.32624000310897827,0,0.013918631710112095,0.0,0.0007456967723555863,0.0,0.0,1.0
30,0.011624181643128395,0.32624000310897827,0,0.010171307250857353,0.0,0.0007456967723555863,0.0,0.0,1.0
31,0.011989530175924301,0.32624000310897827,0,0.014989295043051243,0.0,0.0007456967723555863,0.0,0.0,1.0
32,0.012353451922535896,0.32624000310897827,0,0.013918631710112095,0.0,0.0007456967723555863,0.0,0.0,1.0
33,0.012715944088995457,0.32624000310897827,0,0.011241971515119076,0.0,0.0007456967723555863,0.0,0.0,1.0
34,0.013077009469270706,0.32624000310897827,0,0.014989295043051243,0.0,0.0007456967723555863,0.0,0.0,1.0
35,0.013436649926006794,0.32624000310897827,0,0.012847967445850372,0.0,0.0007456967723555863,0.0,0.0,1.0
36,0.013794861733913422,0.32624000310897827,0,0.012312635779380798,0.0,0.0007456967723555863,0.0,0.0,1.0
37,0.01415164303034544,0.32624000310897827,0,0.013383299112319946,0.0,0.0007456967723555863,0.0,0.0,1.0
38,0.014507003128528595,0.32624000310897827,0,0.013383299112319946,0.0,0.0007456967723555863,0.0,0.0,1.0
39,0.014860930852591991,0.32624000310897827,0,0.00963597558438778,0.0,0.0007456967723555863,0.0,0.0,1.0
40,0.015213430859148502,0.0,0,0.013383299112319946,0.0,0.0007456967723555863,0.0,0.0,1.0
41,0.015564505010843277,0.0,0,0.014453963376581669,0.0,0.0007456967723555863,0.0,0.0,1.0
42,0.015914151445031166,0.0,0,0.01177730318158865,0.0,0.0007456967723555863,0.0,0.0,1.0
43,0.016262371093034744,0.32624000310897827,0,0.00963597558438778,0.0,0.0007456967723555863,0.0,0.0,1.0
44,0.01660916581749916,0.0,0,0.22269806265830994,0.03393765911459923,0.005133757367730141,0.024244872853159904,0.0,1.0
45,0.01695452816784382,0.0,0,0.1290149688720703,0.02372664213180542,0.0007456967723555863,0.0,0.0,1.0
46,0.017298463732004166,0.0,0,0.12152032554149628,0.02372664213180542,0.0019237450323998928,0.0,0.0,1.0
47,0.0176409762352705,0.0,0,0.10653103142976761,0.019193124026060104,0.003177476581186056,0.0,0.0,1.0
48,0.017982056364417076,0.0,0,0.08511778712272644,0.019193124026060104,0.003177476581186056,0.0,0.0,1.0
49,0.01832171343266964,0.0,0,0.08404712378978729,0.015040941536426544,0.003177476581186056,0.0,0.0,1.0
50,0.018659943714737892,0.0,0,0.0920770987868309,0.015040941536426544,0.003177476581186056,0.0,0.0,1.0
51,0.018996741622686386,0.0,0,0.09850108623504639,0.015040941536426544,0.003177476581186056,0.0,0.0,1.0
52,0.01933211460709572,0.0,0,0.11884366720914841,0.015040941536426544,0.003177476581186056,0.0,0.0,1.0
53,0.01966605894267559,0.0,0,0.09743042290210724,0.015040941536426544,0.0019237450323998928,0.0,0.0,1.0
54,0.0199985820800066,0.0,0,0.10546036809682846,0.015040941536426544,0.0019237450323998928,0.0,0.0,1.0
55,0.0203296709805727,0.0,0,0.10331904143095016,0.015040941536426544,0.0019237450323998928,0.011969652026891708,0.0,1.0
56,0.02065933495759964,0.0,0,0.12419698387384415,0.015040941536426544,0.007522390224039555,0.1754990518093109,0.0,1.0
57,0.02098756842315197,0.0,0,0.29443255066871643,0.019193124026060104,0.012911451980471611,0.1754990518093109,0.0,1.0
58,0.021314380690455437,0.0,0,0.3875803053379059,0.028641482815146446,0.012911451980471611,0.1754990518093109,0.0,1.0
59,0.021639754995703697,0.0,0,0.20128479599952698,0.03393765911459923,0.0019237450323998928,0.0,0.0,1.0
60,0.021963708102703094,0.0,0,0.12687364220619202,0.028641482815146446,0.0007456967723555863,0.0,0.0,1.0
61,0.02228623814880848,0.32624000310897827,0,0.11723767220973969,0.028641482815146446,0.0007456967723555863,0.0,0.0,1.0
62,0.022607337683439255,0.32624000310897827,0,0.10920768976211548,0.019193122163414955,0.0007456967723555863,0.0,0.0,1.0
63,0.02292700856924057,0.32624000310897827,0,0.09582442045211792,0.015040941536426544,0.005133757367730141,0.24079273641109467,0.0,1.0
64,0.023245254531502724,0.32624000310897827,0,0.46573877334594727,0.028641482815146446,0.04465613514184952,0.2578800618648529,0.0,1.0
65,0.023562069982290268,0.32624000310897827,0,0.5968950390815735,0.06613850593566895,0.051108866930007935,0.22401104867458344,0.0,1.0
66,0.0238774623721838,0.32624000310897827,0,0.4673447906970978,0.07372269034385681,0.03413073718547821,0.22401104867458344,0.0,1.0
67,0.024191424250602722,0.32624000310897827,0,0.5149892568588257,0.09003501385450363,0.0386357456445694,0.22401104867458344,0.0,1.0
68,0.024503955617547035,0.32624000310897827,0,0.5198072791099548,0.11736349761486053,0.04465613514184952,0.24079279601573944,0.0,1.0
69,0.024815065786242485,0.32624000310897827,0,0.6145609617233276,0.14812397956848145,0.02407878451049328,0.22401104867458344,0.0,1.0
70,0.025124739855527878,0.32624000310897827,0,0.3174518346786499,0.15914011001586914,0.012911451980471611,0.0,0.0,1.0
71,0.02543298900127411,0.32624000310897827,0,0.29389721155166626,0.13748912513256073,0.0019237450323998928,0.0,0.0,1.0
72,0.025739822536706924,0.32624000310897827,0,0.28800857067108154,0.13748912513256073,0.0019237450323998928,0.0,0.0,1.0
73,0.026045216247439384,0.32624000310897827,0,0.28747323155403137,0.13748912513256073,0.0019237450323998928,0.0,0.0,1.0
74,0.026349186897277832,0.32624000310897827,0,0.270342618227005,0.11736349761486053,0.0019237450323998928,0.0,0.0,1.0
75,0.02665172889828682,0.32624000310897827,0,0.22912205755710602,0.09876317530870438,0.0019237450323998928,0.0,0.0,1.0
76,0.026952849701046944,0.32624000310897827,0,0.13490362465381622,0.06613850593566895,0.0019237450323998928,0.0,0.0,1.0
77,0.02725253812968731,0.6595733761787415,0,0.2564239799976349,0.039615169167518616,0.00974458921700716,0.1754990518093109,0.0,1.0
78,0.027550797909498215,0.6595733761787415,0,0.43094220757484436,0.052114177495241165,0.07147665321826935,0.2578800618648529,0.0,1.0
79,0.02784762531518936,0.6595733761787415,0,0.18308350443840027,0.07372269034385681,0.003177476581186056,0.0,0.0,1.0
80,0.02814304456114769,0.6595733761787415,0,0.1434689313173294,0.07372269034385681,0.0007456967723555863,0.0,0.0,1.0
81,0.028437018394470215,0.6595733761787415,0,0.13704495131969452,0.06613850593566895,0.0007456967723555863,0.0,0.0,1.0
82,0.028729567304253578,0.6595733761787415,0,0.1274089813232422,0.06613850593566895,0.0007456967723555863,0.0,0.0,1.0
83,0.02902068942785263,0.6595733761787415,0,0.13811561465263367,0.07372269034385681,0.0007456967723555863,0.09020368754863739,0.0,1.0
84,0.029310384765267372,0.6595733761787415,0,0.3260171413421631,0.07372269034385681,0.11229661107063293,0.34321674704551697,0.0,1.0
85,0.029598649591207504,0.6595733761787415,0,0.6097429990768433,0.11736349761486053,0.09523405879735947,0.34321674704551697,0.0,1.0
86,0.029885485768318176,0.6595733761787415,0,0.3506424129009247,0.14812397956848145,0.007522390224039555,0.0,0.0,1.0
87,0.03017091192305088,0.6595733761787415,0,0.34261244535446167,0.13748912513256073,0.005133757367730141,0.11872594803571701,0.0,1.0
88,0.03045489825308323,0.6595733761787415,0,0.36777302622795105,0.13748912513256073,0.012911451980471611,0.19136418402194977,0.0,1.0
89,0.03073745407164097,0.6595733761787415,0,0.3854389786720276,0.14812397956848145,0.051108866930007935,0.27527278661727905,0.0,1.0
90,0.031018579378724098,0.32624000310897827,0,0.4384368658065796,0.182316392660141,0.35644569993019104,0.5839300155639648,0.0,1.0
91,0.03129828721284866,0.32624000310897827,0,0.4914347231388092,0.21994084119796753,0.5406501293182373,0.6521485447883606,0.0,1.0
92,0.03157657012343407,0.32624000310897827,0,0.7612419128417969,0.20701801776885986,0.00974458921700716,0.8928489089012146,0.0,1.0
93,0.03185341879725456,0.32624000310897827,0,0.812098503112793,0.20701801776885986,1.0,1.0,0.0,1.0
94,0.032128844410181046,0.6595733761787415,0,0.610278308391571,0.21994084119796753,0.02407878451049328,0.8928489089012146,0.0,1.0
95,0.03240283578634262,0.6595733761787415,0,0.7955031991004944,0.182316392660141,0.9420435428619385,0.8928489089012146,0.0,1.0
96,0.03267539292573929,0.32624000310897827,0,0.7965738773345947,0.19447651505470276,0.2802247703075409,0.8928489089012146,0.0,1.0
97,0.03294654190540314,0.32624000310897827,0,0.3956103026866913,0.1705375760793686,0.005133757367730141,0.0,0.0,1.0
98,0.03321624919772148,0.6595733761787415,0,0.610278308391571,0.21994084119796753,0.0386357456445694,0.30644533038139343,0.0,1.0
99,0.03348453715443611,0.6595733761787415,0,0.7955031991004944,0.182316392660141,0.9420436024665833,0.8928489089012146,0.0,1.0
100,0.033751387149095535,0.32624000310897827,0,0.7965738773345947,0.19447651505470276,0.2802247703075409,0.8928489089012146,0.0,1.0
101,0.03401682898402214,0.32624000310897827,0,0.3956103026866913,0.1705375760793686,0.005133757367730141,0.0,0.0,1.0
102,0.034280817955732346,0.6595733761787415,0,0.610278308391571,0.21994084119796753,0.0386357456445694,0.30644533038139343,0.0,1.0
103,0.03454340249300003,0.6595733761787415,0,0.7955031991004944,0.182316392660141,0.9420436024665833,0.8928489089012146,0.0,1.0
104,0.034804556518793106,0.32624000310897827,0,0.7965738773345947,0.19447651505470276,0.2802247703075409,0.8928489089012146,0.0,1.0
105,0.03506426513195038,0.32624000310897827,0,0.3956103026866913,0.1705375760793686,0.005133757367730141,0.0,0.0,1.0
106,0.03532257676124573,0.6595733761787415,0,0.610278308391571,0.21994084119796753,0.0386357456445694,0.30644533038139343,0.0,1.0
107,0.03557943180203438,1.0,0,0.7408993244171143,0.09003501385450363,0.6494465470314026,0.5025237798690796,0.0,1.0
108,0.03583488240838051,1.0,0,0.7280513644218445,0.11736349761486053,0.35644569993019104,0.4815410077571869,0.0,1.0
109,0.036088891327381134,1.0,0,0.5883297324180603,0.182316392660141,0.07147665321826935,0.22401104867458344,0.0,1.0
110,0.03634147346019745,1.0,0,0.40471094846725464,0.20701801776885986,0.0,0.0,0.0,1.0
111,0.036592625081539154,0.6595733761787415,0,0.32280513644218445,0.19447651505470276,0.0007456967723555863,0.0,0.0,1.0
112,0.036842361092567444,0.6595733761787415,0,0.26498928666114807,0.14812397956848145,0.0019237450323998928,0.0,0.0,1.0
113,0.03709065169095993,0.6595733761787415,0,0.20396144688129425,0.09003501385450363,0.0007456967723555863,0.0,0.0,1.0
114,0.037337545305490494,0.32624000310897827,0,0.13062097132205963,0.06613850593566895,0.0019237450323998928,0.0,0.0,1.0
