Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C],Accelerator Pedal Position [%]
0.0,24,96.0,934.0,0.0,33.0,10.52,82.7,17.0,14.1
0.7200000000000001,24,97.0,892.0,0.0,29.0,9.94,83.1,17.0,14.1
1.4700000000000002,24,97.0,882.0,0.0,29.0,9.52,83.1,17.0,14.1
2.221,24,97.0,862.0,0.0,28.0,9.55,83.1,17.0,14.1
2.971,24,97.0,848.0,0.0,27.0,9.63,83.1,17.0,14.1
3.721,24,97.0,837.0,0.0,26.0,9.66,83.1,17.0,14.1
4.471,24,97.0,858.0,0.0,26.0,10.13,83.1,17.0,14.1
5.221,24,97.0,875.0,0.0,26.0,10.13,83.1,17.0,14.1
5.971,24,97.0,879.0,0.0,26.0,9.99,83.1,17.0,14.1
6.721,24,98.0,882.0,0.0,26.0,10.3,83.1,17.0,14.1
7.471,24,98.0,884.0,0.0,25.0,9.77,83.1,17.0,14.1
8.222000000000001,24,98.0,883.0,0.0,25.0,10.22,83.1,17.0,14.1
8.971,24,98.0,884.0,0.0,25.0,10.05,83.1,17.0,14.1
9.81,24,98.0,910.0,0.0,25.0,10.38,83.1,17.0,14.1
10.59,24,98.0,893.0,0.0,25.0,10.05,83.1,17.0,14.1
11.371,24,98.0,884.0,0.0,24.0,10.08,83.1,17.0,14.5
12.121,24,98.0,944.0,0.0,24.0,10.66,83.1,17.0,14.5
12.96,24,99.0,915.0,0.0,25.0,10.58,83.1,17.0,14.1
13.71,24,99.0,939.0,0.0,24.0,10.99,83.1,17.0,14.9
14.461,24,99.0,925.0,0.0,25.0,10.3,83.1,17.0,14.1
15.21,24,100.0,957.0,1.0,24.0,11.13,83.1,17.0,14.5
16.112000000000002,24,100.0,942.0,1.0,24.0,12.08,83.1,17.0,14.1
17.040000000000003,24,100.0,954.0,1.0,24.0,10.27,83.1,17.0,14.1
17.94,24,100.0,891.0,1.0,23.0,9.88,83.1,17.0,14.1
18.84,24,99.0,877.0,1.0,22.0,10.19,83.1,17.0,14.5
19.740000000000002,24,99.0,928.0,1.0,23.0,10.74,83.1,17.0,14.1
20.64,24,100.0,945.0,1.0,23.0,10.97,83.1,17.0,14.1
