Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],Throttle Position [%],Accelerator Pedal Position [%]
0,70.0,101.0,0.0,0.0,36.0,17.647058,16.078432
1,70.0,93.0,0.0,0.0,36.0,16.862745,16.078432
2,70.0,21.0,1022.5,0.0,36.0,16.470589,16.078432
3,70.0,22.0,869.5,0.0,37.0,16.470589,16.078432
4,68.0,22.0,869.5,0.0,37.0,16.470589,16.078432
5,68.0,26.0,821.0,0.0,38.0,16.862745,16.078432
6,68.0,26.0,763.25,0.0,38.0,16.862745,16.078432
7,68.0,26.0,763.25,0.0,38.0,16.470589,16.078432
8,68.0,26.0,714.0,0.0,39.0,16.470589,16.078432
9,68.0,26.0,692.0,0.0,39.0,16.470589,16.078432
10,68.0,26.0,682.0,0.0,39.0,16.470589,16.078432
11,68.0,26.0,682.0,0.0,40.0,16.470589,16.078432
12,68.0,29.0,653.75,0.0,40.0,16.470589,16.078432
13,68.0,29.0,653.75,0.0,40.0,16.470589,32.156864
14,69.0,37.0,621.75,0.0,40.0,18.039215,32.156864
15,69.0,37.0,621.75,0.0,40.0,18.039215,16.078432
16,69.0,34.0,509.25,0.0,40.0,16.078432,16.078432
17,69.0,32.0,490.5,3.0,40.0,16.078432,16.078432
18,69.0,32.0,490.5,3.0,40.0,16.078432,23.137255
19,70.0,40.0,1092.75,5.0,40.0,19.607843,23.137255
20,70.0,40.0,1092.75,5.0,40.0,19.607843,23.921568
21,70.0,18.0,1045.25,11.0,40.0,16.078432,23.921568
22,70.0,18.0,1045.25,11.0,40.0,16.078432,16.078432
23,70.0,29.0,621.0,9.0,40.0,16.078432,16.078432
24,70.0,64.0,632.0,8.0,40.0,20.392157,16.078432
25,70.0,64.0,632.0,8.0,40.0,20.392157,25.882353
26,70.0,23.0,929.5,11.0,40.0,16.078432,25.882353
27,70.0,23.0,929.5,11.0,40.0,16.078432,22.745098
28,71.0,23.0,860.75,13.0,40.0,16.078432,22.745098
29,71.0,23.0,860.75,13.0,40.0,16.078432,25.09804
30,71.0,69.0,959.25,12.0,40.0,16.862745,25.09804
31,71.0,69.0,959.25,12.0,40.0,16.862745,16.078432
32,71.0,27.0,822.5,13.0,40.0,23.137255,16.078432
33,71.0,27.0,822.5,13.0,40.0,23.137255,24.705883
34,71.0,23.0,1160.0,13.0,40.0,23.137255,24.705883
35,71.0,23.0,1160.0,15.0,40.0,16.078432,24.705883
