Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,33,66,1180,0,9.4,0.0,-7.2
2,33,31,1528,0,7.1,0.0,-7.3
3,33,27,1351,0,7.1,0.0,-7.3
4,33,29,1187,0,7.1,0.0,-7.1
5,33,30,1084,0,6.6,0.0,-7.1
6,33,30,1045,0,6.6,0.0,-7.2
7,33,31,1033,0,6.6,0.0,-7.2
8,33,35,1031,0,7.1,0.0,-7.3
9,33,38,1068,0,7.5,0.0,-6.4
10,33,39,1072,0,7.5,0.0,-6.4
11,33,39,1059,0,7.5,0.0,-6.4
12,33,39,1057,0,7.5,0.0,-6.4
13,34,39,1044,0,7.5,0.0,-6.4
14,34,39,1047,0,7.5,0.0,-6.4
15,34,39,1047,0,7.5,0.0,-6.3
16,34,38,1067,0,7.5,0.0,-6.4
17,34,38,1060,0,7.5,0.0,-6.3
18,34,38,1053,0,7.1,0.0,-6.3
19,34,38,1059,0,7.1,0.0,-6.4
20,34,38,1047,0,7.1,0.0,-6.4
21,35,38,1044,0,7.1,0.0,-6.4
22,35,38,1051,0,7.1,0.0,-6.3
23,35,38,1050,0,7.1,0.0,-6.4
24,35,38,1039,0,7.1,0.0,-6.3
25,35,38,1049,0,7.1,0.0,-6.3
26,36,38,1047,0,7.1,0.0,-6.3
27,36,38,1045,0,7.1,0.0,-6.4
28,36,38,1045,0,7.1,0.0,-6.6
29,36,38,1050,0,7.1,0.0,-6.2
30,36,38,1044,0,7.1,0.0,-6.3
31,36,38,1042,0,7.1,0.0,-6.5
32,36,39,1028,0,7.1,0.0,-6.6
33,36,39,1037,0,7.1,0.0,-6.3
34,36,38,1042,0,7.1,0.0,-6.4
35,37,38,1028,0,7.1,0.0,-6.2
36,37,39,1026,0,7.1,0.0,-6.3
37,37,39,1026,0,7.1,0.0,-6.3
38,37,39,1026,0,7.1,0.0,-6.4
39,37,38,1030,0,7.1,0.0,-6.5
40,38,39,1031,0,7.1,0.0,-6.3
41,38,39,1030,0,7.1,0.0,-6.6
42,38,39,1024,0,7.1,0.0,-6.6
43,38,39,1023,0,7.1,0.0,-6.3
44,38,39,1027,0,7.1,0.0,-6.3
45,39,39,1016,0,7.1,0.0,-6.3
46,39,39,1020,0,7.1,0.0,-6.3
47,39,39,1026,0,7.1,0.0,-6.4
48,39,39,1021,0,7.1,0.0,-6.6
49,39,39,1017,0,7.1,0.0,-7.4
50,39,39,1019,0,7.1,0.0,-7.4
51,39,39,1003,0,7.1,0.0,-4.7
52,39,48,883,0,8.0,0.0,59.0
53,40,53,858,0,8.0,0.0,18.5
54,40,52,851,0,8.0,0.0,18.8
55,40,52,847,0,7.5,0.0,25.5
56,41,53,897,0,8.0,0.0,137.9
57,41,53,1092,3,9.4,5.9,397.9
58,41,58,1296,6,11.3,11.3,471.5
59,41,68,1743,10,15.0,16.0,338.7
60,42,57,2101,13,14.1,14.1,190.1
61,42,41,1631,14,8.9,3.1,30.5
62,42,30,1261,13,6.6,0.0,5.4
63,42,33,980,11,6.6,0.0,246.6
64,42,47,1052,10,9.4,7.8,441.3
65,42,69,1553,12,14.1,14.5,387.1
66,43,45,1412,13,8.0,2.0,52.3
67,43,31,1183,12,6.6,0.0,-207.9
68,43,47,1241,11,10.4,10.2,-265.5
69,44,46,1357,11,8.5,2.7,-293.3
70,44,32,1136,11,7.1,0.0,-76.3
71,44,36,1033,10,7.5,0.0,87.4
72,45,42,1114,11,8.0,0.8,308.8
73,45,60,1327,11,12.7,13.7,321.5
74,45,69,1696,14,14.6,12.9,219.8
75,45,53,1677,16,12.2,12.9,47.9
76,45,62,1928,18,14.6,14.1,4.4
77,45,46,1956,19,10.8,7.0,-22.7
78,46,51,1516,20,12.2,10.5,-27.8
79,46,54,1572,21,10.8,5.9,-5.1
80,46,44,1519,22,10.4,7.8,-13.7
81,47,47,1553,22,10.4,7.0,0.5
82,47,37,1420,22,8.0,0.0,4.9
83,47,33,1317,20,7.1,0.0,-7.1
84,48,34,1171,17,7.1,0.0,-90.7
85,48,36,1047,15,7.1,0.0,-230.0
86,48,45,1089,14,9.9,3.5,-268.3
87,48,79,1748,16,17.9,18.4,-94.0
88,48,73,1841,19,16.5,14.8,-28.5
89,48,80,1934,22,20.2,21.9,-5.4
90,49,91,2170,26,27.7,23.4,-5.1
91,49,82,2170,30,22.1,13.3,-2.2
92,49,29,1698,31,7.5,0.0,-1.0
93,50,33,1463,30,7.5,0.0,-7.8
94,50,34,1434,29,8.5,0.0,-37.9
95,50,45,1522,29,9.9,6.2,-28.6
96,51,35,1371,27,7.1,0.0,15.0
97,51,62,1519,24,24.0,20.7,16.8
98,51,99,2378,23,95.3,36.3,7.0
99,51,94,2677,25,45.6,27.7,2.1
100,51,93,2784,26,37.1,29.7,0.8
101,52,94,2581,27,40.4,29.3,19.5
102,52,98,2377,27,84.5,25.8,17.6
103,53,95,2189,27,33.4,19.5,2.4
104,53,89,2187,29,24.0,17.6,-8.6
105,53,49,1974,30,9.9,3.5,-16.8
106,54,31,1457,29,8.0,0.0,-37.0
107,54,27,1301,27,6.1,0.0,-54.4
108,54,25,1171,24,6.1,0.0,-79.4
109,55,33,919,19,6.1,0.0,-72.1
110,56,54,1228,16,12.2,12.1,-190.9
111,56,92,1965,18,30.1,28.1,-110.7
112,56,99,2269,23,93.9,34.0,-10.9
113,57,99,2422,29,99.6,32.0,-12.7
114,57,44,2060,32,11.3,0.8,-1.4
115,57,29,1452,30,7.1,0.0,0.9
116,57,29,1179,25,6.6,0.0,2.0
117,57,36,974,16,7.1,0.0,-4.2
118,57,52,993,11,8.9,0.0,0.0
119,58,86,1611,12,32.9,23.4,-6.6
120,58,98,2281,18,69.0,23.8,3.4
121,59,88,2521,24,26.8,19.1,3.8
122,59,75,2361,28,19.3,20.7,-1.3
123,59,78,2247,31,19.3,16.4,-2.3
124,60,34,1866,32,8.0,0.0,-0.4
125,60,33,1479,31,7.1,0.0,0.0
126,60,31,1328,27,7.1,0.0,2.0
127,60,39,1006,22,7.1,0.0,-5.5
128,60,44,1041,17,8.0,0.0,0.0
129,61,48,995,14,8.0,0.0,-9.0
130,61,54,1014,11,9.4,1.2,-13.7
131,62,82,1464,11,33.4,23.8,-9.5
132,62,97,2069,14,63.9,22.7,-4.3
133,63,82,2057,17,20.2,16.8,-2.3
134,63,64,1991,18,14.6,14.1,-1.5
135,63,57,1956,19,12.2,10.2,-2.2
136,63,29,1597,17,7.1,0.0,50.4
137,63,42,1379,15,10.8,0.8,155.0
138,63,85,1853,15,20.2,19.1,167.0
139,64,83,1936,17,19.7,17.6,131.5
140,64,77,1991,18,17.9,17.6,82.4
141,64,64,1965,19,14.1,10.9,35.0
142,65,33,1490,16,7.5,0.0,13.8
143,65,40,1063,11,7.5,0.0,14.9
144,66,60,966,8,11.3,3.1,14.2
145,66,75,1540,8,14.1,7.4,11.7
146,66,47,1157,7,8.0,0.0,9.8
147,66,70,1138,5,13.2,12.1,11.7
148,66,88,1619,7,21.1,17.2,12.0
149,66,92,2040,11,27.3,23.0,23.5
150,67,91,2519,15,28.7,24.2,16.3
151,67,92,2212,17,30.5,28.5,-6.4
152,67,99,2228,19,92.5,30.5,-11.3
153,67,97,2444,22,84.1,27.0,-11.5
