Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,86,0,1233,0,6.1,0.0,84.6
2,86,0,1129,0,5.7,0.0,84.8
3,86,0,864,0,6.1,0.0,87.9
4,86,0,752,0,5.7,0.0,87.5
5,86,0,715,0,6.1,0.0,68.9
6,87,0,716,0,6.6,0.0,-4.1
7,87,0,682,0,6.1,0.0,2.6
8,87,5,766,0,9.4,0.0,21.7
9,87,31,1477,5,15.0,0.0,6.9
10,87,28,1754,10,16.0,0.0,2.2
11,87,35,1825,12,13.6,0.0,8.0
12,87,54,1703,14,21.1,0.0,7.7
13,87,66,1980,18,60.1,0.0,12.8
14,87,19,2145,22,20.7,0.0,6.2
15,87,16,1717,24,11.8,0.0,-2.9
16,87,0,1482,23,8.0,0.0,-15.4
17,87,0,1268,20,8.0,0.0,-2.9
18,86,0,1064,16,8.5,0.0,75.5
19,86,0,930,12,8.9,0.0,282.5
20,85,0,874,11,8.5,0.0,400.7
21,85,0,917,11,8.5,0.0,349.3
22,85,0,873,11,8.0,0.0,276.1
23,84,0,850,11,7.5,0.0,335.3
24,84,28,1180,11,13.2,0.0,327.9
25,84,0,1199,13,8.5,0.0,197.7
26,84,50,1301,13,27.3,0.0,82.0
27,84,82,1950,17,95.8,0.0,17.8
28,84,90,1888,21,100.0,0.0,12.4
29,84,57,1764,25,85.0,0.0,3.0
30,84,9,1834,27,26.8,0.0,-2.1
31,84,0,1739,27,8.9,0.0,-11.9
32,84,0,1598,25,8.5,0.0,-16.1
33,85,0,1409,22,8.0,0.0,-11.7
34,85,0,1289,21,7.5,0.0,22.5
35,85,11,1353,21,11.3,0.0,19.8
36,85,20,1685,22,13.6,0.0,5.9
37,85,0,1411,21,7.5,0.0,9.5
38,85,0,1130,16,8.0,0.0,5.5
39,85,0,957,12,8.5,0.0,-26.1
40,85,0,850,9,7.5,0.0,-22.2
41,85,0,819,8,7.1,0.0,0.1
42,85,0,815,6,7.1,0.0,-20.5
43,86,0,765,4,7.1,0.0,-19.0
44,86,0,846,4,8.5,0.0,-86.5
45,86,47,1659,7,16.9,0.0,-42.0
46,86,38,2135,13,16.0,0.0,0.0
47,86,29,1850,17,13.2,0.0,-16.4
48,86,0,1533,18,6.6,0.0,-34.2
49,86,0,1149,17,7.1,0.0,-68.1
50,86,0,1049,15,7.1,0.0,-136.8
51,86,0,1044,14,8.9,0.0,-191.6
52,86,86,1880,16,56.4,0.0,-173.3
53,86,94,1966,21,100.0,0.0,-73.4
54,86,104,1843,25,100.0,0.0,-55.6
55,86,103,1974,29,100.0,0.0,-29.7
56,85,49,2135,33,26.8,0.0,6.2
57,85,16,1901,35,10.8,0.0,1.9
58,85,62,1797,36,20.2,0.0,6.6
59,85,20,1850,38,15.5,0.0,1.7
60,85,31,1865,39,11.3,0.0,5.8
61,84,49,1941,40,27.3,0.0,9.7
62,84,0,1722,41,7.5,0.0,7.4
63,84,55,1645,41,19.7,0.0,8.0
64,84,15,1743,42,17.9,0.0,5.8
65,84,0,1446,42,5.2,0.0,2.6
66,84,18,1445,41,8.5,0.0,6.1
67,84,0,1406,41,6.1,0.0,12.0
68,84,0,1331,40,6.1,0.0,4.9
69,84,0,1236,37,6.1,0.0,3.8
70,84,0,960,36,6.1,0.0,4.8
71,84,0,909,35,6.1,0.0,1.9
72,84,0,884,34,6.1,0.0,9.8
73,84,0,988,33,6.6,0.0,9.5
74,84,7,1546,32,10.8,0.0,4.1
75,84,147,2309,34,80.3,0.0,1.2
76,84,79,2622,37,68.6,0.0,0.2
77,84,0,2258,39,7.5,0.0,-3.8
78,84,0,1831,37,9.9,0.0,2.4
79,84,0,1641,34,8.9,0.0,-1.4
80,84,0,1339,28,6.6,0.0,-6.3
81,84,0,971,22,6.6,0.0,1.2
82,84,0,977,16,7.5,0.0,0.2
83,84,0,905,10,7.5,0.0,-0.9
84,84,0,842,5,7.1,0.0,-1.4
85,84,0,790,2,7.1,0.0,-1.8
86,84,0,736,0,6.6,0.0,-1.6
87,84,0,672,0,6.6,0.0,-1.6
88,84,0,668,0,6.6,0.0,-1.7
89,84,0,664,0,6.6,0.0,-1.4
90,84,0,665,0,6.6,0.0,-1.7
91,84,0,664,0,6.6,0.0,-1.7
92,85,0,663,0,6.6,0.0,2.3
93,85,0,666,0,7.1,0.0,1.9
94,85,0,668,0,7.1,0.0,0.9
95,85,0,663,0,7.1,0.0,-0.3
96,86,0,670,0,7.1,0.0,-0.7
97,86,0,665,0,7.1,0.0,-0.5
98,86,0,668,0,7.1,0.0,-0.9
99,86,0,666,0,7.1,0.0,-0.7
100,87,0,668,0,7.1,0.0,-0.7
101,87,0,668,0,7.1,0.0,-0.6
102,87,0,668,0,7.1,0.0,-0.6
103,87,0,670,0,7.1,0.0,-0.7
104,87,0,667,0,7.1,0.0,-1.1
105,87,0,670,0,7.1,0.0,-0.9
106,87,0,673,0,7.1,0.0,-1.0
107,87,0,669,0,7.1,0.0,-1.1
108,87,0,670,0,7.1,0.0,-0.9
109,87,0,669,0,7.1,0.0,-1.0
110,87,0,670,0,7.1,0.0,-1.1
111,87,0,668,0,7.1,0.0,-1.0
112,87,0,669,0,7.1,0.0,-0.9
113,87,0,669,0,7.1,0.0,-0.9
114,88,0,671,0,7.1,0.0,-1.0
115,88,0,670,0,7.1,0.0,-0.9
116,88,0,671,0,7.1,0.0,-1.1
117,88,0,673,0,7.1,0.0,-0.7
118,88,0,669,0,7.1,0.0,-1.0
119,88,0,670,0,7.1,0.0,-1.0
120,88,0,670,0,7.1,0.0,-0.9
121,88,0,671,0,6.6,0.0,-1.0
122,88,0,669,0,6.6,0.0,-0.9
123,88,0,670,0,7.1,0.0,-1.0
124,88,0,669,0,7.1,0.0,-0.9
125,88,0,670,0,7.1,0.0,-1.0
126,88,0,666,0,6.6,0.0,-1.0
127,88,0,671,0,7.1,0.0,-1.3
128,88,0,669,0,6.6,0.0,-0.9
129,88,0,671,0,7.1,0.0,0.0
130,88,0,670,0,7.1,0.0,0.0
131,88,0,667,0,6.6,0.0,0.0
132,88,0,671,0,7.1,0.0,0.0
133,88,0,670,0,7.1,0.0,0.0
134,87,0,673,0,6.6,0.0,0.0
135,87,0,668,0,7.1,0.0,0.0
136,87,0,670,0,6.6,0.0,0.0
137,87,0,670,0,6.6,0.0,0.0
138,87,0,669,0,7.1,0.0,0.0
139,87,0,671,0,7.1,0.0,0.0
140,87,0,672,0,6.6,0.0,0.0
141,87,0,671,0,6.6,0.0,0.0
142,87,0,666,0,7.1,0.0,0.0
143,87,0,668,0,7.1,0.0,0.0
144,87,0,671,0,6.6,0.0,0.0
145,87,0,669,0,6.6,0.0,0.0
146,87,0,668,0,6.6,0.0,0.0
147,87,0,671,0,6.6,0.0,0.0
148,87,0,667,0,6.6,0.0,0.0
149,87,0,668,0,6.6,0.0,0.0
150,87,0,671,0,6.6,0.0,0.0
151,87,0,671,0,6.6,0.0,0.1
152,87,0,668,0,6.6,0.0,0.0
153,87,0,670,0,6.6,0.0,0.0
154,87,0,666,0,6.6,0.0,0.0
155,87,0,671,0,6.6,0.0,0.0
156,87,0,669,0,6.6,0.0,0.0
157,87,0,667,0,6.6,0.0,0.0
158,87,0,672,0,6.6,0.0,0.0
159,87,0,671,0,6.6,0.0,0.0
160,87,0,669,0,6.6,0.0,0.0
161,87,0,666,0,6.6,0.0,0.0
162,87,0,665,0,6.6,0.0,0.0
163,87,0,671,0,6.6,0.0,-0.7
164,87,0,668,0,6.6,0.0,-4.5
165,87,0,674,0,7.1,0.0,40.0
166,87,11,904,0,9.4,0.0,63.0
167,87,11,1179,4,9.4,0.0,0.0
168,87,45,1704,9,16.5,0.0,-17.6
169,87,22,2015,13,11.3,0.0,-5.3
170,87,46,1826,16,16.5,0.0,2.0
171,87,19,1955,19,11.8,0.0,-24.5
172,87,39,1644,20,15.0,0.0,-17.5
173,87,31,1880,23,18.3,0.0,-25.3
174,86,0,1610,24,8.9,0.0,-27.3
175,86,0,1570,24,8.9,0.0,-34.4
176,85,47,1842,25,18.8,0.0,-16.4
177,85,0,1836,26,11.8,0.0,-8.5
178,85,0,1668,26,8.5,0.0,5.7
179,84,0,1518,24,8.0,0.0,13.1
180,84,0,1334,20,7.5,0.0,-16.2
181,84,0,1277,19,11.3,0.0,-1.8
182,84,108,1903,22,76.5,0.0,6.5
183,84,131,2104,26,100.0,0.0,4.2
184,84,147,2409,31,100.0,0.0,5.8
185,84,155,2605,36,100.0,0.0,6.7
186,84,139,2911,42,100.0,0.0,-3.0
187,84,123,3231,47,90.6,0.0,-7.0
188,84,31,2875,50,18.3,0.0,-6.7
189,84,12,2450,52,9.9,0.0,-3.1
190,84,77,2124,53,37.1,0.0,-13.1
191,84,17,2003,54,11.3,0.0,-13.8
192,84,72,1977,55,28.7,0.0,-10.7
193,84,65,1962,57,71.4,0.0,-10.4
194,84,0,1919,57,6.6,0.0,-6.6
195,84,0,1855,56,8.0,0.0,-8.1
196,84,0,1852,54,9.9,0.0,-7.7
197,84,107,1972,54,66.7,0.0,-8.1
198,84,70,1939,56,81.7,0.0,-5.2
199,84,0,1923,56,6.6,0.0,-2.1
200,84,13,1900,55,15.0,0.0,-2.0
201,84,89,2002,56,85.5,0.0,1.3
202,84,71,1971,57,80.8,0.0,-0.7
203,84,0,1937,56,7.1,0.0,2.6
204,84,0,1815,54,7.5,0.0,2.3
205,84,0,1704,50,7.5,0.0,0.0
206,85,72,1773,49,35.7,0.0,0.0
207,85,4,1718,49,13.2,0.0,0.0
208,85,0,1570,48,6.6,0.0,5.8
209,85,0,1565,46,7.1,0.0,0.5
210,85,0,1457,43,6.6,0.0,0.5
211,85,0,1384,41,6.1,0.0,16.3
212,85,0,1351,38,5.7,0.0,3.1
213,85,0,1654,36,7.5,0.0,2.5
214,85,0,1496,31,7.1,0.0,11.5
215,85,0,937,20,7.1,0.0,3.0
216,85,0,857,7,8.9,0.0,1.9
217,85,0,833,0,8.0,0.0,15.5
218,84,0,733,0,7.1,0.0,311.9
219,84,0,769,0,8.0,0.0,446.9
220,84,0,783,1,7.5,0.0,288.0
221,84,0,718,0,7.1,0.0,78.7
222,84,0,683,0,7.1,0.0,5.0
223,84,0,678,0,7.1,0.0,-134.2
224,84,0,680,0,6.6,0.0,-154.3
225,84,0,674,0,6.6,0.0,-154.2
226,84,0,662,0,6.6,0.0,-154.2
227,85,0,655,0,6.1,0.0,-154.2
228,85,0,663,0,6.6,0.0,-154.2
229,85,0,662,0,6.6,0.0,-154.3
230,85,0,667,0,6.6,0.0,-154.3
231,86,0,664,0,6.6,0.0,-154.3
232,86,0,667,0,6.6,0.0,-154.0
233,86,0,661,0,7.1,0.0,-154.0
234,86,0,673,0,7.1,0.0,-154.0
235,86,0,668,0,6.6,0.0,-154.2
236,87,0,668,0,6.6,0.0,-153.9
237,87,0,668,0,7.1,0.0,-154.2
238,87,0,665,0,6.6,0.0,-153.9
239,87,0,670,0,7.1,0.0,-154.0
240,87,0,664,0,6.6,0.0,-154.0
241,87,0,666,0,6.6,0.0,-153.9
242,87,0,669,0,6.6,0.0,-154.1
243,87,0,664,0,6.6,0.0,-153.9
244,87,0,671,0,7.1,0.0,-154.1
245,87,0,667,0,6.6,0.0,-154.0
246,87,0,670,0,7.1,0.0,-153.9
247,87,0,668,0,7.1,0.0,-154.0
248,87,0,667,0,6.6,0.0,-154.2
249,87,0,669,0,7.1,0.0,-154.0
250,87,0,669,0,6.6,0.0,-154.0
251,87,0,671,0,7.1,0.0,-154.0
252,88,0,666,0,7.1,0.0,-154.0
253,88,0,666,0,6.6,0.0,-154.2
254,88,0,671,0,6.6,0.0,-154.1
255,88,0,667,0,7.1,0.0,-154.2
256,88,0,670,0,7.1,0.0,-154.1
