Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,96,0,1276,0,6.1,0.0,-10.5
2,96,0,1073,0,6.1,0.0,-10.5
3,96,0,790,0,6.6,0.0,-10.5
4,96,0,694,0,6.1,0.0,-10.5
5,96,0,666,0,5.7,0.0,8.0
6,96,0,708,0,5.7,0.0,10.5
7,96,0,737,1,6.6,0.0,13.0
8,95,19,1138,4,9.4,0.0,61.1
9,95,17,1283,7,9.9,0.0,78.1
10,94,28,1577,9,11.3,0.0,74.5
11,93,30,1910,12,12.7,0.0,54.5
12,93,18,1656,14,10.4,0.0,24.8
13,93,0,1246,14,5.7,0.0,-5.4
14,92,0,991,13,5.7,0.0,-4.2
15,91,4,1094,12,6.1,0.0,-13.9
16,90,0,928,11,5.7,0.0,-21.5
17,90,0,887,10,5.7,0.0,-63.1
18,90,0,851,9,5.7,0.0,-131.6
19,89,0,810,8,6.1,0.0,-164.0
20,89,0,780,5,6.6,0.0,-161.3
21,88,0,790,5,6.1,0.0,-159.1
22,88,0,836,5,6.6,0.0,-212.2
23,88,13,1159,6,8.0,0.0,-288.2
24,87,22,1318,7,8.9,0.0,-278.7
25,87,33,1603,9,11.8,0.0,-149.1
26,87,46,2074,12,16.0,0.0,-96.9
27,87,16,1799,16,10.4,0.0,-28.6
28,86,37,1823,18,12.7,0.0,-9.1
29,86,26,1974,20,11.3,0.0,-1.3
30,85,10,1644,21,8.9,0.0,4.1
31,85,0,1345,21,6.6,0.0,7.2
32,85,0,1259,20,6.6,0.0,6.9
33,85,0,1171,20,6.1,0.0,-11.5
34,85,0,1084,18,6.6,0.0,-2.4
35,85,0,1049,17,6.1,0.0,-19.9
36,85,0,1011,16,6.1,0.0,-5.7
37,85,0,981,16,6.1,0.0,3.8
38,85,0,967,15,5.7,0.0,5.2
39,85,0,948,15,6.1,0.0,-1.3
40,85,0,923,13,6.6,0.0,8.5
41,85,0,867,11,7.1,0.0,13.4
42,85,0,839,7,6.6,0.0,0.8
43,85,0,807,5,6.1,0.0,8.0
44,85,0,779,3,7.1,0.0,0.6
45,85,0,772,2,7.1,0.0,2.3
46,85,0,728,0,6.1,0.0,5.8
47,85,0,636,0,6.1,0.0,5.8
48,85,0,625,0,5.7,0.0,6.1
49,86,0,623,0,5.7,0.0,5.9
50,86,0,624,0,6.1,0.0,5.8
51,86,0,626,0,5.7,0.0,5.9
52,86,0,625,0,6.1,0.0,5.9
53,86,0,631,0,5.7,0.0,6.2
54,86,0,627,0,5.7,0.0,6.2
55,86,0,629,0,5.7,0.0,5.9
56,86,0,630,0,5.7,0.0,6.2
57,86,0,630,0,5.7,0.0,6.0
58,86,0,629,0,5.7,0.0,6.2
59,87,0,625,0,6.1,0.0,6.0
60,87,0,628,0,5.7,0.0,6.2
61,87,0,626,0,5.7,0.0,6.2
62,87,0,628,0,5.7,0.0,6.2
63,87,0,629,0,5.7,0.0,6.2
64,87,0,627,0,5.7,0.0,6.0
65,87,0,628,0,6.1,0.0,6.2
66,87,0,629,0,5.7,0.0,6.2
67,87,0,628,0,5.7,0.0,6.3
68,87,0,629,0,5.7,0.0,6.5
69,88,0,625,0,5.7,0.0,6.9
70,88,0,630,0,5.7,0.0,7.3
71,88,0,628,0,5.7,0.0,7.3
72,88,0,626,0,5.7,0.0,7.4
73,89,0,626,0,5.7,0.0,7.6
74,89,0,626,0,6.1,0.0,7.6
75,89,0,632,0,5.7,0.0,7.6
76,89,0,630,0,6.1,0.0,9.5
77,89,0,627,0,5.7,0.0,46.6
78,89,0,618,0,6.1,0.0,231.1
79,89,0,629,0,6.1,0.0,276.8
80,89,0,629,0,6.1,0.0,420.5
81,89,0,686,0,6.6,0.0,455.0
82,90,0,741,0,6.6,0.0,399.9
83,90,0,718,0,6.1,0.0,244.0
84,90,0,628,0,6.1,0.0,118.3
85,90,0,636,0,5.7,0.0,113.3
86,90,0,619,0,6.1,0.0,-33.3
87,90,0,626,0,6.1,0.0,-121.1
88,90,0,626,0,6.1,0.0,-259.6
89,90,0,628,0,6.1,0.0,-355.6
90,90,0,632,0,6.1,0.0,-375.2
91,90,0,639,0,5.7,0.0,-358.7
92,90,0,624,0,5.7,0.0,-358.8
93,90,0,626,0,5.7,0.0,-357.6
94,90,0,623,0,6.1,0.0,-355.1
95,90,0,630,0,5.7,0.0,-355.0
96,90,0,619,0,6.1,0.0,-337.5
97,90,0,637,0,6.1,0.0,-339.3
98,90,0,632,0,5.7,0.0,-340.4
99,91,0,634,0,6.1,0.0,-222.4
100,91,0,707,0,6.1,0.0,-3.9
101,91,0,759,3,6.6,0.0,66.3
102,91,0,780,4,6.1,0.0,-7.4
103,91,0,759,4,6.1,0.0,-10.0
104,91,0,765,3,6.6,0.0,-94.4
105,91,0,769,2,6.6,0.0,-85.4
106,91,0,743,0,6.1,0.0,-193.2
107,91,0,755,2,7.1,0.0,-2.4
108,91,11,1113,5,8.5,0.0,16.3
109,92,23,1219,7,8.9,0.0,23.7
110,92,29,1611,9,10.4,0.0,-39.6
