Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,93,61,1111,0,7.1,0.0,2.6
2,93,32,1060,0,6.1,0.0,1.8
3,93,38,812,0,6.6,0.0,1.9
4,93,41,716,0,6.1,0.0,1.7
5,93,40,698,0,6.1,0.0,1.9
6,93,41,716,0,6.1,0.0,1.8
7,92,43,664,0,6.6,0.0,1.8
8,92,53,630,0,8.0,0.0,1.7
9,92,64,653,0,7.5,0.0,63.0
10,91,66,686,0,8.5,0.0,209.2
11,91,68,734,2,9.4,0.0,332.9
12,91,67,765,3,9.4,0.0,399.9
13,90,66,780,4,9.4,0.0,405.2
14,90,66,806,4,9.9,0.0,406.1
15,90,65,1088,6,9.9,2.3,377.6
16,90,54,835,6,8.5,0.0,312.7
17,90,65,1004,5,10.4,0.8,227.0
18,90,57,1092,6,9.4,0.4,137.4
19,90,50,890,6,8.0,0.0,70.6
20,90,55,849,5,8.5,0.0,32.5
21,90,57,836,5,8.9,0.0,20.3
22,90,63,1042,5,10.8,2.7,20.0
23,90,60,1194,6,10.4,2.7,88.4
24,90,54,1228,7,9.9,2.0,190.1
25,90,51,1240,8,9.4,1.2,252.8
26,90,52,1206,8,9.4,1.2,289.9
27,90,54,1241,8,9.9,3.1,270.5
28,90,50,1373,9,9.9,3.5,226.4
29,90,49,1434,9,10.4,4.7,99.9
30,90,50,1517,9,10.4,5.5,53.1
31,90,48,1592,10,10.8,5.9,28.6
32,89,58,1800,11,14.6,12.1,13.0
33,88,65,1790,13,13.6,9.4,9.8
34,88,57,1541,15,11.3,6.2,-2.6
35,87,47,1498,15,8.9,1.2,-8.2
36,87,39,1299,15,8.0,0.0,-19.3
37,86,38,1125,14,7.5,0.0,-17.2
38,86,41,1007,13,7.5,0.0,-9.3
39,85,44,931,12,7.1,0.0,-10.8
40,85,45,881,11,7.1,0.0,-7.9
41,84,47,859,10,7.5,0.8,-7.0
42,84,52,1064,10,8.9,3.9,-6.7
43,84,53,1108,10,8.9,3.1,-6.3
44,84,43,930,10,6.6,0.0,-14.9
45,84,46,849,10,7.1,0.0,-87.4
46,84,49,828,9,7.1,0.0,-123.0
47,84,50,827,8,7.5,0.0,-173.0
48,84,52,826,8,7.5,0.0,-253.6
49,84,56,903,7,9.4,2.0,-251.1
50,84,56,1432,8,10.4,7.0,-213.7
51,84,44,1503,9,8.9,2.0,-103.3
52,85,42,1449,9,9.4,5.1,-42.0
53,85,40,1500,9,8.9,2.7,-39.6
54,85,41,1530,9,9.4,5.1,-29.1
55,85,43,1605,10,9.9,6.2,-3.4
56,85,40,1687,10,9.9,6.2,-4.4
57,85,37,1784,11,9.9,8.2,0.8
58,85,48,1433,12,10.4,5.1,10.9
59,85,41,1340,13,8.0,1.2,23.9
60,85,31,1113,13,6.1,0.0,17.0
61,85,35,1195,12,7.5,1.2,-8.5
62,86,38,1262,12,8.0,2.0,-14.3
63,85,41,1303,13,8.9,5.1,-6.8
64,85,43,1351,13,9.4,5.1,3.0
65,85,41,1379,14,8.5,2.3,2.0
66,85,36,1378,14,8.0,1.2,-21.6
67,85,35,1376,14,8.5,3.9,-31.6
68,85,41,1394,14,9.4,5.9,-32.3
69,84,44,1307,13,8.5,0.0,-32.3
70,84,43,1179,12,8.9,0.0,-1.8
71,84,64,1346,10,12.7,8.2,7.8
72,84,66,1338,9,12.2,7.4,12.7
73,84,75,1467,7,15.5,13.3,19.9
74,84,86,1780,9,20.7,15.6,18.6
75,84,76,1927,10,17.4,14.1,18.4
76,84,66,1750,10,14.6,13.3,8.4
77,84,72,1549,9,14.1,11.7,-0.3
78,84,78,1591,9,16.9,15.6,5.0
79,84,82,1748,9,18.8,14.1,5.1
80,84,78,1723,10,16.9,14.5,3.3
81,84,80,1737,11,17.9,15.6,8.1
82,84,84,1805,11,20.2,18.4,9.6
83,84,87,1842,12,22.1,18.4,17.1
84,84,84,1844,13,20.2,15.6,22.1
85,84,67,1659,13,13.6,6.2,28.2
86,84,58,1277,11,11.3,7.4,22.8
87,84,80,1629,10,17.9,14.8,2.1
88,85,64,1563,12,11.8,2.7,-4.5
89,85,51,1382,13,9.9,3.9,-13.6
90,85,54,1462,14,10.8,6.6,-17.9
91,85,52,1520,15,10.4,5.1,-21.4
92,85,49,1553,15,10.4,3.1,-27.9
93,85,41,1511,15,8.9,0.0,-33.1
94,85,35,1398,15,8.0,0.0,-27.7
95,86,33,1263,14,7.1,0.0,-23.0
96,86,35,1117,13,7.1,0.0,-23.6
97,86,36,992,12,7.1,0.0,-42.1
98,86,38,920,11,7.1,0.0,-90.2
99,86,40,873,10,7.1,0.0,-123.2
100,86,42,860,9,7.1,0.0,-125.7
101,86,48,1064,9,8.5,2.7,-132.3
102,86,49,1060,9,8.5,2.7,-155.2
103,86,49,1094,10,8.9,3.9,-77.4
104,86,50,1153,10,9.4,5.1,-67.1
105,86,55,1254,11,10.8,9.4,-31.2
106,86,59,1407,13,11.8,10.9,-9.3
107,86,68,1623,14,14.6,15.2,1.9
108,86,70,1869,17,15.0,13.3,3.0
109,86,37,1755,19,8.0,2.0,-4.4
110,86,28,1572,18,7.5,0.0,-4.7
111,85,29,1403,16,7.1,0.0,0.9
112,85,31,1170,15,7.1,0.0,1.4
113,85,35,1020,13,6.6,0.0,4.1
114,85,38,961,12,8.0,0.0,1.2
115,85,43,1167,12,7.1,0.0,-0.1
116,84,42,1110,11,9.4,5.9,0.7
117,84,64,1481,13,13.2,13.3,0.1
118,84,66,1676,15,14.1,13.3,0.2
119,84,61,1846,18,14.1,13.3,0.0
120,84,58,1969,20,13.2,12.1,-1.6
121,84,58,1806,21,12.7,11.3,-3.4
122,84,60,1544,22,11.8,9.4,-1.7
123,84,46,1473,23,8.5,2.7,-1.7
124,84,35,1406,23,7.5,0.0,-0.8
125,84,33,1323,22,7.5,0.0,-0.7
126,84,34,1233,21,7.1,0.0,-0.7
127,84,35,1168,20,7.1,0.0,-1.3
128,84,37,1083,17,7.1,0.0,-0.9
129,84,44,963,13,8.0,0.0,1.2
130,84,52,868,11,8.0,0.0,-8.8
131,84,59,1008,9,9.9,6.6,-8.9
132,84,71,1473,9,15.0,14.5,-8.7
133,84,84,1783,10,19.3,16.4,-9.0
134,84,82,1751,12,18.8,16.0,-6.3
135,84,68,1590,13,13.2,8.6,-10.3
136,84,64,1303,13,12.2,10.5,-1.4
137,84,60,1344,13,10.4,4.7,27.3
138,84,50,913,12,8.5,0.0,84.3
139,84,63,1199,11,11.3,7.4,169.6
140,84,63,1291,11,11.8,7.8,169.5
141,84,70,1446,10,13.6,11.7,172.9
142,84,73,1554,11,14.6,12.9,140.5
143,84,73,1569,11,14.6,12.5,59.7
144,85,70,1517,11,14.1,12.1,48.9
145,85,76,1590,12,16.5,14.8,45.0
146,85,85,1759,12,20.2,15.6,23.2
