Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,92,56,1282,0,6.6,0.0,75.8
2,92,31,1124,0,6.1,0.0,75.8
3,92,37,853,0,6.6,0.0,75.8
4,92,40,742,0,6.1,0.0,75.8
5,92,40,709,0,6.1,0.0,76.0
6,92,40,733,0,6.1,0.0,75.7
7,92,39,686,0,5.7,0.0,75.9
8,91,47,623,0,6.6,0.0,75.9
9,91,56,639,0,7.1,0.0,75.9
10,91,56,657,0,7.1,0.0,75.9
11,90,57,661,0,7.1,0.0,75.7
12,90,56,657,0,7.1,0.0,76.1
13,90,56,651,0,7.1,0.0,75.8
14,90,56,650,0,7.1,0.0,76.0
15,90,57,654,0,7.1,0.0,75.8
16,90,57,658,0,7.1,0.0,76.0
17,90,58,663,0,7.1,0.0,75.7
18,90,58,668,0,7.1,0.0,75.8
19,90,58,668,0,7.1,0.0,76.0
20,90,58,669,0,7.1,0.0,75.8
21,90,58,669,0,7.1,0.0,75.9
22,90,58,671,0,7.1,0.0,75.8
23,90,58,671,0,7.1,0.0,75.7
24,90,58,670,0,7.1,0.0,75.7
25,90,57,671,0,7.1,0.0,75.7
26,90,58,671,0,7.1,0.0,75.7
27,90,57,675,0,7.1,0.0,76.0
28,90,57,668,0,7.1,0.0,75.8
29,90,57,668,0,7.1,0.0,76.0
30,90,57,667,0,7.1,0.0,75.7
31,90,57,669,0,7.1,0.0,75.7
32,90,57,669,0,7.1,0.0,75.8
33,89,57,667,0,7.1,0.0,75.8
34,89,57,668,0,7.1,0.0,76.0
35,89,65,699,0,8.9,0.0,51.4
36,88,72,1282,3,12.7,7.4,-64.8
37,88,67,1396,7,12.7,9.4,-25.4
38,88,72,1757,10,15.5,13.7,-6.3
39,87,41,1530,12,8.5,0.0,-0.3
40,87,43,1078,12,7.1,0.0,3.5
41,87,44,962,11,7.5,0.0,-3.2
42,87,45,911,10,7.1,0.0,5.6
43,86,48,868,10,7.5,0.0,19.9
44,86,51,811,8,8.0,0.0,1.2
45,86,57,805,5,8.0,0.0,0.0
46,85,60,765,3,8.5,0.0,-3.4
47,85,73,865,3,13.6,0.0,-17.4
48,85,75,1605,7,24.4,8.6,-30.2
49,85,37,1323,9,7.1,0.0,-38.0
50,85,42,947,10,8.9,0.0,-77.6
51,85,75,2143,13,18.8,18.4,-189.5
52,85,42,2008,15,16.0,4.3,-231.3
53,85,98,2289,19,88.8,54.3,-119.7
54,85,99,2706,25,100.0,63.3,-33.8
55,85,99,3278,32,100.0,66.0,-16.0
56,85,98,3904,39,100.0,68.4,-1.8
57,85,98,4539,46,100.0,72.3,0.5
58,84,97,5166,53,89.7,64.1,5.0
59,84,21,4960,55,12.2,0.0,6.2
60,84,43,3621,56,18.8,10.2,7.4
61,84,57,2757,57,16.0,7.4,6.2
62,84,45,2127,56,16.0,13.7,7.7
63,83,82,2198,57,20.7,15.2,10.2
64,83,46,1999,57,9.4,6.2,6.1
65,83,23,1830,56,7.1,0.0,6.0
66,83,29,1803,53,8.9,0.0,4.8
67,83,31,1586,46,7.5,0.0,2.3
68,84,28,1302,39,6.1,0.0,1.2
69,84,36,921,32,7.5,0.0,-2.8
70,84,43,953,27,7.1,0.0,-2.3
71,84,44,890,22,7.1,0.0,-4.3
72,84,47,940,16,8.0,0.0,-7.7
73,84,56,873,10,8.9,0.0,-5.6
74,84,60,830,6,8.0,0.0,-5.0
75,85,59,765,4,7.5,0.0,-1.9
76,85,61,766,2,8.0,0.0,-2.0
77,85,62,737,0,7.5,0.0,-2.3
78,85,63,674,0,7.1,0.0,-2.3
79,86,63,668,0,7.1,0.0,-2.0
80,86,63,670,0,7.1,0.0,-2.0
81,86,63,670,0,7.1,0.0,-2.3
82,86,62,671,0,7.1,0.0,-1.9
83,87,63,666,0,7.1,0.0,-2.1
84,87,62,675,0,7.1,0.0,-1.9
85,87,62,669,0,7.1,0.0,-2.0
86,87,62,670,0,7.1,0.0,-2.0
87,87,62,669,0,7.1,0.0,-2.3
88,87,62,670,0,7.1,0.0,-2.2
89,87,62,668,0,7.1,0.0,-1.9
90,87,61,672,0,7.1,0.0,-1.9
91,87,61,670,0,7.1,0.0,-2.0
92,87,62,667,0,7.1,0.0,-2.0
93,87,62,673,0,7.1,0.0,-2.0
94,87,61,669,0,7.1,0.0,-2.0
95,87,61,671,0,7.1,0.0,-2.0
96,87,61,671,0,7.1,0.0,-2.2
97,87,61,671,0,7.1,0.0,2.5
98,88,61,669,0,7.1,0.0,-1.3
99,88,61,672,0,7.1,0.0,-0.9
100,88,60,674,0,7.1,0.0,-0.5
101,88,60,671,0,7.1,0.0,-0.3
102,87,61,671,0,7.1,0.0,0.1
103,87,60,673,0,7.1,0.0,0.1
104,87,59,675,0,7.1,0.0,0.1
105,87,60,670,0,7.1,0.0,0.1
106,87,60,671,0,7.1,0.0,0.1
107,87,59,678,0,7.1,0.0,0.2
108,87,59,668,0,7.1,0.0,0.2
109,87,59,677,0,7.1,0.0,0.8
110,87,59,670,0,7.1,0.0,0.9
111,87,58,670,0,7.1,0.0,1.2
112,87,58,669,0,7.1,0.0,1.2
113,87,58,673,0,7.1,0.0,1.7
114,87,59,673,0,7.1,0.0,1.9
115,87,59,672,0,7.1,0.0,1.9
116,87,58,670,0,7.1,0.0,1.9
117,87,58,671,0,7.1,0.0,1.9
118,87,58,671,0,7.1,0.0,1.9
119,87,58,671,0,7.1,0.0,1.9
120,87,58,670,0,7.1,0.0,1.7
121,87,58,672,0,7.1,0.0,1.9
122,87,58,670,0,7.1,0.0,0.1
123,87,58,672,0,7.1,0.0,0.3
124,87,58,669,0,7.1,0.0,0.5
125,87,58,671,0,7.1,0.0,-1.4
126,87,58,671,0,7.1,0.0,-0.3
127,87,58,671,0,7.1,0.0,-0.4
128,87,58,670,0,7.1,0.0,-0.3
129,87,58,669,0,7.1,0.0,-0.6
130,87,58,703,0,7.5,0.0,-0.6
131,87,78,1358,3,16.5,17.2,0.0
132,87,83,1999,10,20.2,18.4,-5.9
133,87,56,2355,15,12.7,10.2,-11.5
134,87,30,1639,16,8.9,0.0,-11.5
135,87,51,1765,17,12.7,11.3,-2.2
136,87,52,1884,18,10.8,8.2,-12.1
137,86,32,1686,18,10.4,0.0,-19.6
138,86,77,2139,20,18.8,16.4,-19.6
