Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,92,0,1226,0,7.1,0.0,3.2
2,92,0,1109,0,6.1,0.0,3.3
3,92,0,834,0,6.6,0.0,3.2
4,92,0,741,0,6.1,0.0,3.2
5,92,0,720,0,6.1,0.0,67.9
6,92,0,726,0,6.6,0.0,27.0
7,91,0,670,0,6.6,0.0,27.1
8,91,0,630,0,7.1,0.0,27.0
9,91,0,646,0,7.5,0.0,26.1
10,90,0,658,0,8.0,0.0,74.4
11,90,0,661,0,8.0,0.0,147.0
12,90,0,671,0,8.0,0.0,203.1
13,90,0,713,0,8.9,0.0,249.3
14,90,0,755,2,9.4,0.0,144.3
15,90,0,778,3,9.4,0.0,76.0
16,90,5,937,4,11.3,0.0,38.6
17,90,11,1259,6,11.3,0.0,-3.0
18,90,8,1294,8,9.9,0.0,-21.3
19,90,8,1324,8,9.9,0.0,-30.0
20,90,8,1337,8,9.9,0.0,-36.7
21,90,14,1389,8,10.8,0.0,-19.9
22,90,13,1433,9,10.4,0.0,-14.2
23,90,8,1452,9,9.9,0.0,-15.9
24,90,0,1269,9,7.5,0.0,-12.6
25,90,0,886,8,8.9,0.0,-13.1
26,90,9,1302,8,10.4,0.0,-26.8
27,90,11,1437,9,10.4,0.0,-30.2
28,90,14,1520,9,10.4,0.0,-44.5
29,90,22,1626,10,11.3,0.0,-21.4
30,90,24,1739,11,11.8,0.0,-18.5
31,90,16,1753,11,11.3,0.0,-0.5
32,90,1,1219,12,8.9,0.0,19.2
33,89,0,1029,12,7.5,0.0,17.2
34,89,0,958,11,7.5,0.0,-14.0
35,88,0,911,10,7.5,0.0,-10.2
36,88,0,881,10,7.5,0.0,-29.7
37,87,0,854,9,7.1,0.0,-66.4
38,87,0,837,8,7.5,0.0,-191.2
39,87,0,834,8,7.5,0.0,-210.1
40,87,0,834,7,8.0,0.0,-271.9
41,87,21,1160,7,11.3,0.0,-253.1
42,87,32,1760,10,14.6,0.0,-145.7
43,87,20,1716,12,11.8,0.0,-37.6
44,87,0,1279,13,8.0,0.0,-32.8
45,87,6,1188,12,8.9,0.0,-23.9
46,86,13,1309,13,10.8,0.0,1.0
47,86,8,1367,13,9.9,0.0,9.7
48,86,12,1400,14,10.4,0.0,11.3
49,86,16,1456,14,11.3,0.0,9.8
50,85,15,1491,15,10.8,0.0,9.5
51,85,12,1511,15,10.4,0.0,-1.9
52,85,18,1505,15,10.8,0.0,-16.0
53,85,27,1599,16,12.2,0.0,-15.3
54,85,21,1684,17,11.3,0.0,-18.1
55,85,14,1741,18,10.8,0.0,-25.9
56,85,1,1700,18,8.5,0.0,-23.5
57,85,0,1566,17,8.0,0.0,-8.2
58,85,0,1381,15,7.5,0.0,11.8
59,84,0,1122,12,7.1,0.0,15.9
60,84,26,1053,8,11.3,0.0,21.0
61,84,45,1820,8,19.3,0.0,17.4
62,84,37,1878,10,14.6,0.0,15.9
63,84,42,1946,11,15.5,0.0,3.7
64,84,21,1895,11,10.8,0.0,1.6
65,84,48,1482,9,16.9,0.0,1.5
66,84,31,1815,9,16.0,0.0,-12.5
67,84,34,1460,9,13.2,0.0,-7.0
68,84,57,1829,9,21.6,0.0,0.1
69,84,57,1985,11,24.9,0.0,0.5
70,84,49,1989,13,22.1,0.0,2.6
71,84,35,1799,14,16.5,0.0,1.2
72,84,18,1675,13,14.6,0.0,9.1
73,84,32,1421,11,14.1,0.0,36.2
74,85,32,1738,11,19.3,0.0,63.5
75,85,10,1402,11,11.3,0.0,23.8
76,85,27,1358,11,13.2,0.0,-13.1
77,85,23,1636,13,14.1,0.0,-20.7
78,85,22,1578,15,11.8,0.0,-21.7
79,85,21,1642,16,11.8,0.0,-26.8
80,85,5,1626,17,9.4,0.0,-30.7
81,85,0,1556,16,8.5,0.0,-45.6
82,85,0,1458,15,8.0,0.0,-37.8
83,85,0,1347,15,7.5,0.0,-29.5
84,85,0,1198,14,7.1,0.0,-27.9
85,85,0,1055,13,6.6,0.0,-22.5
86,86,0,983,12,7.1,0.0,-54.8
87,86,1,1112,11,7.1,0.0,-112.7
88,86,0,929,10,6.6,0.0,-173.2
89,86,0,870,9,7.1,0.0,-182.1
90,86,13,1008,9,8.9,0.0,-146.0
91,86,27,1249,10,11.3,0.0,-102.7
92,86,29,1408,12,11.8,0.0,-24.3
93,86,40,1673,14,15.5,0.0,-16.9
94,86,33,1833,17,14.1,0.0,1.7
95,86,15,1833,19,9.9,0.0,0.0
96,86,0,1618,18,7.1,0.0,-0.5
97,86,0,1480,17,7.1,0.0,-0.2
98,86,0,1320,16,7.1,0.0,-0.8
99,85,0,1108,14,6.6,0.0,0.1
100,85,0,935,11,6.6,0.0,2.0
101,85,0,879,10,7.1,0.0,11.9
102,85,0,937,9,7.1,0.0,0.6
103,85,22,1062,9,9.9,0.0,-9.1
104,84,39,1518,11,14.6,0.0,-4.3
105,84,39,1806,15,16.5,0.0,0.2
106,84,39,1949,18,16.0,0.0,0.5
107,84,35,2107,21,15.0,0.0,-1.7
108,84,26,1853,23,11.3,0.0,-1.8
109,84,24,1593,24,10.8,0.0,0.2
110,84,15,1549,24,9.4,0.0,3.7
111,84,0,1510,24,7.5,0.0,-1.6
112,84,0,1400,23,7.5,0.0,4.0
113,84,0,1293,22,7.1,0.0,1.4
114,84,0,1186,19,7.1,0.0,-4.0
115,84,0,1050,16,7.5,0.0,-2.3
116,84,0,940,13,7.5,0.0,-0.5
117,84,0,897,11,8.5,0.0,5.1
118,84,29,1249,10,11.8,0.0,-1.2
119,84,33,1449,10,13.6,0.0,-1.6
120,84,35,1602,10,14.6,0.0,-7.3
121,84,35,1589,10,14.1,0.0,-7.3
122,84,30,1518,11,12.7,0.0,-13.2
123,84,27,1355,11,11.8,0.0,-18.5
124,84,26,1382,10,12.2,0.0,-19.2
125,84,18,1251,10,10.8,0.0,11.8
126,84,6,1114,10,8.5,0.0,114.8
127,84,28,1146,9,12.7,0.0,137.3
128,85,33,1622,10,15.5,0.0,161.0
129,85,33,1565,11,14.1,0.0,188.5
130,85,33,1550,12,14.1,0.0,112.0
131,85,33,1546,12,14.1,0.0,99.4
132,85,33,1551,12,14.1,0.0,73.9
133,85,34,1576,12,14.6,0.0,16.3
134,85,35,1623,12,15.0,0.0,1.0
135,85,31,1602,13,14.1,0.0,8.0
136,85,21,1354,12,11.3,0.0,14.2
137,85,24,1310,11,11.8,0.0,13.0
138,85,23,1412,10,11.8,0.0,12.8
139,85,0,974,9,8.0,0.0,9.7
140,85,30,1220,7,13.2,0.0,26.8
141,85,36,1813,9,16.9,0.0,46.1
142,85,36,1945,11,15.0,0.0,8.9
143,85,38,1711,12,16.5,0.0,-7.0
144,85,37,1812,14,17.4,0.0,-16.0
145,85,32,1757,15,14.6,0.0,-6.3
146,85,33,1658,15,13.6,0.0,-5.5
147,85,32,1772,15,15.0,0.0,-6.8
148,85,9,1548,15,9.4,0.0,-8.1
149,85,4,1333,13,8.5,0.0,-1.2
