Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,16,38,2100,0,11.3,0.0,9.0
2,16,40,1997,0,11.8,0.0,9.0
3,16,48,1654,0,12.2,0.0,9.0
4,16,56,1447,0,11.8,0.0,9.0
5,16,56,1408,0,11.8,0.0,9.0
6,16,60,1413,0,12.2,0.0,9.1
7,16,62,1439,0,12.7,0.0,9.0
8,16,63,1418,0,12.7,0.0,9.0
9,16,64,1416,0,12.7,0.0,8.8
10,16,65,1457,0,12.7,0.0,9.0
11,16,64,1429,0,12.7,0.0,9.0
12,17,64,1413,0,12.2,0.0,9.0
13,17,64,1408,0,12.2,0.0,9.0
14,17,64,1408,0,12.2,0.0,9.0
15,17,64,1417,0,12.2,0.0,9.0
16,17,64,1413,0,12.2,0.0,9.0
17,17,65,1412,0,12.7,0.0,9.0
18,18,65,1429,0,12.2,0.0,9.0
19,18,66,1401,0,12.7,0.0,9.0
20,18,65,1378,0,12.2,0.0,9.0
21,18,64,1334,0,11.8,0.0,9.0
22,19,63,1277,0,11.3,0.0,9.0
23,19,60,1213,0,10.4,0.0,8.8
24,19,55,1215,0,9.4,0.0,9.0
25,20,51,1223,0,9.4,0.0,9.0
26,20,47,1193,0,8.9,0.0,9.0
27,21,45,1180,0,8.5,0.0,9.0
28,21,44,1180,0,8.5,0.0,9.0
29,21,44,1167,0,8.5,0.0,9.0
30,21,44,1157,0,8.5,0.0,9.0
31,22,45,1158,0,8.5,0.0,9.0
32,22,45,1156,0,8.5,0.0,8.9
33,22,45,1153,0,8.5,0.0,9.0
34,23,45,1147,0,8.5,0.0,9.0
35,23,45,1147,0,8.5,0.0,9.0
36,24,45,1139,0,8.5,0.0,9.0
37,24,45,1141,0,8.5,0.0,9.0
38,24,45,1140,0,8.5,0.0,9.0
39,24,45,1139,0,8.5,0.0,9.0
40,24,45,1137,0,8.5,0.0,9.0
41,24,44,1141,0,8.5,0.0,9.0
42,24,44,1139,0,8.5,0.0,9.0
43,25,44,1135,0,8.0,0.0,9.0
44,25,44,1122,0,8.5,0.0,9.0
45,25,44,1132,0,8.5,0.0,9.0
46,25,44,1131,0,8.5,0.0,9.0
47,26,44,1134,0,8.0,0.0,9.0
48,26,44,1132,0,8.0,0.0,9.0
49,26,44,1134,0,8.0,0.0,9.0
50,26,43,1134,0,8.0,0.0,9.0
51,26,43,1126,0,8.0,0.0,9.0
52,27,44,1117,0,8.0,0.0,9.0
53,27,44,1121,0,8.0,0.0,8.9
54,27,44,1119,0,8.0,0.0,9.0
55,27,44,1121,0,8.0,0.0,9.0
56,27,44,1107,0,8.0,0.0,9.0
57,27,44,1104,0,8.0,0.0,9.0
58,27,44,1110,0,8.0,0.0,9.0
59,27,43,1115,0,8.0,0.0,9.0
60,27,43,1108,0,8.0,0.0,9.0
61,28,43,1107,0,8.0,0.0,9.0
62,28,44,1106,0,8.0,0.0,9.0
63,28,44,1107,0,8.0,0.0,9.0
64,28,43,1104,0,8.0,0.0,9.0
65,28,43,1110,0,8.0,0.0,8.8
66,29,43,1099,0,8.0,0.0,9.0
67,29,43,1099,0,8.0,0.0,9.0
68,29,44,1098,0,8.0,0.0,9.1
69,29,44,1095,0,8.0,0.0,9.0
70,29,43,1103,0,8.0,0.0,9.0
71,30,44,1094,0,8.0,0.0,9.0
72,30,43,1099,0,8.0,0.0,9.0
73,30,44,1097,0,8.0,0.0,9.0
74,30,43,1105,0,8.0,0.0,9.0
75,30,43,1102,0,8.0,0.0,9.0
76,30,44,1089,0,8.0,0.0,9.0
77,30,44,1091,0,7.5,0.0,9.0
78,30,44,1091,0,8.0,0.0,8.8
79,30,44,1090,0,8.0,0.0,8.9
80,30,44,1089,0,8.0,0.0,9.0
81,31,44,1084,0,8.0,0.0,8.8
82,31,44,1083,0,8.0,0.0,9.0
83,31,44,1082,0,8.0,0.0,9.0
84,31,44,1082,0,8.0,0.0,8.9
85,31,44,1079,0,7.5,0.0,9.0
86,31,43,1083,0,8.0,0.0,9.0
87,32,43,1078,0,7.5,0.0,9.0
88,32,43,1079,0,8.0,0.0,9.0
89,32,43,1079,0,8.0,0.0,9.0
90,32,43,1082,0,7.5,0.0,8.9
91,32,43,1075,0,7.5,0.0,9.0
92,32,43,1079,0,7.5,0.0,8.9
93,32,43,1081,0,7.5,0.0,9.0
94,33,43,1071,0,7.5,0.0,9.0
95,33,43,1065,0,7.5,0.0,9.0
96,33,43,1068,0,7.5,0.0,9.0
97,33,43,1062,0,7.5,0.0,9.0
98,33,44,1069,0,7.5,0.0,9.0
99,33,44,1055,0,7.5,0.0,9.0
100,33,44,1058,0,7.5,0.0,9.0
101,33,44,1057,0,7.5,0.0,9.0
102,33,44,1063,0,7.5,0.0,9.0
103,33,44,1062,0,7.5,0.0,9.0
104,33,43,1064,0,7.5,0.0,9.0
105,34,44,1055,0,7.5,0.0,9.0
106,34,44,1063,0,7.5,0.0,9.0
107,34,44,1058,0,7.5,0.0,9.0
108,34,44,1063,0,7.5,0.0,9.0
109,34,44,1059,0,7.5,0.0,8.9
110,34,44,1061,0,7.5,0.0,9.0
111,34,43,1063,0,7.5,0.0,9.0
112,34,44,1057,0,7.5,0.0,8.9
113,35,44,1052,0,7.5,0.0,9.0
114,35,43,1056,0,7.5,0.0,9.0
115,35,43,1045,0,7.5,0.0,9.0
116,35,44,1050,0,7.5,0.0,9.0
117,35,43,1049,0,7.5,0.0,9.0
118,35,44,1046,0,7.5,0.0,9.0
119,35,44,1054,0,7.5,0.0,9.0
120,36,43,1051,0,7.5,0.0,8.9
121,36,43,1052,0,7.5,0.0,9.0
122,36,43,1049,0,7.5,0.0,9.0
123,36,43,1049,0,7.5,0.0,9.0
124,36,43,1055,0,7.5,0.0,9.0
125,36,43,1048,0,7.5,0.0,9.0
126,36,44,1051,0,7.5,0.0,8.9
127,36,43,1040,0,7.5,0.0,9.0
128,36,44,1037,0,7.5,0.0,9.0
129,36,44,1040,0,7.5,0.0,9.0
130,36,43,1043,0,7.5,0.0,9.0
131,36,44,1036,0,7.5,0.0,9.0
132,36,43,1041,0,7.5,0.0,9.0
133,36,45,1036,0,7.5,0.0,9.0
134,36,44,1045,0,7.5,0.0,9.0
135,37,44,1029,0,7.5,0.0,9.0
136,37,44,1034,0,7.5,0.0,9.0
137,37,44,1031,0,7.5,0.0,9.0
138,37,44,1027,0,7.5,0.0,9.0
139,37,44,1031,0,7.5,0.0,9.0
140,37,44,1028,0,7.5,0.0,9.0
141,37,44,1031,0,7.5,0.0,9.0
142,38,44,1026,0,7.5,0.0,9.0
143,38,44,1027,0,7.5,0.0,9.0
144,38,44,1027,0,7.5,0.0,9.0
145,38,44,1030,0,7.5,0.0,9.0
146,38,44,1033,0,7.5,0.0,9.0
147,38,44,1028,0,7.5,0.0,9.0
148,38,44,1028,0,7.5,0.0,9.0
149,39,44,1028,0,7.5,0.0,9.0
150,39,44,1021,0,7.5,0.0,9.0
151,39,44,1017,0,7.5,0.0,9.0
152,39,44,1018,0,7.5,0.0,9.0
153,39,44,1019,0,7.5,0.0,9.0
154,39,44,1018,0,7.5,0.0,9.0
155,39,45,1017,0,7.5,0.0,9.0
156,39,44,1016,0,7.5,0.0,9.0
157,39,44,1022,0,7.5,0.0,9.0
158,39,44,1018,0,7.5,0.0,9.0
159,39,44,1017,0,7.5,0.0,9.0
160,39,45,1019,0,7.5,0.0,9.0
161,39,44,1021,0,7.5,0.0,9.0
162,39,45,1015,0,7.5,0.0,9.0
163,40,45,1008,0,7.5,0.0,8.8
164,40,45,1010,0,7.5,0.0,8.9
165,40,45,1011,0,7.5,0.0,9.0
166,40,45,1009,0,7.5,0.0,9.0
167,40,45,1009,0,7.5,0.0,7.6
168,40,45,1011,0,7.5,0.0,8.2
169,41,44,1016,0,7.5,0.0,8.3
170,41,44,1009,0,7.5,0.0,8.3
171,41,44,1008,0,7.5,0.0,8.1
172,41,44,1013,0,7.5,0.0,8.3
173,41,44,1011,0,7.5,0.0,8.3
174,41,45,1009,0,7.5,0.0,8.1
175,42,44,1003,0,7.5,0.0,8.3
176,42,44,1004,0,7.5,0.0,8.1
177,42,45,995,0,7.5,0.0,8.3
178,42,45,997,0,7.5,0.0,8.0
179,42,45,999,0,7.5,0.0,8.3
180,42,44,1004,0,7.5,0.0,8.2
181,42,45,1000,0,7.5,0.0,8.3
182,42,45,999,0,7.5,0.0,8.3
183,42,45,999,0,7.5,0.0,8.3
184,42,45,999,0,7.5,0.0,8.3
185,42,45,999,0,7.5,0.0,8.3
186,42,45,1000,0,7.5,0.0,8.3
187,42,45,998,0,7.5,0.0,8.2
188,43,45,996,0,7.5,0.0,8.0
189,43,45,988,0,7.5,0.0,8.3
190,43,45,988,0,7.5,0.0,8.3
191,43,45,992,0,7.1,0.0,8.3
192,43,45,984,0,7.5,0.0,8.3
193,43,45,993,0,7.5,0.0,8.3
194,43,45,990,0,7.5,0.0,8.3
195,44,45,996,0,7.5,0.0,8.3
196,44,44,986,0,7.1,0.0,8.3
197,44,45,990,0,7.5,0.0,8.3
198,44,45,991,0,7.5,0.0,8.3
199,44,44,989,0,7.1,0.0,8.3
200,44,45,992,0,7.5,0.0,8.3
201,44,44,990,0,7.5,0.0,8.1
202,45,45,989,0,7.5,0.0,8.3
203,45,45,986,0,7.5,0.0,8.3
204,45,45,989,0,7.5,0.0,8.3
205,45,45,994,0,7.5,0.0,8.3
206,45,45,989,0,7.5,0.0,8.3
207,45,45,993,0,7.5,0.0,8.3
208,45,45,985,0,7.5,0.0,8.4
209,45,45,985,0,7.5,0.0,8.3
210,45,45,988,0,7.5,0.0,8.3
211,45,45,990,0,7.5,0.0,8.2
212,45,45,984,0,7.1,0.0,8.3
213,45,46,975,0,7.5,0.0,8.3
214,45,46,974,0,7.5,0.0,8.6
215,45,48,941,0,7.5,0.0,8.3
216,45,55,852,0,8.0,0.0,-33.4
217,45,56,866,1,8.0,0.0,-32.4
218,45,55,861,3,8.0,0.0,-28.6
219,45,54,858,3,7.5,0.0,74.6
220,46,54,843,4,7.5,0.0,299.8
221,46,55,838,4,7.5,0.0,528.3
222,46,55,908,4,8.0,0.0,480.2
223,46,54,1030,4,8.9,2.0,284.9
224,46,55,1068,5,9.4,5.1,19.2
225,46,58,1251,6,10.4,7.8,-203.5
226,47,57,1397,7,10.8,9.4,-322.3
227,47,53,1504,8,10.8,11.3,-216.7
228,47,61,1796,9,13.6,14.5,-89.3
229,47,57,2108,12,13.6,12.9,-8.2
230,47,52,1758,14,12.2,11.7,20.0
231,47,52,1655,15,11.8,11.7,-13.7
232,47,45,1628,16,9.9,7.8,-4.5
233,47,40,1492,15,8.5,5.5,-4.4
234,47,30,1270,14,6.1,0.0,3.0
235,47,34,999,12,6.6,0.0,3.7
236,48,39,919,11,6.6,0.0,9.7
237,48,42,858,9,7.1,0.0,29.1
238,48,48,889,8,8.0,1.2,133.5
239,48,54,1187,8,9.4,7.8,307.5
240,48,58,1453,8,11.8,12.9,322.4
241,48,66,1829,11,14.6,15.2,311.3
242,48,61,2204,14,15.0,14.5,153.6
243,48,53,2085,16,13.6,12.5,47.5
244,48,46,1736,17,10.8,10.5,-1.8
245,48,54,1851,18,12.7,12.9,-4.7
246,48,43,1764,18,8.9,3.9,-13.4
247,48,25,1456,17,6.6,0.0,-47.4
248,49,27,1224,15,6.6,0.0,-41.7
249,49,36,1359,14,8.5,5.9,-10.4
