Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,93,0,1276,0,6.6,0.0,92.5
2,93,0,947,0,6.1,0.0,92.4
3,93,0,731,0,6.6,0.0,92.8
4,93,0,685,0,6.1,0.0,92.8
5,93,0,716,0,6.1,0.0,92.6
6,93,0,748,0,6.6,0.0,92.9
7,93,0,690,0,6.1,0.0,92.7
8,92,0,664,0,6.6,0.0,92.6
9,92,0,645,0,6.6,0.0,92.4
10,92,0,640,0,7.1,0.0,92.4
11,92,0,652,0,7.1,0.0,92.5
12,91,0,660,0,7.5,0.0,92.5
13,91,0,659,0,7.1,0.0,92.6
14,91,0,654,0,7.1,0.0,92.6
15,91,0,668,0,7.5,0.0,93.1
16,90,0,664,0,8.5,0.0,463.9
17,90,0,674,0,8.0,0.0,529.0
18,90,0,675,0,8.0,0.0,528.8
19,90,0,672,0,8.0,0.0,528.7
20,90,0,697,0,8.5,0.0,528.6
21,90,7,905,2,11.8,0.0,453.5
22,90,26,1353,6,13.2,0.0,98.9
23,90,31,1490,8,13.6,0.0,-136.8
24,90,36,1932,11,16.0,0.0,-88.7
25,90,36,1885,14,16.0,0.0,-51.7
26,90,25,1795,17,13.6,0.0,-27.4
27,90,0,1575,17,7.5,0.0,-19.1
28,89,0,1336,16,8.0,0.0,-12.0
29,89,0,1134,15,7.5,0.0,-15.0
30,88,0,997,13,7.5,0.0,32.7
31,87,0,874,10,7.5,0.0,210.0
32,87,0,855,10,8.5,0.0,340.5
33,86,33,1319,11,14.1,0.0,379.7
34,86,19,1418,13,11.8,0.0,278.6
35,85,0,1162,13,7.1,0.0,272.1
36,85,17,1128,12,9.9,0.0,228.8
37,85,33,1483,13,14.6,0.0,209.3
38,85,34,1694,16,15.5,0.0,131.6
39,85,34,1839,18,15.0,0.0,72.7
40,85,34,1971,20,15.0,0.0,47.2
41,85,39,2146,22,16.0,0.0,2.2
42,85,34,1817,24,16.9,0.0,1.2
43,85,0,1630,25,8.9,0.0,7.6
44,85,0,1496,24,8.5,0.0,7.5
45,85,0,1365,22,8.0,0.0,5.8
46,85,0,1255,21,7.5,0.0,3.3
47,85,0,1172,20,7.1,0.0,1.9
48,85,0,1081,18,6.6,0.0,3.0
49,85,0,989,16,6.6,0.0,-1.5
50,85,0,947,15,6.6,0.0,-2.2
51,85,0,919,14,7.1,0.0,-0.7
52,85,0,859,11,7.5,0.0,-1.8
53,85,0,832,7,7.5,0.0,-6.9
54,85,0,817,6,6.6,0.0,-6.2
55,85,0,784,5,6.6,0.0,-2.4
56,85,0,703,0,6.6,0.0,-1.9
57,85,0,649,0,6.6,0.0,-2.3
58,85,0,679,0,8.0,0.0,-1.9
59,85,0,695,0,8.0,0.0,-1.9
60,85,0,685,0,7.5,0.0,-1.9
61,86,0,678,0,7.5,0.0,-2.2
62,86,0,664,0,7.1,0.0,-1.9
63,86,0,657,0,7.1,0.0,-2.0
64,86,0,655,0,7.1,0.0,-1.4
65,86,0,655,0,7.1,0.0,-1.5
66,86,0,655,0,7.1,0.0,-1.4
67,87,0,659,0,7.1,0.0,-1.5
68,87,0,662,0,7.1,0.0,-1.2
69,87,0,664,0,7.1,0.0,-1.2
70,87,0,662,0,7.1,0.0,-1.2
71,87,0,666,0,7.1,0.0,-1.2
72,87,0,665,0,7.1,0.0,-1.6
73,87,0,668,0,7.5,0.0,-1.2
74,87,0,670,0,7.1,0.0,-1.2
75,87,0,668,0,7.1,0.0,-1.2
76,87,0,666,0,7.5,0.0,-1.5
77,87,0,669,0,7.5,0.0,-1.2
78,87,0,738,0,8.5,0.0,3.8
79,87,4,1110,3,9.9,0.0,67.3
80,87,3,1098,5,8.9,0.0,-12.3
81,87,0,898,6,7.1,0.0,-22.0
82,87,0,775,4,7.5,0.0,-52.2
83,87,0,769,3,8.5,0.0,-114.6
84,87,2,913,4,9.9,0.0,-98.4
85,87,20,1317,6,11.8,0.0,-29.6
86,87,26,1572,9,11.8,0.0,-17.7
87,87,10,1730,11,9.4,0.0,-17.6
88,87,0,1218,12,8.0,0.0,-20.9
89,87,0,974,11,7.1,0.0,-11.4
90,86,0,946,11,7.1,0.0,-12.5
91,86,0,900,10,7.1,0.0,-134.6
92,86,0,845,9,7.1,0.0,-208.8
93,85,0,828,8,7.1,0.0,-246.8
94,85,27,1107,8,11.3,0.0,-212.1
95,85,36,1454,10,14.1,0.0,-156.3
96,85,45,1803,14,19.3,0.0,-122.8
97,85,46,1986,18,18.3,0.0,-29.9
98,85,45,2150,21,17.4,0.0,-25.8
99,84,38,2337,25,16.5,0.0,10.6
100,84,40,1923,27,16.9,0.0,18.8
101,84,42,1936,30,18.8,0.0,-1.9
102,84,41,2049,32,17.4,0.0,-1.2
103,84,31,1907,34,13.6,0.0,-2.6
104,84,41,1771,35,16.9,0.0,-1.0
105,84,42,1786,37,16.0,0.0,2.6
106,84,42,1863,39,15.5,0.0,4.8
107,84,41,1943,40,16.0,0.0,6.9
108,84,35,2016,42,15.0,0.0,6.9
109,84,0,2006,42,7.1,0.0,5.8
110,84,0,1881,39,8.0,0.0,5.3
111,84,0,1790,38,8.5,0.0,5.4
112,84,0,1731,36,8.0,0.0,4.0
113,84,0,1658,35,7.5,0.0,5.5
114,84,0,1568,33,7.5,0.0,8.2
115,84,3,1501,32,6.6,0.0,12.7
116,84,0,1442,31,5.7,0.0,16.6
117,84,0,1396,30,6.6,0.0,19.4
118,84,32,1467,29,11.3,0.0,2.2
119,84,26,1593,29,12.2,0.0,-1.0
120,84,0,1354,29,7.1,0.0,-7.2
121,84,0,1232,29,7.1,0.0,0.5
122,83,0,1126,28,6.6,0.0,0.5
123,83,0,1010,28,6.6,0.0,1.5
124,83,0,948,27,6.6,0.0,1.2
125,83,0,899,25,6.6,0.0,1.6
126,83,0,865,22,6.6,0.0,-3.0
127,83,0,965,18,7.1,0.0,-2.8
128,83,0,973,15,7.1,0.0,9.4
129,83,0,896,12,7.5,0.0,-7.5
130,84,0,840,9,8.0,0.0,-11.4
131,84,0,828,6,7.5,0.0,-10.5
132,84,0,769,4,7.5,0.0,-14.0
133,84,0,767,0,7.5,0.0,-12.5
134,84,0,693,0,7.1,0.0,-12.4
135,84,0,675,0,7.1,0.0,-10.2
136,84,0,674,0,7.1,0.0,-9.8
137,84,0,671,0,7.1,0.0,-10.0
138,84,0,671,0,7.1,0.0,-10.0
139,85,0,668,0,7.1,0.0,-10.1
140,85,0,665,0,7.1,0.0,-9.9
141,85,0,664,0,7.1,0.0,-10.1
142,85,0,665,0,7.1,0.0,-10.2
143,85,0,664,0,7.1,0.0,-10.1
144,86,0,663,0,7.1,0.0,-10.1
145,86,0,664,0,7.1,0.0,-10.2
146,86,0,664,0,7.1,0.0,-10.1
147,86,0,666,0,7.1,0.0,-10.1
148,86,0,665,0,7.1,0.0,-10.2
149,87,0,663,0,7.1,0.0,-10.1
150,87,0,665,0,7.1,0.0,-10.0
151,87,0,667,0,7.1,0.0,-10.0
152,87,0,665,0,7.1,0.0,-10.1
153,87,0,664,0,7.1,0.0,-10.2
154,87,0,664,0,7.1,0.0,-10.0
155,87,0,665,0,7.1,0.0,-10.4
156,87,0,667,0,7.1,0.0,-10.1
157,87,0,666,0,7.1,0.0,-10.1
158,87,0,667,0,7.1,0.0,-10.2
159,87,0,666,0,7.1,0.0,-10.4
160,87,0,668,0,7.1,0.0,-10.2
161,87,0,667,0,7.1,0.0,-10.5
162,87,0,668,0,7.1,0.0,-10.7
163,87,0,668,0,7.1,0.0,-10.8
164,87,0,665,0,7.1,0.0,-10.5
165,87,0,665,0,7.1,0.0,-10.7
166,87,0,667,0,7.1,0.0,-10.8
167,87,0,668,0,7.1,0.0,-10.5
168,87,0,670,0,7.1,0.0,-10.5
169,87,0,666,0,7.1,0.0,-10.5
170,87,0,665,0,7.1,0.0,-10.7
171,87,0,666,0,7.1,0.0,-10.5
172,87,0,669,0,7.1,0.0,-10.5
173,87,0,666,0,7.1,0.0,-10.5
174,87,0,666,0,7.1,0.0,-10.6
175,87,0,669,0,7.1,0.0,-10.8
176,87,0,667,0,7.1,0.0,-10.5
177,87,0,669,0,7.1,0.0,-10.9
178,87,0,667,0,7.1,0.0,-10.7
179,87,0,667,0,7.1,0.0,-10.5
180,87,0,671,0,7.1,0.0,-10.9
181,87,0,669,0,7.1,0.0,-10.5
182,87,0,671,0,7.1,0.0,-10.8
183,87,0,668,0,7.1,0.0,-10.5
184,87,0,668,0,7.1,0.0,-10.4
185,87,0,667,0,7.1,0.0,-10.4
186,87,0,669,0,7.1,0.0,-10.1
187,87,0,665,0,7.1,0.0,-10.7
188,87,0,667,0,7.1,0.0,-10.5
189,87,0,667,0,7.1,0.0,-10.4
190,87,0,670,0,7.1,0.0,-10.2
191,87,0,674,0,7.1,0.0,-10.5
192,87,0,671,0,7.1,0.0,-10.5
193,87,0,669,0,7.1,0.0,-10.3
194,87,0,670,0,7.1,0.0,-10.5
195,87,0,666,0,7.1,0.0,-10.2
196,87,0,668,0,7.1,0.0,-10.4
197,87,0,670,0,7.1,0.0,-10.4
198,87,0,665,0,7.1,0.0,-10.4
199,87,0,668,0,7.1,0.0,-10.3
200,87,0,668,0,7.1,0.0,-10.1
201,87,0,670,0,7.1,0.0,-10.4
202,87,0,667,0,7.1,0.0,-10.2
203,87,0,671,0,7.1,0.0,-10.5
204,87,0,671,0,7.1,0.0,-10.4
205,87,0,670,0,7.1,0.0,-10.4
206,87,0,670,0,7.1,0.0,-10.4
207,87,0,668,0,7.1,0.0,-10.5
208,87,0,668,0,7.1,0.0,-10.3
209,87,0,673,0,7.1,0.0,-10.5
210,87,0,715,0,8.0,0.0,-18.4
211,87,33,1338,3,15.0,0.0,-24.9
212,87,40,1780,9,17.4,0.0,-5.1
213,87,51,2333,14,18.8,0.0,-12.9
214,87,34,2062,18,15.5,0.0,-9.4
215,87,19,1716,19,10.4,0.0,-6.9
216,87,48,1752,21,20.7,0.0,-11.2
217,86,49,1792,24,51.2,0.0,-23.3
218,86,49,1873,27,41.8,0.0,-28.8
219,85,47,1999,30,28.2,0.0,-20.6
