Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,93,58,1284,0,6.6,0.0,-506.1
2,93,33,820,0,6.6,0.0,-506.1
3,93,38,769,0,6.1,0.0,-506.3
4,93,39,708,0,5.7,0.0,-506.0
5,93,40,734,0,6.1,0.0,-506.0
6,93,43,686,0,6.6,0.0,-506.5
7,92,49,639,0,6.6,0.0,-506.4
8,92,56,634,0,7.1,0.0,-506.4
9,92,57,657,0,7.1,0.0,-506.6
10,91,58,660,0,7.1,0.0,-506.6
11,91,65,665,0,8.0,0.0,-391.0
12,91,67,669,0,8.0,0.0,-141.9
13,90,77,888,0,11.8,2.0,63.8
14,90,67,849,2,9.4,0.0,286.2
15,90,74,845,3,9.9,0.0,454.1
16,90,70,808,4,9.4,0.0,395.1
17,90,69,781,3,9.4,0.0,409.8
18,90,69,770,3,9.4,0.0,492.8
19,90,68,766,3,9.4,0.0,488.8
20,90,67,769,3,9.4,0.0,459.2
21,90,68,761,3,9.4,0.0,407.3
22,90,68,762,0,8.9,0.0,365.3
23,90,67,702,0,7.5,0.0,86.5
24,90,69,776,0,9.9,2.3,-152.8
25,90,68,1362,4,11.3,5.9,-146.3
26,90,46,1072,6,7.1,0.0,-74.5
27,90,46,951,7,8.5,0.0,62.7
28,90,57,1385,8,11.3,9.8,183.6
29,90,52,1606,10,11.3,9.8,221.8
30,90,46,1783,12,10.8,6.6,244.2
31,90,45,1461,13,9.9,2.7,243.8
32,90,52,1363,14,9.9,2.0,210.8
33,89,44,1345,14,8.5,0.0,288.8
34,88,45,1447,15,9.9,4.3,89.8
35,87,45,1413,15,8.5,0.4,60.7
36,87,36,1282,14,7.1,0.0,22.0
37,86,36,1103,12,7.1,0.0,7.3
38,86,44,881,8,7.5,0.0,-5.8
39,85,51,868,7,7.1,0.0,-10.3
40,85,48,852,6,7.1,0.0,-11.2
41,84,47,834,6,7.1,0.0,-79.5
42,84,48,803,5,7.1,0.0,-33.9
43,84,48,810,5,7.1,0.0,-23.4
44,84,54,947,5,9.4,5.1,-18.4
45,84,71,1685,9,15.5,16.0,-17.7
46,84,69,2248,13,16.9,16.0,-26.5
47,84,49,1901,17,9.9,3.9,-14.8
48,84,28,1546,17,6.6,0.0,-6.3
49,84,28,1317,15,7.1,0.0,-92.9
50,84,32,1120,14,7.5,0.0,-168.6
51,84,51,1498,14,12.2,12.9,-178.2
52,84,74,1866,16,17.4,18.0,-142.4
53,84,79,2066,20,18.8,19.9,-106.5
54,84,80,2351,24,22.6,24.2,-47.5
55,85,95,2869,29,54.5,31.2,-30.1
56,85,98,3395,35,67.6,32.0,-2.9
57,84,98,2825,40,80.8,28.9,5.6
58,84,83,2712,44,24.4,18.0,9.0
59,84,63,2324,46,14.6,10.2,10.7
