Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,93,0,1332,0,6.1,0.0,-14.3
2,93,0,1005,0,6.1,0.0,-15.2
3,93,0,761,0,6.1,0.0,-15.0
4,93,0,695,0,5.7,0.0,-14.7
5,93,0,720,0,5.7,0.0,-14.6
6,93,0,747,0,5.7,0.0,-14.6
7,93,0,676,0,5.7,0.0,-14.7
8,92,0,658,0,5.2,0.0,-14.5
9,92,0,642,0,6.1,0.0,-14.5
10,92,0,633,0,6.6,0.0,-14.6
11,91,0,649,0,7.1,0.0,-14.5
12,91,0,667,0,7.1,0.0,-14.5
13,91,0,668,0,7.1,0.0,-14.6
14,91,0,656,0,7.1,0.0,-14.6
15,90,0,657,0,6.6,0.0,-14.6
16,90,0,662,0,7.1,0.0,-14.5
17,90,0,667,0,7.1,0.0,-14.5
18,90,0,669,0,7.1,0.0,-14.5
19,90,0,672,0,7.1,0.0,-14.6
20,90,0,672,0,7.1,0.0,-14.5
21,90,0,672,0,7.1,0.0,-14.8
22,90,0,667,0,7.1,0.0,-14.5
23,90,0,667,0,7.1,0.0,-14.5
24,90,0,667,0,7.1,0.0,-14.5
25,90,0,670,0,7.1,0.0,-156.0
26,90,0,691,0,7.5,0.0,-433.2
27,90,0,761,1,7.5,0.0,-509.9
28,90,0,792,3,7.5,0.0,-480.9
29,90,18,1201,4,10.4,0.0,-370.3
30,90,18,1354,7,9.9,0.0,-253.8
31,90,18,1465,8,9.4,0.0,-149.3
32,90,10,1502,9,8.0,0.0,-123.0
33,90,0,1076,8,6.6,0.0,-36.8
34,90,0,840,8,7.1,0.0,195.4
35,90,0,833,8,7.1,0.0,375.0
36,89,0,848,8,7.1,0.0,410.8
37,88,29,1287,8,10.8,0.0,317.0
38,87,2,1480,10,7.5,0.0,228.2
39,87,0,1000,9,7.1,0.0,-24.1
40,87,0,851,7,6.6,0.0,-124.4
41,87,0,809,5,7.1,0.0,-329.6
42,86,0,802,4,7.1,0.0,-483.8
43,86,0,814,4,7.1,0.0,-488.7
44,86,0,776,1,7.1,0.0,-480.7
45,86,0,727,0,7.1,0.0,-474.4
46,86,0,671,0,7.1,0.0,-218.5
47,86,0,703,0,7.1,0.0,-108.3
48,86,0,743,0,7.5,0.0,-464.9
49,86,0,715,0,7.1,0.0,-516.0
50,86,0,693,0,7.1,0.0,-516.1
51,86,0,683,0,7.1,0.0,-516.3
52,86,0,677,0,7.1,0.0,-515.0
53,86,0,687,0,6.6,0.0,-490.6
54,86,0,671,0,6.6,0.0,-307.3
55,86,0,726,0,7.1,0.0,-58.0
56,86,20,1167,2,10.8,0.0,223.9
57,86,11,1225,6,9.4,0.0,429.4
