Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,93,0,1252,0,6.6,0.0,-19.1
2,93,0,1071,0,6.1,0.0,-19.0
3,93,0,772,0,6.6,0.0,-19.2
4,93,0,699,0,6.1,0.0,-17.3
5,93,0,724,0,6.1,0.0,-17.3
6,93,0,753,0,6.6,0.0,-17.3
7,93,0,684,0,6.6,0.0,-17.3
8,93,0,656,0,6.6,0.0,-17.3
9,92,0,641,0,7.1,0.0,-17.3
10,92,0,649,0,7.1,0.0,-17.2
11,92,0,658,0,7.5,0.0,-17.3
12,91,0,661,0,7.5,0.0,-17.2
13,91,0,660,0,7.1,0.0,-17.2
14,91,0,656,0,7.1,0.0,-17.4
15,91,0,656,0,7.1,0.0,-17.3
16,90,0,662,0,7.1,0.0,-17.3
17,90,0,671,0,7.1,0.0,-17.3
18,90,0,673,0,7.5,0.0,-17.3
19,90,0,671,0,7.1,0.0,-17.2
20,90,0,673,0,7.1,0.0,-17.3
21,90,0,672,0,7.1,0.0,-17.2
22,90,0,669,0,7.1,0.0,-17.1
23,90,0,667,0,7.1,0.0,-17.2
24,90,0,667,0,7.1,0.0,-17.4
25,90,0,667,0,7.1,0.0,-17.3
26,90,0,669,0,7.1,0.0,-17.2
27,90,0,669,0,7.1,0.0,-17.3
28,90,0,668,0,7.1,0.0,-17.3
29,90,0,667,0,7.1,0.0,-17.3
30,90,0,668,0,7.1,0.0,-17.1
31,90,0,667,0,7.1,0.0,-17.3
32,90,0,667,0,7.1,0.0,-17.2
33,90,0,668,0,7.1,0.0,-15.7
34,90,0,667,0,7.1,0.0,-15.8
35,90,0,667,0,7.1,0.0,-16.3
36,90,0,667,0,7.1,0.0,-16.3
37,90,0,669,0,7.1,0.0,-16.5
38,90,0,667,0,7.1,0.0,-16.3
39,89,0,682,0,8.5,0.0,-16.4
40,89,0,684,0,8.5,0.0,-15.2
41,88,0,680,0,8.5,0.0,-13.8
42,88,0,708,0,8.5,0.0,-9.2
43,88,11,883,0,11.8,0.0,-7.7
44,87,4,917,1,12.2,0.0,224.5
45,87,1,1094,4,10.4,0.0,447.9
46,87,0,855,5,10.4,0.0,527.6
47,87,0,875,6,9.4,0.0,506.5
48,87,0,810,3,9.4,0.0,503.7
49,87,0,774,0,8.9,0.0,527.7
50,87,0,708,0,8.0,0.0,452.6
51,87,0,712,0,8.5,0.0,118.9
52,87,0,750,2,9.4,0.0,-207.2
53,87,25,1214,4,15.0,0.0,-254.4
54,87,13,1225,8,9.4,0.0,-89.2
55,87,17,1379,9,9.9,0.0,-23.8
56,87,17,1515,9,9.9,0.0,45.7
57,87,17,1578,10,10.4,0.0,66.4
58,86,16,1656,11,10.4,0.0,176.5
59,86,15,1506,11,10.8,0.0,259.5
60,86,18,1812,12,11.8,0.0,258.9
61,86,0,1406,12,9.4,0.0,217.9
62,85,13,1288,13,10.8,0.0,124.4
63,85,15,1353,13,11.3,0.0,35.0
64,85,22,1496,14,12.7,0.0,8.7
65,85,0,1409,15,8.5,0.0,-5.9
