Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,53,28,1111,0,6.1,0.0,9.1
2,53,30,998,0,6.1,0.0,9.2
3,53,32,1015,0,6.6,0.0,9.2
4,53,35,980,0,6.6,0.0,9.2
5,53,39,908,0,6.6,0.0,9.2
6,52,48,871,0,7.5,0.0,9.1
7,52,60,908,0,8.9,0.0,9.4
8,52,61,955,0,8.9,0.0,9.5
9,52,59,940,0,8.9,0.0,9.2
10,51,59,931,0,8.9,0.0,9.2
11,51,59,925,0,8.9,0.0,9.2
12,51,57,941,0,8.5,0.0,9.5
13,51,55,932,0,8.0,0.0,9.3
14,51,54,929,0,8.0,0.0,9.4
15,51,54,937,0,8.0,0.0,9.4
16,51,53,953,0,8.0,0.0,9.2
17,51,52,947,0,8.0,0.0,9.5
18,51,53,939,0,8.0,0.0,11.3
19,51,54,941,0,8.0,0.0,10.3
20,51,60,817,0,9.4,0.0,23.5
21,51,77,803,0,9.9,0.0,15.6
22,52,74,795,0,9.4,0.0,16.5
23,52,73,807,0,9.4,0.0,41.4
24,52,73,782,0,8.9,0.0,165.3
25,53,71,775,0,8.9,0.0,333.5
26,53,71,802,0,9.4,0.0,469.1
27,53,72,828,2,8.9,0.0,473.8
28,53,72,776,0,8.9,0.0,448.2
29,54,71,771,0,8.9,0.0,528.5
30,54,72,799,0,9.4,0.0,528.2
31,54,73,832,2,9.4,0.0,529.1
32,54,73,815,2,9.4,0.0,529.2
33,54,73,773,0,8.9,0.0,529.2
34,54,72,793,0,8.9,0.0,529.3
35,54,73,817,0,9.4,0.0,529.1
36,54,72,781,0,8.9,0.0,529.3
37,55,71,777,0,8.9,0.0,488.4
38,55,69,764,0,8.5,0.0,218.3
39,55,70,766,0,8.9,0.0,-116.1
40,56,70,772,0,8.9,0.0,-397.0
41,56,70,772,0,8.5,0.0,-514.6
42,56,70,786,0,8.9,0.0,-512.0
43,56,69,792,2,8.9,0.0,-509.2
44,56,68,774,3,8.5,0.0,-425.5
45,57,67,778,3,8.5,0.0,-97.1
46,57,70,956,4,9.9,3.1,14.0
47,57,66,1200,6,10.4,5.9,19.9
48,57,64,1405,8,12.2,12.9,6.2
49,57,63,1797,11,11.8,8.6,13.6
50,57,48,1350,12,9.4,3.1,27.1
51,57,45,1054,12,7.1,0.0,2.7
52,57,50,893,10,7.5,0.0,23.5
53,58,57,830,8,8.0,0.0,104.7
54,58,62,827,8,8.0,0.0,234.0
55,58,61,819,8,8.0,0.0,294.3
56,58,60,824,7,7.5,0.0,331.9
57,58,60,819,7,7.5,0.0,360.1
58,59,59,823,6,7.5,0.0,335.3
59,59,59,821,6,7.5,0.0,223.8
60,59,60,803,6,7.5,0.0,157.9
61,60,61,811,5,7.5,0.0,64.0
62,60,61,796,4,7.5,0.0,-64.1
63,60,64,794,4,8.0,0.0,-172.5
64,60,63,801,4,7.5,0.0,-278.7
65,60,66,762,3,8.0,0.0,-326.5
66,60,68,774,3,8.5,0.0,-460.5
67,60,68,791,3,8.5,0.0,-516.1
68,61,67,813,3,8.5,0.0,-516.4
69,61,66,822,4,8.5,0.0,-516.4
70,61,64,844,4,8.0,0.0,-439.3
71,61,62,827,4,7.5,0.0,-268.4
72,62,64,765,3,8.0,0.0,-165.2
73,62,68,774,3,8.0,0.0,2.0
74,62,66,809,4,8.0,0.0,98.2
75,62,65,1053,6,8.9,2.0,117.1
76,63,53,904,7,7.1,0.0,64.8
77,63,60,824,6,8.0,0.0,95.5
78,63,61,805,5,7.5,0.0,61.6
79,63,62,797,5,7.5,0.0,102.5
80,63,62,795,5,7.5,0.0,135.8
81,63,66,918,5,8.9,2.3,115.0
82,63,65,1180,6,9.4,5.1,87.2
83,63,53,1053,7,8.5,5.1,56.4
84,64,46,1101,9,7.1,0.0,14.9
85,64,63,825,11,8.5,0.0,3.7
86,64,57,882,12,7.1,0.0,-5.0
87,64,52,882,12,7.1,0.0,-0.7
88,64,52,861,12,7.1,0.0,-1.2
89,65,54,832,10,7.1,0.0,2.2
90,65,62,782,6,8.0,0.0,94.5
91,65,66,782,5,7.5,0.0,226.7
92,65,65,771,4,7.5,0.0,393.8
93,66,63,785,5,7.5,0.0,524.6
94,66,64,766,5,8.0,0.0,528.2
95,66,65,788,5,7.5,0.0,529.1
96,66,65,808,5,8.0,0.0,417.4
97,66,65,821,5,8.0,0.0,308.5
98,66,64,976,5,8.9,1.2,135.7
99,66,63,1145,6,9.9,7.0,131.5
100,66,65,1389,8,11.8,10.9,81.8
101,66,57,1528,9,9.9,7.0,-13.1
102,66,50,1529,9,10.4,9.4,-19.7
103,67,60,1660,10,12.2,10.9,-29.1
104,67,43,1595,10,8.5,1.6,-28.8
105,67,52,1586,10,11.3,11.3,48.9
106,67,64,1901,11,14.1,12.5,41.2
107,68,41,1638,12,9.4,2.3,-10.2
108,68,49,1057,11,7.1,0.0,-24.0
109,68,49,906,10,7.1,0.0,-65.3
110,69,61,972,8,9.4,4.7,-64.6
111,69,72,1305,8,12.2,10.9,-11.5
112,69,53,1450,9,8.5,1.6,11.3
113,69,41,1039,9,7.5,0.0,117.5
114,69,54,888,9,7.5,0.0,101.0
115,69,54,1211,9,8.9,2.7,9.9
116,69,50,1584,10,10.8,9.4,-70.3
117,70,53,1745,10,10.8,6.2,-75.0
118,70,36,1477,10,8.5,0.0,-86.7
119,70,50,1550,10,10.4,8.2,-39.8
120,70,45,1684,10,9.4,2.3,-15.7
121,71,36,1417,10,7.5,0.0,-14.9
122,71,44,1021,10,7.5,0.0,2.0
123,71,54,883,8,7.5,0.0,14.7
124,71,57,853,7,7.5,0.0,-69.9
125,72,60,808,4,8.0,0.0,-50.9
126,72,66,822,4,8.0,0.0,-93.6
127,72,65,915,4,8.9,0.8,1.7
128,72,58,989,5,7.5,0.4,80.0
129,72,56,915,5,8.0,2.0,110.2
130,72,51,883,5,7.1,0.0,220.1
131,72,58,910,5,8.5,1.2,276.3
132,72,56,947,5,7.1,0.0,24.7
