Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,90,54,1302,0,7.1,0.0,-222.8
2,90,32,1120,0,6.1,0.0,-222.9
3,90,36,852,0,6.6,0.0,-222.7
4,90,40,728,0,6.1,0.0,-222.9
5,90,41,729,0,6.1,0.0,-222.8
6,90,41,724,0,6.6,0.0,-222.7
7,90,44,675,0,6.1,0.0,-222.9
8,90,43,661,0,6.1,0.0,-222.9
9,90,47,645,0,6.6,0.0,-222.8
10,90,53,637,0,7.1,0.0,-222.9
11,89,58,649,0,7.1,0.0,-222.9
12,89,60,662,0,7.5,0.0,-222.8
13,88,60,665,0,7.1,0.0,-222.8
14,88,58,662,0,7.1,0.0,-223.0
15,88,57,657,0,7.1,0.0,-226.6
16,87,63,668,0,8.5,0.0,-224.8
17,87,67,678,0,8.5,0.0,-202.2
18,87,67,677,0,8.0,0.0,-202.4
19,87,66,675,0,8.0,0.0,-71.6
20,87,66,705,0,8.9,0.0,133.0
21,87,70,1096,1,10.8,1.2,325.3
22,87,64,841,3,9.4,0.0,521.0
23,87,65,870,4,9.4,0.0,518.5
24,87,63,871,5,9.4,0.0,518.5
25,87,62,854,5,8.9,0.0,517.4
26,87,63,797,4,8.5,0.0,410.6
27,87,62,779,0,8.5,0.0,301.1
28,87,63,706,0,8.0,0.0,158.1
29,87,65,674,0,7.5,0.0,-66.3
30,87,68,861,0,9.9,1.6,-106.4
31,87,65,1257,4,10.8,5.1,-38.5
32,87,57,1313,7,9.9,4.7,24.4
33,87,51,1454,9,10.4,7.8,176.7
34,87,53,1656,11,11.3,9.4,283.1
35,88,42,1711,11,8.9,0.0,226.8
36,88,38,1669,11,9.4,5.9,229.7
37,88,48,1738,11,12.2,12.1,229.1
38,89,63,2088,14,14.1,10.5,248.0
39,89,45,1501,15,9.9,3.1,234.3
40,89,48,1476,16,9.9,6.2,169.8
41,88,51,1514,16,9.9,6.6,80.5
42,88,39,1349,15,7.1,0.0,25.0
43,88,37,1070,12,7.1,0.0,8.0
44,87,46,876,8,8.0,0.0,0.5
45,87,54,868,7,7.1,0.0,3.0
46,87,51,853,7,7.1,0.0,-13.4
47,87,50,836,6,7.1,0.0,-7.9
48,86,50,803,5,7.1,0.0,-23.5
49,86,53,771,4,7.5,0.0,-29.0
50,86,59,792,3,8.5,0.0,-112.6
51,86,79,1459,6,16.0,14.5,-52.5
52,86,71,1969,11,16.5,16.8,-14.5
53,86,61,2276,15,14.6,12.5,-23.1
54,86,37,1584,17,7.1,0.0,0.0
55,86,33,1218,14,7.1,0.0,-4.7
56,85,40,983,11,7.1,0.0,-38.0
57,85,43,910,10,7.1,0.0,-107.7
58,85,51,815,7,8.0,0.0,-201.1
59,85,58,792,3,8.0,0.0,-197.6
60,85,60,776,2,8.0,0.0,-197.6
61,85,60,756,2,7.5,0.0,-270.2
62,85,60,757,2,7.5,0.0,-275.3
63,85,59,760,2,7.5,0.0,-280.7
64,85,60,749,0,7.5,0.0,-336.8
65,85,59,735,1,7.1,0.0,-293.2
66,85,59,749,2,7.1,0.0,-290.4
67,85,59,808,3,9.4,9.0,-225.2
68,85,78,1346,5,16.9,21.1,-109.5
69,85,93,2182,11,28.7,27.0,-95.4
70,85,86,2976,18,28.2,28.1,-42.5
71,86,94,2645,24,47.0,33.2,-3.5
72,86,97,3199,31,78.4,33.2,1.3
73,86,93,3098,37,41.3,33.2,3.2
74,86,94,2884,41,55.0,25.8,0.6
75,85,59,2474,44,14.1,9.8,3.0
76,84,30,1891,44,6.6,0.0,6.6
77,84,71,1911,44,28.2,26.6,9.5
78,84,85,2495,47,28.7,19.9,11.6
79,84,37,2087,48,9.4,8.2,-0.5
80,84,57,1820,48,13.6,14.8,3.7
81,84,67,1874,49,14.6,14.1,2.1
82,84,64,1826,50,14.6,15.2,3.6
83,84,86,1815,51,21.1,21.1,5.9
84,84,88,1817,53,21.6,19.1,6.0
85,84,82,1863,54,19.7,21.1,6.9
86,84,87,2063,55,34.8,24.6,7.4
87,84,79,2266,57,47.4,14.1,2.2
88,84,26,1870,57,6.6,0.0,2.4
89,85,28,1910,55,8.9,0.0,-1.7
