Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,95,54,1276,0,5.7,0.0,-1.1
2,95,30,975,0,5.7,0.0,-1.0
3,95,39,727,0,6.1,0.0,-1.1
4,95,43,647,0,5.7,0.0,-1.2
5,95,40,634,0,4.7,0.0,-0.9
6,94,39,631,0,4.7,0.0,-1.1
7,94,41,656,0,5.7,0.0,-1.0
8,94,57,682,0,7.5,0.0,-1.1
9,93,68,680,0,8.0,0.0,89.7
10,93,82,981,1,13.2,5.1,263.2
11,93,67,886,4,8.9,0.0,323.5
12,93,81,1208,6,14.1,6.6,372.3
13,93,65,1370,8,11.3,6.2,361.4
14,93,65,1489,9,12.7,11.7,236.4
15,93,71,1850,12,15.5,13.3,181.2
16,92,58,1650,13,11.3,3.9,89.1
17,92,51,1170,13,7.1,0.0,25.5
18,92,51,948,12,7.5,0.0,-76.7
19,91,55,899,10,7.5,0.0,-245.4
20,91,58,858,8,8.0,0.0,-387.2
21,91,76,1229,8,13.6,10.5,-315.0
22,91,69,1350,10,11.8,6.6,-231.3
23,91,51,1117,11,7.5,0.0,-289.7
24,90,60,1185,10,10.4,7.0,-369.1
25,90,77,1511,11,16.5,16.0,-250.1
26,90,90,1783,15,24.0,18.4,-97.2
27,90,61,1710,18,11.3,3.5,-38.2
28,90,43,1157,17,8.5,0.0,19.9
29,89,54,997,15,8.5,0.0,4.9
30,88,57,940,13,8.0,0.0,-20.6
31,88,66,868,9,8.9,0.0,-30.4
32,87,70,848,5,8.9,0.0,-19.0
33,87,90,1353,6,36.2,20.3,-8.9
34,87,84,1988,11,24.0,12.9,-16.9
35,86,59,1722,14,10.8,6.2,-32.2
36,86,56,1558,15,10.4,7.0,-28.9
37,86,44,1490,16,7.5,0.0,-22.1
38,86,41,1217,14,7.1,0.0,-24.6
39,86,49,983,11,7.5,0.0,-134.0
40,86,57,861,8,8.0,0.0,-197.8
