Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,90,0,894,0,6.1,0.0,-3.7
2,90,0,775,0,5.7,0.0,-3.8
3,90,0,708,0,5.2,0.0,-3.7
4,90,0,702,0,5.2,0.0,-3.7
5,90,0,760,0,5.2,0.0,-4.0
6,90,0,690,0,5.7,0.0,-3.7
7,90,0,656,0,5.7,0.0,-3.7
8,89,0,642,0,6.6,0.0,-4.0
9,89,0,639,0,6.6,0.0,-4.0
10,89,0,651,0,7.1,0.0,-4.0
11,88,0,666,0,7.1,0.0,-4.1
12,88,0,660,0,7.1,0.0,-4.1
13,88,0,661,0,7.1,0.0,-4.1
14,88,0,656,0,6.6,0.0,-4.1
15,88,0,660,0,7.1,0.0,-4.2
16,87,0,665,0,7.1,0.0,-4.1
17,87,0,669,0,7.1,0.0,-3.6
18,87,0,667,0,7.1,0.0,-3.9
19,87,0,667,0,7.1,0.0,-3.7
20,87,0,669,0,7.1,0.0,-3.1
21,87,0,669,0,7.1,0.0,-2.8
22,87,0,664,0,7.1,0.0,-3.0
23,87,0,665,0,7.1,0.0,-2.7
24,87,0,665,0,7.1,0.0,-3.0
25,87,0,666,0,7.1,0.0,-3.4
26,87,0,664,0,7.1,0.0,-3.2
27,87,0,666,0,7.1,0.0,-3.3
28,87,0,665,0,7.1,0.0,-3.0
29,87,0,666,0,7.1,0.0,-3.3
30,87,0,663,0,7.1,0.0,-3.3
31,87,0,667,0,7.1,0.0,-3.0
32,87,0,667,0,7.1,0.0,-3.0
33,87,0,663,0,7.1,0.0,-3.0
34,87,0,666,0,7.1,0.0,-3.0
35,88,0,665,0,7.1,0.0,-3.0
36,88,0,664,0,7.1,0.0,-3.1
37,88,0,665,0,7.1,0.0,-3.0
38,88,0,667,0,7.1,0.0,-3.0
39,88,0,668,0,7.1,0.0,-3.0
40,88,0,669,0,7.1,0.0,-3.1
41,88,0,667,0,7.1,0.0,-3.0
42,89,0,666,0,6.6,0.0,-3.0
43,89,0,663,0,7.1,0.0,-3.0
44,89,0,666,0,7.1,0.0,-3.1
45,89,0,664,0,7.1,0.0,-3.2
46,89,0,667,0,7.1,0.0,-3.0
47,89,0,666,0,7.1,0.0,-3.2
48,89,0,665,0,7.1,0.0,-3.0
49,89,0,667,0,7.1,0.0,-3.1
50,89,0,665,0,7.1,0.0,-3.2
51,89,0,666,0,7.1,0.0,-3.0
52,90,0,664,0,7.1,0.0,-3.2
53,90,0,666,0,7.1,0.0,-3.0
54,90,0,667,0,7.1,0.0,-3.0
55,90,0,668,0,7.1,0.0,-3.0
56,90,0,667,0,7.1,0.0,-3.0
57,90,0,669,0,6.6,0.0,-3.3
58,90,0,669,0,6.6,0.0,-3.0
59,89,0,670,0,6.6,0.0,-3.0
60,89,0,672,0,7.1,0.0,-3.0
61,89,0,671,0,6.6,0.0,-3.0
62,88,0,669,0,6.6,0.0,-3.0
63,88,0,672,0,6.6,0.0,-3.1
64,88,0,669,0,6.6,0.0,-3.0
65,88,0,668,0,6.6,0.0,-3.0
66,88,0,668,0,6.6,0.0,-3.0
67,88,0,669,0,6.6,0.0,-2.9
68,88,0,667,0,6.6,0.0,-3.0
