Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,95,33,929,0,5.2,0.0,-3.4
2,95,40,726,0,6.1,0.0,-3.6
3,95,41,685,0,5.2,0.0,-3.6
4,95,38,675,0,4.7,0.0,-3.6
5,95,40,716,0,5.7,0.0,-3.5
6,95,41,740,0,5.7,0.0,-3.4
7,94,42,682,0,5.7,0.0,-3.6
8,94,52,670,0,6.6,0.0,-1.6
9,94,60,655,0,7.1,0.0,7.9
10,94,65,648,0,7.1,0.0,7.7
11,93,69,659,0,7.5,0.0,5.9
12,93,69,663,0,7.1,0.0,4.8
13,93,66,659,0,7.1,0.0,-7.3
14,93,66,668,1,7.5,0.0,-7.3
15,93,71,742,2,8.5,0.0,-7.3
16,93,70,759,3,8.5,0.0,-4.8
17,93,70,761,3,8.5,0.0,0.8
18,93,70,766,3,8.5,0.0,0.6
19,93,70,769,4,8.5,0.0,0.5
20,93,69,768,4,8.5,0.0,0.7
21,93,70,767,4,8.5,0.0,0.4
22,92,70,770,3,8.5,0.0,0.5
23,92,71,768,3,8.5,0.0,0.5
24,92,71,765,1,8.5,0.0,0.2
25,92,69,724,0,7.5,0.0,0.5
26,92,64,673,0,6.1,0.0,0.3
27,91,57,658,0,6.1,0.0,0.2
28,91,57,658,0,6.6,0.0,0.5
29,91,68,673,0,7.5,0.0,84.6
30,90,70,726,0,8.0,0.0,-88.0
31,90,70,747,2,8.0,0.0,-86.2
32,90,69,758,2,8.0,0.0,-274.0
33,90,69,763,3,8.0,0.0,-347.8
34,90,70,796,3,9.4,0.0,-385.9
35,90,69,978,4,8.5,0.4,-427.5
36,89,65,891,4,8.9,1.2,-400.8
37,89,59,1029,5,7.5,0.4,-294.3
38,88,58,854,4,8.0,0.0,-313.4
39,88,63,975,5,8.5,0.8,-262.3
40,87,62,999,5,8.9,0.8,-333.8
41,87,60,1064,5,8.9,2.7,-378.8
42,87,67,1277,6,11.3,8.6,-323.6
43,87,64,1453,8,11.3,9.4,-198.0
44,87,59,1643,9,11.3,9.8,-113.6
45,87,43,1610,10,8.0,0.8,-63.5
46,86,45,1112,10,8.5,0.0,-50.5
47,86,65,1666,11,13.2,11.3,-43.7
48,86,69,1786,13,15.0,12.9,-34.0
49,86,75,1692,15,15.0,10.9,-21.4
50,85,55,1717,17,11.3,7.8,-12.5
51,85,42,1664,17,8.5,0.4,-3.9
52,85,37,1466,17,7.5,0.0,9.4
53,85,59,1634,16,14.1,14.1,-6.8
54,85,84,2011,19,20.7,16.8,5.1
55,85,60,2072,21,11.8,6.2,-0.5
56,85,41,1450,21,8.0,0.0,4.0
57,85,44,1306,21,8.0,0.0,24.6
58,85,44,1262,21,8.0,0.0,10.9
59,85,44,1206,20,7.5,0.0,-12.0
60,85,44,1138,19,7.5,0.0,24.4
61,85,46,1080,19,7.5,0.0,96.2
