Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,30,77,1019,0,9.9,0.0,1.6
2,30,38,1597,0,7.1,0.0,1.5
3,30,26,1511,0,6.6,0.0,1.6
4,30,26,1315,0,6.6,0.0,1.6
5,30,29,1178,0,6.6,0.0,1.6
6,30,30,1156,0,6.6,0.0,1.6
7,30,30,1085,0,6.6,0.0,1.3
8,30,34,1052,0,6.6,0.0,1.6
9,30,36,1094,0,7.1,0.0,1.5
10,30,38,1086,0,7.1,0.0,1.6
11,30,41,1095,0,7.5,0.0,1.5
12,30,41,1088,0,7.1,0.0,1.5
13,30,40,1077,0,7.1,0.0,1.3
14,30,41,1076,0,7.1,0.0,1.6
15,30,41,1072,0,7.1,0.0,1.6
16,30,42,1105,0,8.0,0.0,1.6
17,30,42,1101,0,7.5,0.0,1.6
18,31,43,1067,0,7.5,0.0,1.6
19,31,45,1061,0,8.0,0.0,1.6
20,31,46,1055,0,8.0,0.0,1.6
21,31,48,1051,0,8.5,0.0,1.6
22,31,50,1066,0,8.5,0.0,1.6
23,32,54,1049,0,8.9,0.0,1.5
24,32,55,1061,0,9.4,0.0,1.6
25,32,55,1073,0,9.4,0.0,1.6
26,32,62,980,0,10.4,0.0,1.2
27,33,75,921,0,10.8,0.0,1.2
28,33,74,899,0,10.4,0.0,0.1
29,33,74,900,0,10.4,0.0,-14.9
30,33,73,903,0,9.9,0.0,-30.9
31,33,73,892,2,10.4,0.0,-32.0
32,33,74,883,2,10.4,0.0,-31.5
33,33,73,888,2,9.9,0.0,-52.3
34,33,74,905,3,10.4,0.0,-49.3
35,33,70,954,3,9.4,0.0,-5.5
36,34,71,882,0,9.4,0.0,-5.4
37,34,73,882,0,9.9,0.0,-5.2
38,34,73,883,0,9.9,0.0,-5.3
39,35,74,884,0,9.9,0.0,-5.3
40,35,74,877,0,9.9,0.0,-5.2
41,35,73,880,0,9.9,0.0,-5.6
42,35,74,878,0,9.9,0.0,-5.6
43,36,73,869,0,9.9,0.0,-5.3
44,36,74,863,0,9.9,0.0,-6.1
45,36,74,884,0,9.9,0.0,-48.3
46,36,72,892,2,9.4,0.0,-79.8
47,36,72,893,3,9.4,0.0,-1.9
48,36,73,875,3,9.4,0.0,39.6
49,36,72,867,3,9.4,0.0,42.2
50,37,73,852,0,9.4,0.0,-127.2
51,37,76,875,0,10.4,0.0,-307.7
52,37,78,1292,2,14.1,7.4,-430.8
53,38,67,1303,5,11.3,3.5,-466.0
54,38,66,1365,6,11.8,9.4,-393.2
55,38,69,1601,8,13.6,11.7,-212.5
56,38,64,1864,10,14.1,12.1,-102.4
57,39,65,1667,12,13.6,10.5,-79.8
58,39,66,1485,13,11.8,9.0,-19.1
59,39,60,1458,14,10.8,6.6,-6.2
60,39,55,1369,14,9.4,2.0,-3.0
61,39,47,1311,13,8.5,0.8,9.4
62,39,38,1185,12,6.6,0.0,30.9
63,40,34,1040,11,6.6,0.0,24.8
64,40,38,934,10,6.6,0.0,-77.9
65,41,41,890,8,6.6,0.0,-144.3
66,41,48,825,7,7.1,0.0,-359.8
67,42,55,1136,6,8.9,7.0,-330.8
68,42,38,1093,6,6.1,0.0,-286.1
69,42,44,871,6,7.1,0.0,-265.1
70,42,50,915,5,8.5,0.0,-135.9
71,42,77,1691,8,16.5,21.1,-90.5
72,42,75,2246,12,18.8,23.8,-35.1
73,43,86,2216,17,24.0,27.0,0.4
74,43,52,2104,20,11.8,9.8,-12.0
75,43,39,1496,21,8.0,2.7,0.1
76,44,34,1323,21,7.1,0.0,3.3
77,44,33,1193,19,6.6,0.0,-3.0
78,44,34,1111,18,6.6,0.0,-3.2
79,45,39,1145,17,8.0,2.3,-11.8
80,45,54,1339,17,10.4,10.9,14.9
81,45,68,1546,18,13.2,14.8,1.7
82,45,73,1648,20,15.0,16.0,1.6
83,45,81,1668,23,17.4,19.9,10.9
84,45,58,1671,25,10.8,6.6,-8.3
85,45,30,1472,24,6.6,0.0,79.1
86,45,30,1315,22,6.6,0.0,162.1
87,46,38,1134,18,7.5,0.0,153.1
88,46,75,1466,16,17.4,21.9,227.3
89,46,94,2028,17,36.2,29.7,83.8
90,47,99,2165,20,96.7,37.5,43.1
91,47,99,1775,23,100.0,41.4,17.0
92,47,96,2670,25,75.6,34.8,-0.4
93,48,48,2573,27,13.6,8.2,-9.9
94,48,57,1824,26,14.6,16.8,-15.7
95,48,94,2170,26,49.8,34.8,-15.2
96,48,99,2426,29,100.0,37.9,-7.1
97,48,95,2445,32,59.2,22.3,22.4
98,49,85,2455,34,24.9,16.4,21.6
99,49,27,2032,34,6.1,0.0,24.6
100,50,64,2220,33,18.3,25.4,35.8
101,50,56,2328,34,15.0,11.3,6.7
102,51,21,1745,32,5.7,0.0,-20.0
103,51,31,1781,30,8.9,0.8,-64.3
104,51,72,2100,28,18.3,21.9,-103.3
105,51,91,2247,29,27.7,24.2,-19.7
106,52,61,2091,30,13.6,9.4,24.7
107,52,52,1883,28,14.1,4.7,-13.5
108,53,71,2062,27,18.3,11.7,-4.2
109,53,32,1630,25,7.5,0.0,0.2
110,54,35,1410,22,7.5,0.0,0.1
111,54,92,1876,20,50.3,29.7,-97.5
112,54,95,2115,21,38.5,21.1,26.2
113,54,94,2141,23,31.9,20.7,75.4
114,54,52,1713,23,9.9,1.2,11.8
115,54,36,1334,20,7.1,0.0,-9.8
116,55,47,1181,16,9.4,0.8,-10.2
117,55,57,1369,14,8.9,3.9,-24.6
118,55,46,960,12,7.1,0.0,0.1
119,56,52,883,9,7.5,0.0,-1.2
120,56,84,1414,7,24.0,30.1,-19.2
121,57,98,2275,12,93.9,34.0,0.0
122,57,91,2897,17,35.2,34.0,1.2
123,57,97,2460,21,62.0,34.8,1.6
124,57,94,2657,24,61.1,30.9,1.3
125,57,38,1978,25,8.9,2.3,9.2
126,57,33,1391,21,7.1,0.0,22.5
127,57,45,1073,13,8.0,0.0,-5.5
128,58,58,945,8,8.5,0.0,-0.8
129,58,76,1591,7,15.0,15.2,-0.8
130,58,66,1736,9,14.1,16.4,-35.4
131,59,49,1851,11,9.9,6.2,-99.2
132,59,38,1165,10,7.1,0.0,-228.0
133,60,39,913,9,6.1,0.0,-227.3
134,60,46,898,8,7.5,0.0,-283.8
135,60,64,1350,9,11.3,12.9,-283.3
136,60,54,1484,12,8.9,7.4,-96.2
137,60,32,1337,14,6.1,0.0,-5.4
138,60,30,1329,15,6.6,0.4,2.5
139,60,35,1647,17,8.9,9.4,36.6
140,61,65,1873,20,15.0,18.4,8.1
141,61,58,1746,24,11.3,7.8,-14.0
142,61,29,1620,26,7.1,0.0,-13.5
143,61,29,1627,27,7.1,0.0,-11.1
144,62,30,1548,26,7.1,0.0,-2.6
145,62,30,1415,24,7.1,0.0,0.9
146,62,31,1254,20,7.1,0.0,0.0
147,63,38,1084,16,7.1,0.0,-0.9
148,63,43,968,14,6.6,0.0,-0.8
149,63,43,927,14,6.6,0.0,12.0
150,63,42,902,13,6.6,0.0,-1.2
151,63,44,892,13,6.6,0.0,-4.1
152,63,45,871,12,6.6,0.0,-2.7
153,63,50,841,10,7.1,0.0,-2.9
154,63,53,821,8,7.1,0.0,2.2
155,63,53,806,5,6.6,0.0,1.9
156,64,55,774,2,7.1,0.0,1.6
157,64,55,760,0,7.1,0.0,1.4
158,64,55,750,0,6.6,0.0,1.6
159,64,55,753,0,6.6,0.0,1.1
160,64,54,754,0,6.6,0.0,0.9
161,64,54,751,0,6.6,0.0,0.9
162,64,55,742,0,6.6,0.0,0.9
163,65,55,753,0,7.1,0.0,0.9
164,65,54,755,0,6.6,0.0,0.9
165,65,54,750,0,6.6,0.0,0.8
166,65,54,753,0,6.6,0.0,0.9
167,65,54,750,0,6.6,0.0,0.9
168,65,54,747,0,6.6,0.0,0.9
169,65,62,762,0,7.5,0.0,0.9
170,65,66,760,0,8.0,0.0,0.9
171,66,68,742,0,8.0,0.0,0.9
172,66,68,737,0,8.0,0.0,0.8
173,66,69,733,0,8.0,0.0,1.1
174,66,70,734,0,8.0,0.0,0.8
175,66,70,743,0,8.0,0.0,0.8
176,66,71,743,0,8.0,0.0,0.8
177,66,71,744,0,8.5,0.0,1.6
178,66,71,747,0,8.5,0.0,1.5
179,66,71,748,0,8.5,0.0,1.5
180,66,72,750,0,8.5,0.0,1.5
181,66,72,746,0,8.5,0.0,1.6
182,67,72,750,0,8.5,0.0,1.6
183,67,74,741,0,8.5,0.0,1.5
184,67,75,748,0,8.9,0.0,1.5
185,67,74,747,0,8.5,0.0,1.2
186,67,74,753,0,8.5,0.0,1.3
187,67,73,753,0,8.5,0.0,1.6
188,67,73,752,0,8.5,0.0,1.2
189,67,73,748,0,8.5,0.0,2.7
190,67,73,750,0,8.5,0.0,1.9
191,67,72,755,0,8.5,0.0,2.7
192,68,69,788,3,8.0,0.0,9.5
193,68,63,798,6,7.1,0.0,-5.9
194,68,59,821,10,7.1,0.0,-2.3
195,68,57,828,12,7.1,0.0,0.3
196,68,53,884,13,7.1,0.0,5.5
197,69,49,923,14,6.6,0.0,-2.1
198,69,48,910,13,6.6,0.0,0.9
199,69,50,875,13,7.1,0.0,6.4
200,69,52,849,12,7.1,0.0,21.6
201,69,54,829,12,7.1,0.0,23.0
202,69,52,876,13,7.1,0.0,67.0
203,69,44,1263,15,7.1,1.6,8.3
204,69,37,1091,16,6.6,0.0,-25.5
205,69,46,1471,17,8.9,6.2,-16.7
206,69,63,1508,18,20.7,19.5,-5.5
207,69,98,1930,21,66.7,34.4,-14.0
208,69,99,2101,25,98.1,50.0,-14.2
209,70,99,2312,29,100.0,51.9,1.8
210,70,99,2454,33,100.0,45.3,3.0
211,70,98,2585,37,77.0,30.5,1.8
212,70,98,2332,39,97.2,33.2,-0.8
213,71,99,2124,42,100.0,34.0,-0.8
214,71,77,2125,44,47.9,17.6,0.1
215,71,43,1513,44,8.9,0.0,5.4
216,72,52,1470,43,9.9,0.0,2.7
217,72,52,1398,40,9.4,0.0,-1.9
218,72,43,1275,38,7.5,0.0,-1.2
219,72,44,926,35,7.1,0.0,0.8
220,73,53,852,34,7.1,0.0,3.4
221,73,50,1179,32,8.0,2.7,-1.9
222,74,57,1601,31,12.2,13.3,-1.6
223,74,73,1742,31,15.0,14.1,13.0
224,74,73,1673,32,15.0,16.8,8.5
225,75,83,1601,33,16.9,17.2,-6.3
226,75,43,1615,34,8.0,4.7,0.2
227,75,29,1570,35,5.7,0.0,2.0
228,75,25,1635,35,6.1,0.0,-1.9
229,75,29,1633,34,7.1,0.0,-2.4
230,75,29,1521,31,6.6,0.0,-1.6
231,75,27,1170,27,5.7,0.0,-1.2
232,75,51,859,23,7.5,0.0,-1.3
233,75,51,1077,22,8.0,0.0,-0.6
234,75,43,1290,23,8.0,0.0,1.3
235,75,42,1298,23,8.0,0.0,-1.6
236,75,41,1308,24,8.0,0.0,-0.6
237,75,40,1329,25,8.0,0.0,57.6
238,75,40,1312,24,7.5,0.0,82.9
239,75,52,1436,23,10.8,8.6,89.0
240,75,77,1716,24,16.5,16.0,70.3
241,75,83,1675,25,17.4,14.8,30.0
242,75,42,1607,26,7.5,0.0,7.0
243,75,37,1397,23,7.5,0.0,3.0
244,75,44,1197,20,8.0,0.0,-1.5
245,75,47,1081,18,7.5,0.0,-1.6
246,75,57,1196,18,10.4,7.4,-0.7
247,75,79,1535,19,16.0,16.4,-0.2
248,75,88,1604,21,20.7,16.0,3.6
249,75,46,1423,21,7.5,0.0,0.0
250,76,44,1166,19,7.5,0.0,0.0
251,76,49,1059,17,7.5,0.0,0.1
252,76,53,1096,16,8.5,0.4,-0.8
253,76,66,1333,17,11.3,10.2,-1.6
254,76,78,1520,18,16.0,15.6,-1.5
255,76,57,1449,20,9.4,0.0,9.8
256,76,44,1210,19,7.5,0.0,-1.6
257,76,48,1066,17,7.5,0.0,-3.7
258,76,53,989,15,7.5,0.0,2.9
259,76,69,1154,15,12.7,11.3,-2.3
260,76,95,1750,17,39.5,22.7,-3.4
261,76,99,1938,21,99.1,24.6,-1.6
262,77,93,1733,25,59.6,18.4,1.2
263,77,43,1671,26,8.5,0.0,0.1
264,77,39,1516,25,8.5,0.0,0.2
265,77,41,1409,23,8.0,0.0,4.5
266,77,42,1298,22,7.5,0.0,1.5
267,77,44,1215,21,7.5,0.0,-0.7
268,77,46,1147,19,7.5,0.0,0.0
269,78,49,1111,18,8.0,0.0,0.5
270,78,59,1322,18,10.4,7.0,0.9
271,78,48,1160,18,7.1,0.0,1.6
272,78,51,1197,18,8.9,5.1,2.6
273,78,80,1490,19,20.2,21.1,9.9
274,78,99,1593,21,89.7,33.2,11.6
275,78,98,1674,25,91.6,29.7,-6.6
276,78,46,1707,26,8.5,0.0,0.3
277,78,37,1512,25,8.0,0.0,7.3
278,78,40,1358,23,7.5,0.0,-3.0
279,78,75,1673,23,18.3,21.5,-0.6
280,78,94,1937,26,35.2,25.8,-4.1
281,78,99,1993,29,97.2,35.2,1.1
282,79,98,2333,33,100.0,47.3,1.9
283,79,99,2676,37,100.0,48.4,0.1
