Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,93,0,1183,0,6.6,0.0,29.6
2,93,0,1050,0,6.1,0.0,29.6
3,93,0,771,0,6.6,0.0,29.3
4,93,0,693,0,6.1,0.0,29.6
5,93,0,718,0,6.1,0.0,29.6
6,93,0,746,0,6.6,0.0,29.5
7,93,0,682,0,6.6,0.0,29.6
8,93,0,641,0,7.1,0.0,29.6
9,93,0,649,0,7.1,0.0,29.6
10,92,0,662,0,7.5,0.0,29.6
11,92,0,666,0,7.5,0.0,29.6
12,91,0,654,0,7.1,0.0,29.3
13,91,0,652,0,7.1,0.0,29.6
14,91,0,653,0,7.1,0.0,29.6
15,91,0,659,0,7.1,0.0,29.6
16,91,0,667,0,7.1,0.0,29.5
17,91,0,671,0,7.1,0.0,29.6
18,91,0,672,0,7.1,0.0,29.6
19,91,0,672,0,7.1,0.0,29.5
20,91,0,669,0,7.1,0.0,29.6
21,91,0,673,0,7.1,0.0,29.5
22,91,0,672,0,7.1,0.0,29.5
23,91,0,668,0,7.1,0.0,29.6
24,91,0,668,0,7.1,0.0,29.6
25,91,0,668,0,7.1,0.0,29.5
26,91,0,683,0,8.5,0.0,29.6
27,91,0,682,0,8.5,0.0,29.6
28,91,0,677,0,8.5,0.0,29.6
29,91,0,663,0,7.1,0.0,29.6
30,91,0,656,0,6.6,0.0,29.6
31,90,0,655,0,7.1,0.0,29.5
32,90,0,663,0,7.1,0.0,29.6
33,90,0,663,0,7.1,0.0,29.3
34,90,0,668,0,7.1,0.0,29.5
35,90,0,671,0,7.1,0.0,29.6
36,90,0,670,0,7.1,0.0,29.6
37,90,0,669,0,7.1,0.0,29.6
38,89,0,671,0,7.1,0.0,29.6
39,89,0,669,0,7.1,0.0,29.6
40,89,0,667,0,7.1,0.0,29.6
41,88,0,667,0,7.1,0.0,29.5
42,88,0,668,0,7.1,0.0,29.6
43,88,0,665,0,7.1,0.0,29.6
44,87,0,666,0,7.1,0.0,29.6
45,87,0,669,0,7.1,0.0,29.6
46,87,0,668,0,7.1,0.0,29.6
47,87,0,666,0,7.1,0.0,29.5
48,87,0,667,0,7.1,0.0,28.9
49,87,0,675,0,7.5,0.0,-81.9
50,87,0,679,0,8.5,0.0,-429.7
51,87,0,703,0,8.5,0.0,-514.2
52,87,0,759,0,8.9,0.0,-512.4
53,87,6,1001,1,11.8,0.0,-511.7
54,87,0,839,3,9.9,0.0,-509.3
55,87,0,827,3,9.4,0.0,-443.2
56,87,0,767,0,8.9,0.0,-199.7
57,87,0,701,0,8.5,0.0,288.5
58,87,11,870,0,12.2,0.0,408.2
59,87,28,1497,6,14.6,0.0,395.7
60,87,32,1674,10,14.1,0.0,284.1
61,87,15,1840,12,11.3,0.0,30.9
62,87,26,1438,12,13.2,0.0,-92.3
63,86,29,1555,14,13.6,0.0,-47.2
64,86,0,1475,15,8.5,0.0,2.8
65,86,0,1212,14,7.5,0.0,-2.4
66,85,0,1000,12,7.5,0.0,38.0
67,85,0,906,10,8.0,0.0,162.4
68,85,33,1215,11,13.6,0.0,260.2
69,85,33,1833,14,19.3,0.0,287.0
70,84,0,1559,16,8.5,0.0,175.1
71,84,28,1561,16,11.8,0.0,62.9
72,84,43,1929,18,19.7,0.0,6.4
73,84,9,1938,20,10.8,0.0,-1.3
74,84,0,1404,20,9.9,0.0,-3.3
75,84,0,1215,20,8.5,0.0,-19.7
76,84,17,1315,19,10.8,0.0,-33.1
77,84,4,1367,20,9.4,0.0,-1.9
78,84,0,1207,19,8.0,0.0,18.8
79,85,0,1099,17,7.5,0.0,8.0
80,85,0,970,14,8.9,0.0,-70.4
81,85,0,870,11,8.5,0.0,-210.5
82,85,0,825,10,8.5,0.0,-282.9
83,85,14,996,10,10.8,0.0,-266.9
84,85,29,1455,12,13.6,0.0,-132.9
85,85,28,1464,15,13.2,0.0,-13.0
86,85,3,1331,16,9.9,0.0,-24.4
87,85,0,1115,16,8.0,0.0,-22.5
88,85,0,1074,16,7.5,0.0,-9.8
89,85,12,1160,17,9.9,0.0,12.9
90,85,26,1375,17,12.2,0.0,-3.9
91,85,32,1626,19,15.0,0.0,3.0
92,85,18,1626,21,12.2,0.0,16.0
93,85,0,1431,22,8.5,0.0,-12.6
94,85,0,1353,21,8.0,0.0,-34.6
95,86,3,1349,21,8.0,0.0,-49.7
96,86,0,1241,20,7.5,0.0,-12.2
97,85,0,1128,18,7.1,0.0,-9.4
98,85,0,990,14,8.0,0.0,21.4
99,85,28,1131,11,14.1,0.0,18.5
100,85,59,1955,11,40.4,0.0,23.1
101,85,40,2029,13,38.1,0.0,17.9
102,85,3,1341,12,9.4,0.0,0.2
103,84,35,1353,10,13.2,0.0,14.6
104,84,48,1807,9,21.6,0.0,10.5
105,84,46,1868,11,20.7,0.0,-0.6
106,84,58,1883,12,23.0,0.0,-0.9
107,84,65,2017,14,43.7,0.0,-6.5
108,84,65,2137,16,94.9,0.0,-6.0
109,84,39,2138,18,46.5,0.0,0.0
110,84,3,1654,16,9.4,0.0,59.0
111,84,11,1973,16,16.0,0.0,11.3
112,84,0,1676,17,8.9,0.0,-28.7
113,84,41,1930,18,16.5,0.0,-35.3
114,84,18,2030,20,11.3,0.0,-27.9
115,84,0,1506,20,8.5,0.0,-27.8
116,84,0,1316,20,8.5,0.0,-29.0
117,84,0,1236,19,8.0,0.0,-15.5
118,84,0,1115,17,8.0,0.0,-85.0
119,84,0,1005,15,7.5,0.0,-118.2
120,84,0,950,14,7.5,0.0,-100.0
121,84,0,914,13,7.1,0.0,-153.4
122,84,0,935,13,9.9,0.0,-122.4
123,84,67,1798,14,50.3,0.0,-74.5
124,84,51,2225,19,71.4,0.0,-8.6
125,84,0,1901,22,7.1,0.0,-12.9
126,84,0,1339,21,8.9,0.0,-12.9
127,85,37,1666,22,16.9,0.0,-18.4
128,85,7,1685,24,12.7,0.0,11.9
129,85,0,1498,23,9.4,0.0,-1.8
130,85,0,1217,17,9.4,0.0,-6.7
131,85,0,1017,12,9.4,0.0,-2.2
132,85,0,994,9,12.2,0.0,1.0
133,85,56,1842,12,48.8,0.0,3.4
134,85,53,2120,18,44.6,0.0,5.6
135,85,10,2097,22,12.2,0.0,6.5
136,85,33,1820,24,16.5,0.0,6.6
137,85,11,1793,26,11.8,0.0,-1.7
138,85,1,1734,26,9.4,0.0,-11.2
139,85,0,1658,26,8.9,0.0,2.1
140,85,0,1601,26,8.5,0.0,1.6
141,85,0,1525,25,8.0,0.0,1.7
142,85,0,1393,22,8.0,0.0,-0.8
143,84,0,1115,15,9.4,0.0,-0.4
144,84,0,941,11,8.9,0.0,0.1
145,84,55,1934,9,25.4,0.0,-10.7
146,84,55,2225,13,23.5,0.0,-20.2
147,84,52,2335,16,19.7,0.0,-18.0
148,84,12,1793,17,10.4,0.0,2.6
149,84,5,1477,15,8.0,0.0,11.8
150,84,23,1348,13,10.4,0.0,23.7
151,84,9,1293,12,8.9,0.0,9.9
152,84,5,1050,11,8.5,0.0,103.8
153,84,36,1425,10,14.1,0.0,111.3
154,84,34,1599,12,14.6,0.0,116.5
155,84,30,1574,13,13.2,0.0,151.1
156,84,29,1428,13,11.8,0.0,145.0
157,84,34,1545,13,13.6,0.0,133.3
158,84,36,1652,13,15.0,0.0,13.4
159,84,27,1617,14,12.7,0.0,2.9
160,84,25,1410,13,11.3,0.0,13.4
161,84,30,1510,12,13.2,0.0,18.8
162,85,1,1268,11,8.0,0.0,8.8
163,85,11,1013,9,8.9,0.0,6.9
164,85,14,1246,8,10.4,0.0,13.5
165,85,0,1055,6,7.1,0.0,14.9
166,85,78,1474,6,39.0,0.0,35.9
167,85,65,2268,12,83.1,0.0,37.8
168,85,59,2632,17,26.3,0.0,-16.0
169,85,57,2140,19,23.5,0.0,-17.4
170,85,48,2221,21,20.2,0.0,-3.0
171,85,39,2252,22,16.0,0.0,-1.7
172,85,20,1828,21,12.2,0.0,-3.3
173,85,0,1291,19,8.5,0.0,5.5
174,85,0,1037,13,9.4,0.0,3.0
175,84,0,932,9,8.9,0.0,2.5
176,84,33,1320,8,15.0,0.0,-12.5
177,84,32,1797,9,15.5,0.0,-147.5
178,84,22,1381,10,11.8,0.0,-255.7
179,84,31,1497,12,13.2,0.0,-199.8
180,84,34,1757,15,15.0,0.0,-106.2
181,84,36,2077,20,16.5,0.0,-59.8
182,84,3,2102,23,8.9,0.0,-36.8
183,84,17,1645,26,10.4,0.0,-5.4
184,84,1,1804,28,9.4,0.0,-3.3
185,85,0,1797,29,8.9,0.0,-3.0
186,85,0,1580,26,9.4,0.0,-7.6
187,85,0,1270,23,11.3,0.0,-7.2
188,85,0,1164,19,7.5,0.0,-9.4
189,85,0,1110,17,7.5,0.0,0.0
190,85,0,975,14,7.5,0.0,-2.9
191,85,0,890,11,8.5,0.0,-3.0
192,85,0,844,7,8.5,0.0,1.2
193,85,0,800,4,7.5,0.0,3.4
194,85,0,774,3,7.5,0.0,1.5
195,85,0,764,0,7.5,0.0,1.5
196,85,0,691,0,7.1,0.0,2.2
197,85,0,677,0,7.1,0.0,1.9
198,85,0,677,0,7.1,0.0,1.8
199,85,0,674,0,7.1,0.0,0.8
200,85,0,674,0,7.1,0.0,0.8
201,85,0,670,0,7.1,0.0,0.8
202,85,0,669,0,7.1,0.0,0.8
203,86,0,665,0,7.1,0.0,1.2
204,86,0,664,0,7.1,0.0,0.8
205,86,0,665,0,7.1,0.0,-4.0
206,86,0,664,0,7.1,0.0,-1.3
207,86,0,663,0,7.1,0.0,0.4
208,87,0,667,0,7.1,0.0,0.4
209,87,0,666,0,7.1,0.0,0.5
210,87,0,669,0,7.1,0.0,0.8
211,87,0,667,0,7.1,0.0,4.4
212,87,0,667,0,7.1,0.0,4.6
213,87,0,667,0,7.1,0.0,4.4
214,87,0,701,3,7.5,0.0,0.4
