Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,88,59,1165,0,6.6,0.0,-35.5
2,88,30,1140,0,5.7,0.0,-35.4
3,88,34,827,0,6.1,0.0,-35.6
4,88,38,698,0,5.2,0.0,-35.3
5,88,38,650,0,5.2,0.0,-35.2
6,87,37,636,0,4.7,0.0,-35.4
7,87,35,628,0,4.7,0.0,-35.5
8,87,37,612,0,4.7,0.0,-35.3
9,87,38,620,0,5.2,0.0,-35.3
10,87,42,611,0,5.7,0.0,-35.4
11,86,44,619,0,6.1,0.0,-35.5
12,85,44,625,0,5.7,0.0,-35.3
13,85,44,625,0,5.7,0.0,-35.3
14,84,43,621,0,5.7,0.0,-35.3
15,84,42,619,0,5.7,0.0,-35.4
16,84,43,626,0,5.7,0.0,-35.3
17,83,43,620,0,5.7,0.0,-35.3
18,83,43,629,0,5.7,0.0,-35.5
19,82,43,635,0,5.7,0.0,-35.4
20,82,42,633,0,5.7,0.0,-35.4
21,81,43,625,0,5.7,0.0,-35.4
22,81,42,635,0,5.7,0.0,-35.3
23,81,43,623,0,5.7,0.0,-35.3
24,81,42,634,0,5.2,0.0,-35.4
25,81,43,625,0,5.7,0.0,-35.2
26,81,41,633,0,5.2,0.0,-35.3
27,81,42,628,0,5.7,0.0,-35.4
28,81,41,628,0,5.7,0.0,-35.2
29,81,42,632,0,5.2,0.0,-35.3
30,81,42,624,0,5.7,0.0,-35.3
31,81,41,633,0,5.2,0.0,-35.3
32,81,42,631,0,5.2,0.0,-35.3
33,81,42,625,0,5.7,0.0,-35.3
34,81,41,635,0,5.2,0.0,-35.3
35,81,42,626,0,5.7,0.0,-35.5
36,81,41,627,0,5.7,0.0,-35.4
37,81,41,633,0,5.2,0.0,-35.4
38,81,42,626,0,5.7,0.0,-35.3
39,81,41,630,0,5.7,0.0,-35.3
40,81,41,632,0,5.2,0.0,-35.3
41,81,42,629,0,5.2,0.0,-35.4
42,81,42,628,0,5.7,0.0,-35.3
43,81,42,628,0,5.2,0.0,-35.4
44,81,42,628,0,5.7,0.0,-35.3
45,81,43,623,0,5.7,0.0,-35.3
46,81,44,624,0,5.7,0.0,-35.3
47,81,44,631,0,5.7,0.0,-35.3
48,81,48,634,0,6.6,0.0,-35.3
49,81,50,641,0,6.6,0.0,-35.5
50,81,56,745,0,8.5,1.2,-35.3
51,81,57,1236,3,9.4,3.1,230.6
52,81,54,1096,6,8.5,2.7,522.6
53,81,52,1287,8,9.4,7.0,475.9
54,81,50,1466,9,9.4,8.6,228.4
55,81,43,1604,10,8.9,6.6,-111.8
56,81,36,1676,10,8.9,7.8,-297.5
57,80,43,1796,10,10.8,10.5,-286.4
58,80,48,1697,11,11.3,10.2,-130.5
59,80,54,1492,13,9.9,7.8,17.5
60,80,44,1495,15,8.9,3.5,209.9
61,80,33,1392,16,6.6,0.0,233.4
62,80,29,1256,15,7.1,0.0,200.9
63,80,38,1380,14,8.9,5.9,118.3
64,80,44,1408,14,8.9,6.2,31.1
65,80,41,1417,14,7.5,3.1,32.1
66,80,30,1185,13,6.1,0.0,-20.1
67,80,32,979,12,6.1,0.0,-3.0
68,80,35,893,10,6.1,0.0,-44.6
69,80,41,798,8,7.1,0.0,-52.6
70,80,48,785,5,6.6,0.0,-52.8
71,80,48,813,4,7.5,0.0,-21.0
72,80,57,1281,6,10.4,9.4,-18.8
73,80,50,1533,9,9.4,8.2,-28.2
74,80,40,1698,10,9.4,8.2,-28.5
75,80,37,1752,11,9.4,7.0,-25.7
76,80,42,1315,13,8.0,1.6,-23.8
77,81,32,1132,13,6.6,0.0,-22.4
78,81,32,1003,12,6.1,0.0,-65.1
79,81,34,929,10,6.1,0.0,-148.8
80,81,37,857,9,6.1,0.0,-269.9
81,81,38,840,8,6.1,0.0,-235.0
82,81,40,827,7,6.6,0.0,-319.4
83,81,43,789,6,6.6,0.0,-271.3
84,81,49,754,3,7.5,0.0,-184.5
85,81,52,750,0,6.6,0.0,-114.8
86,81,50,645,0,6.6,0.0,-138.3
87,81,51,629,0,6.1,0.0,-138.5
88,81,51,632,0,6.6,0.0,-65.4
89,81,57,791,0,8.0,1.6,64.8
90,81,65,1412,4,12.7,13.7,93.1
91,81,75,2025,11,17.4,19.9,-9.3
92,81,76,2780,16,22.1,27.7,-53.3
93,82,84,2701,22,25.8,30.1,-28.5
94,82,91,2940,28,31.0,31.2,-22.0
95,82,87,3187,34,29.1,30.1,-5.6
96,82,95,2751,38,43.2,33.2,18.0
97,82,98,3050,43,70.4,30.9,18.4
98,82,84,2877,47,25.4,25.0,9.1
99,82,82,2632,50,23.0,22.3,2.9
100,82,29,2316,51,7.1,0.0,0.1
101,83,25,1686,50,7.1,0.0,6.8
102,83,30,1689,49,8.5,5.1,4.5
103,83,29,1654,49,6.6,2.3,6.2
104,84,26,1599,48,8.0,5.5,6.5
105,84,53,1676,48,12.7,15.2,6.8
106,84,59,1664,48,11.3,11.3,6.9
107,84,35,1659,48,7.5,4.7,7.2
108,85,25,1606,47,6.1,1.2,9.1
109,85,24,1489,46,6.1,0.0,5.1
110,85,29,1498,44,7.1,0.0,1.1
111,86,27,1382,41,6.1,0.0,0.4
112,86,25,1406,36,6.1,0.0,0.4
113,86,28,1456,31,6.6,0.0,-0.2
114,86,26,1334,28,6.1,0.0,0.2
115,86,26,1527,26,6.6,0.0,-2.4
116,86,40,1717,25,11.3,12.9,-1.9
117,86,64,1918,27,14.1,14.5,-1.0
118,86,55,1919,28,10.8,9.4,-8.4
119,87,28,1632,28,7.1,0.0,-9.5
120,87,24,1568,26,7.1,0.0,-13.1
121,87,25,1455,25,6.6,0.0,-9.5
122,87,31,1513,24,8.9,5.9,-6.2
123,87,58,1797,25,13.6,13.7,-17.3
124,87,62,1784,26,12.7,12.1,-20.2
125,87,33,1660,26,6.6,0.0,-10.5
126,87,26,1645,26,7.1,5.5,-5.2
127,87,33,1694,26,9.4,9.8,-0.5
128,87,40,1747,26,9.4,9.8,-1.9
129,87,42,1780,27,9.9,9.4,1.1
130,87,34,1749,27,8.5,7.4,1.9
131,87,25,1638,27,6.6,0.0,-0.5
132,87,24,1515,27,7.1,0.0,-1.6
133,86,52,1909,28,14.1,16.8,-0.6
134,86,75,2099,31,17.4,18.0,1.5
135,86,66,2186,34,15.0,17.2,1.4
136,85,65,1959,36,14.1,14.8,-0.8
137,85,63,1865,38,13.6,14.8,-1.5
138,84,53,1931,40,10.4,10.5,-4.5
139,84,39,1990,41,10.8,12.9,-0.8
140,84,59,2150,41,14.1,14.1,-2.2
141,84,60,2196,42,14.1,14.1,-11.6
142,83,59,2202,43,14.1,14.1,-13.4
143,83,62,2151,44,14.1,14.8,-12.2
144,83,62,1961,45,13.6,14.8,-11.2
145,83,64,1667,46,13.2,14.8,-9.3
146,83,56,1610,46,10.8,12.9,-8.4
147,83,53,1608,46,11.3,13.7,-8.4
148,83,54,1611,46,11.3,14.1,-8.4
149,83,64,1627,47,13.2,17.2,-4.5
150,83,65,1661,48,13.6,17.2,-3.7
151,83,65,1667,48,13.6,17.2,0.8
152,84,65,1676,48,13.6,17.2,-1.5
153,84,61,1675,48,12.2,14.5,1.5
154,84,57,1658,48,11.8,14.1,1.5
155,84,53,1711,47,9.9,10.2,1.2
156,84,26,1345,46,5.2,0.0,0.5
157,85,27,976,44,5.2,0.0,0.9
158,85,28,988,43,5.2,0.0,1.4
159,85,29,930,41,5.2,0.0,1.1
160,85,31,897,39,5.2,0.0,1.1
161,85,33,872,35,5.7,0.0,3.0
162,85,33,888,29,5.2,0.0,0.5
163,86,32,849,24,5.2,0.0,1.5
164,86,33,857,19,5.7,0.0,2.6
165,86,36,968,15,6.1,0.0,2.5
166,86,43,867,10,7.1,0.0,2.1
167,86,40,839,5,5.7,0.0,-18.8
168,86,40,767,0,6.1,0.0,-5.1
169,86,42,669,0,5.7,0.0,-5.4
170,86,46,633,0,5.7,0.0,-5.3
171,86,46,631,0,5.7,0.0,-5.3
172,86,45,635,0,5.7,0.0,-5.2
173,87,45,630,0,5.7,0.0,-5.2
174,87,45,629,0,5.7,0.0,-5.2
175,87,45,631,0,5.7,0.0,-5.1
176,87,45,633,0,5.7,0.0,-5.1
177,87,45,632,0,5.7,0.0,-5.2
178,87,45,632,0,5.7,0.0,-5.5
179,87,44,643,0,5.2,0.0,-5.2
180,87,43,626,0,5.2,0.0,-5.3
181,87,43,630,0,5.2,0.0,-5.3
182,87,43,630,0,5.2,0.0,-5.2
183,87,43,630,0,5.2,0.0,-5.2
184,87,43,628,0,5.2,0.0,-5.4
185,87,43,628,0,5.2,0.0,-5.0
186,87,43,632,0,5.2,0.0,-5.2
187,87,43,629,0,5.2,0.0,-5.3
188,87,43,632,0,5.2,0.0,-5.2
189,87,43,628,0,5.2,0.0,-5.2
190,87,43,626,0,5.2,0.0,-5.2
191,87,43,634,0,5.2,0.0,-5.4
192,87,43,626,0,5.2,0.0,-5.2
193,87,43,630,0,5.2,0.0,-5.1
194,87,43,626,0,5.2,0.0,-5.3
195,87,43,629,0,5.2,0.0,-5.4
196,87,42,631,0,5.2,0.0,-5.2
197,87,43,630,0,5.2,0.0,-5.2
198,87,43,629,0,5.2,0.0,-5.2
199,87,43,627,0,5.2,0.0,-5.2
200,87,44,622,0,5.7,0.0,-5.3
201,87,45,624,0,5.7,0.0,-5.4
202,87,45,632,0,5.7,0.0,-5.2
203,87,44,634,0,5.7,0.0,-5.3
204,87,44,634,0,5.7,0.0,-5.3
205,87,44,632,0,5.7,0.0,-5.3
206,87,44,635,0,5.7,0.0,-5.2
207,87,44,635,0,5.7,0.0,-5.6
208,87,44,633,0,5.7,0.0,-5.2
209,87,44,631,0,5.7,0.0,-5.2
210,87,44,631,0,5.7,0.0,-5.3
211,87,43,638,0,5.7,0.0,-5.3
212,87,43,629,0,5.2,0.0,-5.3
213,87,43,620,0,5.2,0.0,-5.3
214,87,43,625,0,5.2,0.0,-5.4
215,87,43,630,0,5.2,0.0,-5.2
216,87,43,626,0,5.2,0.0,-5.3
217,87,43,632,0,5.2,0.0,-5.3
218,87,43,625,0,5.2,0.0,-5.0
219,87,43,629,0,5.2,0.0,-5.2
220,87,42,628,0,5.2,0.0,-5.3
221,87,42,626,0,5.2,0.0,-5.0
222,87,43,631,0,5.2,0.0,-5.4
223,87,43,625,0,5.2,0.0,-5.0
224,87,43,632,0,5.2,0.0,-5.2
225,87,43,623,0,5.2,0.0,-5.3
226,87,43,629,0,5.2,0.0,-5.3
227,87,42,629,0,5.2,0.0,-5.3
228,87,43,626,0,5.2,0.0,-5.2
229,87,43,627,0,5.2,0.0,-5.2
230,87,43,627,0,5.7,0.0,-5.2
231,87,44,622,0,5.7,0.0,-5.3
232,87,44,627,0,5.7,0.0,-5.2
233,87,44,629,0,5.7,0.0,-5.2
234,87,44,630,0,5.7,0.0,-5.5
235,87,48,625,0,6.1,0.0,-5.2
236,87,52,621,0,6.1,0.0,-6.6
237,87,51,631,0,6.1,0.0,-6.6
238,87,60,1010,0,9.4,6.2,-6.6
239,87,58,1343,5,10.4,8.2,-6.8
240,87,60,1627,9,12.2,12.9,-8.0
241,87,53,1970,12,10.8,7.4,3.9
242,87,47,1545,14,10.4,9.0,0.9
243,87,68,1848,16,15.0,16.8,0.1
244,87,72,2014,20,16.0,18.7,0.5
245,87,61,2294,23,15.0,16.0,9.0
246,87,42,1904,25,8.9,5.1,28.8
247,86,27,1578,25,7.1,0.0,62.4
248,86,34,1584,25,9.4,4.7,79.4
249,86,72,1944,27,16.9,19.1,96.0
250,86,78,2005,30,17.9,18.7,79.4
251,86,77,2083,33,18.3,24.6,68.4
252,86,94,2414,36,33.8,33.2,14.9
253,86,86,2761,39,30.1,21.5,3.4
254,86,70,2337,42,16.9,16.8,3.0
255,85,67,2309,44,16.5,18.7,3.3
256,85,71,2290,46,17.9,21.9,0.6
257,85,72,2344,48,18.3,22.3,-1.4
258,85,62,2317,50,15.0,16.4,2.2
259,85,67,1874,51,13.6,15.2,6.6
260,85,70,1817,52,15.0,19.5,4.9
261,85,74,1853,54,15.5,19.5,4.1
262,85,49,1869,54,9.4,7.8,-1.3
263,85,24,1764,53,6.1,0.0,4.5
264,85,29,1785,52,8.0,0.0,7.6
265,85,29,1717,50,7.5,0.0,8.9
266,85,29,1606,47,7.1,0.0,1.2
267,85,28,1511,44,7.1,0.0,-4.5
268,85,27,1406,41,6.6,0.0,-2.1
269,85,24,1333,36,5.7,0.0,-2.5
270,85,27,1429,30,6.1,0.0,-3.1
271,85,35,919,21,5.7,0.0,-3.3
272,85,41,879,13,6.6,0.0,-3.4
273,85,48,851,8,7.1,0.0,4.0
274,85,48,812,4,6.6,0.0,5.0
275,85,51,777,1,7.1,0.0,3.7
276,85,50,711,0,6.1,0.0,3.7
277,85,51,633,0,6.1,0.0,3.6
278,85,51,635,0,6.1,0.0,3.7
279,85,51,636,0,6.1,0.0,3.6
280,85,51,635,0,6.1,0.0,3.6
281,85,51,635,0,6.1,0.0,3.5
282,85,51,629,0,6.1,0.0,3.6
283,85,51,631,0,6.1,0.0,3.4
284,85,50,635,0,6.1,0.0,3.6
285,85,51,633,0,6.1,0.0,3.6
286,85,51,628,0,6.1,0.0,3.6
287,85,50,631,0,6.1,0.0,3.7
288,85,51,632,0,6.1,0.0,3.5
289,85,51,630,0,6.1,0.0,3.7
290,86,50,628,0,6.1,0.0,3.6
291,86,50,628,0,6.1,0.0,3.7
292,86,51,630,0,6.1,0.0,3.7
293,86,51,628,0,6.1,0.0,3.6
294,86,51,627,0,6.1,0.0,3.4
295,86,51,626,0,6.1,0.0,3.7
296,86,51,628,0,6.1,0.0,3.7
297,86,51,629,0,6.1,0.0,3.7
298,86,51,628,0,6.1,0.0,3.6
299,87,51,626,0,6.1,0.0,3.6
300,87,51,629,0,6.1,0.0,5.8
301,87,64,900,0,9.9,8.2,7.4
302,87,66,1570,6,12.7,12.9,5.9
303,87,70,2021,11,16.0,17.2,-2.9
304,87,69,2272,16,17.4,20.7,-8.2
305,87,73,2194,20,17.9,21.9,-3.9
306,87,72,2502,25,19.3,23.4,-1.4
307,87,71,2716,29,19.7,23.0,-1.4
308,87,75,2167,32,17.9,22.7,-4.1
309,86,72,2212,35,17.4,22.7,-1.2
310,86,68,2366,37,17.4,21.9,-1.2
311,86,79,2144,39,20.2,26.2,-1.7
312,85,92,2017,42,25.4,26.2,-1.3
313,85,82,2130,44,19.7,24.6,6.8
314,85,74,2223,46,18.3,23.8,4.8
315,85,66,2298,48,16.5,20.3,2.3
316,85,67,2237,49,16.0,18.7,3.1
317,85,53,1783,50,10.4,10.9,3.2
318,85,61,1861,49,13.6,16.8,2.6
319,85,69,1961,50,14.6,16.8,2.6
320,85,52,1874,50,10.4,10.2,0.1
321,85,34,1733,49,8.0,8.6,0.4
322,85,30,1684,49,7.1,6.2,2.1
323,85,27,1654,48,7.1,6.6,2.1
324,85,36,1632,47,8.9,11.3,2.6
325,85,49,1622,47,10.4,12.9,1.9
326,85,51,1617,47,10.8,12.9,1.5
327,85,54,1615,47,11.3,13.3,1.1
328,85,55,1613,47,11.3,13.3,2.2
329,85,71,1645,47,15.0,20.7,4.2
330,85,79,1652,48,16.5,21.9,1.0
331,85,77,1686,49,16.5,21.9,0.5
332,85,73,1713,50,15.0,18.4,2.2
333,85,45,1727,50,8.9,8.6,2.6
334,85,30,1706,49,7.5,7.4,0.3
