Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,92,58,1168,0,7.1,0.0,-4.4
2,92,32,1100,0,6.6,0.0,-4.4
3,92,36,848,0,6.6,0.0,-4.4
4,92,42,727,0,6.6,0.0,-4.4
5,92,41,717,0,6.1,0.0,-4.3
6,91,41,716,0,6.6,0.0,-4.4
7,91,44,665,0,6.6,0.0,-4.2
8,91,45,649,0,6.6,0.0,-4.2
9,90,51,636,0,7.1,0.0,-4.2
10,90,56,645,0,7.1,0.0,-4.3
11,90,60,664,0,7.5,0.0,-4.4
12,90,60,672,0,7.5,0.0,-4.4
13,90,59,670,0,7.1,0.0,-4.3
14,90,58,659,0,7.1,0.0,-4.2
15,90,57,656,0,7.1,0.0,-4.2
16,90,58,661,0,7.1,0.0,-4.1
17,89,58,666,0,7.1,0.0,-4.4
18,89,58,672,0,7.1,0.0,-4.3
19,89,57,673,0,7.1,0.0,-4.4
20,89,57,671,0,7.1,0.0,-4.4
21,89,57,670,0,7.1,0.0,-4.4
22,88,58,669,0,7.1,0.0,-4.2
23,88,57,674,0,7.1,0.0,-4.4
24,88,57,674,0,7.1,0.0,-4.4
25,88,57,671,0,7.1,0.0,-4.4
26,88,56,678,0,7.1,0.0,-4.4
27,88,56,672,0,7.1,0.0,-4.2
28,88,56,673,0,7.1,0.0,-4.3
29,88,55,669,0,7.1,0.0,-4.2
30,88,54,669,0,7.1,0.0,-4.4
31,89,55,667,0,7.1,0.0,-4.3
32,89,54,663,0,7.1,0.0,-4.3
33,89,57,661,0,7.1,0.0,-4.2
34,89,57,659,0,7.1,0.0,-4.2
35,89,56,658,0,7.1,0.0,-4.4
36,89,56,660,0,7.1,0.0,-4.4
37,89,56,660,0,7.1,0.0,-4.3
38,89,57,662,0,7.1,0.0,-4.2
39,90,57,665,0,7.1,0.0,-4.4
40,90,56,664,0,7.1,0.0,-4.2
41,90,57,667,0,7.1,0.0,-4.1
42,90,56,667,0,7.1,0.0,-4.4
43,90,56,667,0,7.1,0.0,-4.4
44,90,57,667,0,7.1,0.0,-4.2
45,90,57,669,0,7.1,0.0,-4.3
46,90,56,667,0,7.1,0.0,-4.4
47,90,57,668,0,7.1,0.0,-4.4
48,90,57,669,0,7.1,0.0,-4.2
49,89,57,667,0,7.1,0.0,-4.4
50,89,57,671,0,7.1,0.0,-4.4
51,89,56,672,0,7.1,0.0,-4.4
52,88,56,675,0,7.1,0.0,-4.4
53,88,56,676,0,7.1,0.0,-4.4
54,88,55,677,0,7.1,0.0,-4.4
55,88,55,672,0,7.1,0.0,-4.3
56,87,56,668,0,7.1,0.0,-4.4
57,87,55,674,0,7.1,0.0,-4.4
58,87,56,663,0,7.1,0.0,-4.4
59,87,56,668,0,7.1,0.0,-4.2
60,87,55,670,0,7.1,0.0,-4.4
61,87,55,676,0,7.1,0.0,-4.2
62,87,54,675,0,7.1,0.0,-4.2
63,87,54,672,0,7.1,0.0,-4.2
64,87,55,659,0,7.1,0.0,-4.4
65,87,56,661,0,7.1,0.0,-4.3
66,87,56,667,0,7.1,0.0,-4.3
67,87,55,675,0,7.1,0.0,-4.3
68,87,54,675,0,7.1,0.0,-4.4
69,87,55,665,0,7.1,0.0,-4.2
70,87,55,664,0,7.1,0.0,-4.2
71,87,55,667,0,7.1,0.0,-4.3
72,87,55,674,0,7.1,0.0,-4.4
73,87,54,672,0,7.1,0.0,-4.4
74,86,55,672,0,7.1,0.0,-4.4
75,86,54,672,0,7.1,0.0,-4.4
76,86,55,667,0,7.1,0.0,-4.2
77,86,55,663,0,7.1,0.0,-4.4
78,86,55,671,0,7.1,0.0,-4.2
79,86,54,674,0,7.1,0.0,-4.4
80,86,54,673,0,7.1,0.0,-4.4
81,86,55,667,0,7.1,0.0,-4.2
82,86,54,671,0,7.1,0.0,-4.2
83,86,54,670,0,7.1,0.0,-4.4
