Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,76,0,755,0,6.6,0.0,-53.9
2,76,0,768,0,6.6,0.0,8.5
3,76,0,721,0,6.1,0.0,19.3
4,76,0,679,0,7.1,0.0,-5.0
5,76,0,672,0,7.1,0.0,-5.2
6,75,0,676,0,7.1,0.0,-6.2
7,75,0,688,0,7.5,0.0,-6.2
8,75,0,696,0,7.5,0.0,-6.2
9,75,0,693,0,7.1,0.0,-6.2
10,75,0,694,0,7.1,0.0,-6.2
11,75,0,704,0,7.1,0.0,-6.5
12,75,0,713,0,7.1,0.0,-6.2
13,75,0,715,0,7.1,0.0,-6.2
14,75,0,722,0,7.1,0.0,-6.2
15,75,0,714,0,7.1,0.0,-6.3
16,75,0,721,0,7.1,0.0,-6.3
17,75,0,718,0,7.1,0.0,-6.3
18,75,0,721,0,7.1,0.0,-6.5
19,75,0,717,0,7.1,0.0,-6.6
20,75,0,720,0,7.1,0.0,-6.2
21,75,0,717,0,7.1,0.0,-6.6
22,75,0,726,0,7.1,0.0,-6.6
23,75,0,722,0,7.1,0.0,-7.0
24,75,0,722,0,7.1,0.0,-7.7
25,75,0,715,0,7.1,0.0,-7.7
26,75,0,719,0,7.1,0.0,-7.7
27,75,0,711,0,7.1,0.0,-7.5
28,75,0,695,0,7.5,0.0,-7.6
29,75,0,686,0,7.5,0.0,-7.7
30,75,0,683,0,8.0,0.0,-7.7
31,75,0,733,0,8.0,0.0,-8.8
32,75,0,804,1,8.9,0.0,-6.3
33,75,13,1124,4,10.4,0.0,-0.8
34,75,14,1198,6,10.4,0.0,4.4
35,75,25,1390,8,11.3,0.0,1.9
36,75,26,1550,9,10.8,0.0,1.8
37,75,26,1651,10,10.8,0.0,-3.7
38,75,23,1688,10,10.4,0.0,-3.8
39,76,13,1634,10,9.4,0.0,-7.3
40,76,5,1436,10,8.5,0.0,7.7
41,76,0,1045,10,7.5,0.0,-9.4
42,76,0,909,9,7.5,0.0,-19.6
43,76,8,1077,9,8.9,0.0,-19.8
44,76,1,1350,9,8.0,0.0,-14.2
45,76,0,952,9,8.0,0.0,-10.2
46,76,0,908,8,8.0,0.0,3.6
47,76,21,1369,8,10.4,0.0,9.8
48,76,28,1590,9,11.8,0.0,12.4
49,76,25,1919,11,12.7,0.0,20.2
50,76,18,1566,13,10.8,0.0,4.4
51,76,3,1379,13,8.5,0.0,-10.1
52,76,0,1217,13,7.1,0.0,-26.9
53,76,0,1052,12,7.1,0.0,-25.3
54,76,3,1118,11,8.0,0.0,-9.6
55,76,0,1048,11,6.6,0.0,1.4
56,76,9,1117,11,8.0,0.0,3.5
57,76,0,1000,11,7.1,0.0,3.4
58,77,0,914,10,7.1,0.0,0.8
59,77,0,881,9,7.1,0.0,-3.9
60,77,0,834,9,7.1,0.0,-21.5
61,77,0,789,7,7.1,0.0,-79.4
62,77,0,779,5,7.5,0.0,-241.5
63,77,0,799,4,7.1,0.0,-286.9
64,77,0,820,4,7.1,0.0,-353.3
65,77,0,827,4,7.1,0.0,-356.9
66,77,0,827,4,7.5,0.0,-358.0
67,77,0,836,4,7.5,0.0,-347.0
68,78,0,834,4,7.1,0.0,-228.3
69,78,0,840,4,7.1,0.0,-27.7
70,78,0,857,5,7.1,0.0,-1.4
71,78,14,1097,5,8.9,0.0,-1.5
72,78,0,976,6,6.6,0.0,-0.7
73,78,0,860,6,7.1,0.0,0.1
74,78,0,847,6,7.1,0.0,0.5
75,78,0,849,6,7.1,0.0,1.9
76,78,9,1051,6,8.9,0.0,17.4
77,78,5,1158,6,8.5,0.0,4.5
78,78,1,1116,7,7.1,0.0,-11.6
79,78,1,1033,7,7.1,0.0,-10.6
80,78,8,1080,7,8.5,0.0,-4.4
81,78,11,1252,7,8.9,0.0,-3.0
82,78,8,1287,8,8.5,0.0,-1.0
83,78,7,1263,8,8.5,0.0,4.8
84,78,3,1224,7,7.5,0.0,-9.4
85,78,0,927,7,7.1,0.0,-11.9
86,78,0,868,7,7.1,0.0,-11.1
87,78,7,971,7,8.0,0.0,-9.5
88,78,17,1254,7,9.9,0.0,-9.3
89,78,39,1745,10,14.6,0.0,-14.4
90,78,35,2126,13,14.1,0.0,-13.8
91,78,34,1766,15,13.6,0.0,-10.9
92,78,7,1696,17,8.5,0.0,-12.0
93,79,0,1471,16,7.5,0.0,-9.9
94,79,24,1544,15,9.9,0.0,-5.4
95,79,13,1544,15,8.9,0.0,-6.1
96,79,0,1254,13,7.1,0.0,-3.0
97,79,0,898,8,8.5,0.0,-0.8
98,79,30,1166,4,12.2,0.0,0.5
99,79,43,1671,6,16.9,0.0,9.0
100,79,43,1828,8,16.9,0.0,4.4
101,79,43,1899,10,16.0,0.0,13.1
102,79,46,1982,11,16.0,0.0,12.6
103,79,16,1840,11,9.9,0.0,7.3
104,80,0,1137,7,9.4,0.0,4.5
105,80,13,1177,4,10.4,0.0,3.7
106,80,11,1205,3,10.4,0.0,3.7
107,80,12,1228,3,10.8,0.0,3.8
108,80,8,1198,3,10.4,0.0,3.7
109,81,6,1157,2,9.9,0.0,3.7
110,81,10,1159,2,10.4,0.0,0.3
