Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
1,91,0,1151,0,6.6,0.0,4.6
2,91,0,1052,0,6.1,0.0,5.8
3,91,0,806,0,6.1,0.0,5.8
4,91,0,699,0,6.1,0.0,4.8
5,91,0,704,0,5.7,0.0,4.8
6,91,0,722,0,6.1,0.0,4.8
7,90,0,667,0,5.7,0.0,4.9
8,90,0,631,0,6.1,0.0,5.0
9,90,0,604,0,6.6,0.0,4.8
10,90,0,658,0,7.1,0.0,4.8
11,90,0,675,0,7.1,0.0,4.8
12,90,0,676,0,7.1,0.0,5.0
13,89,0,665,0,7.1,0.0,4.8
14,89,0,661,0,7.1,0.0,4.8
15,89,0,657,0,7.1,0.0,4.8
16,88,0,663,0,7.1,0.0,4.8
17,88,0,671,0,7.1,0.0,4.8
18,88,0,673,0,7.1,0.0,4.8
19,88,0,676,0,7.1,0.0,4.8
20,88,0,673,0,7.1,0.0,4.8
21,88,0,671,0,7.1,0.0,4.9
22,88,0,670,0,7.1,0.0,4.8
23,88,0,671,0,7.1,0.0,4.8
24,88,0,670,0,7.1,0.0,4.8
25,88,0,670,0,7.1,0.0,4.8
26,88,0,675,0,7.1,0.0,5.0
27,88,0,667,0,7.1,0.0,4.8
28,88,0,666,0,7.1,0.0,4.8
29,88,0,666,0,7.1,0.0,4.8
30,88,0,664,0,6.6,0.0,4.8
31,88,0,666,0,6.6,0.0,4.8
32,88,0,667,0,6.6,0.0,4.8
33,88,0,664,0,6.6,0.0,4.8
34,88,0,662,0,6.6,0.0,4.8
35,88,0,663,0,6.6,0.0,4.8
36,88,0,663,0,6.6,0.0,4.8
37,89,0,661,0,7.1,0.0,4.8
38,89,0,664,0,6.6,0.0,4.8
39,89,0,663,0,6.6,0.0,4.8
40,89,0,666,0,6.6,0.0,4.8
41,89,0,665,0,6.6,0.0,4.8
42,89,0,664,0,6.6,0.0,4.8
43,89,0,668,0,6.6,0.0,4.8
44,89,0,670,0,6.6,0.0,4.8
45,89,0,664,0,6.6,0.0,4.8
46,89,0,661,0,6.6,0.0,5.0
47,90,0,667,0,6.6,0.0,4.8
48,90,0,675,0,6.6,0.0,4.8
49,90,0,679,0,6.6,0.0,4.8
50,90,0,668,0,6.6,0.0,4.9
51,90,0,658,0,6.6,0.0,4.8
