Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
0,30,0,1069,0,0.0,0.0,2.6
1,30,0,1037,0,0.0,0.0,2.6
2,30,0,1022,0,0.0,0.0,2.6
3,30,0,1027,0,0.0,0.0,2.6
4,30,0,1016,0,0.0,0.0,2.6
5,30,0,1014,0,0.0,0.0,2.6
6,30,0,1006,0,0.0,0.0,2.6
7,30,0,1014,0,0.0,0.0,2.6
8,30,0,1012,0,0.0,0.0,2.6
9,31,0,1018,0,0.0,0.0,2.6
10,31,0,1015,0,0.0,0.0,2.6
11,31,0,1011,0,0.0,0.0,2.6
12,31,0,1014,0,0.0,0.0,2.6
13,31,0,1036,0,0.0,0.0,2.6
14,32,0,1039,0,0.0,0.0,2.6
15,32,0,1038,0,0.0,0.0,2.6
16,32,0,1035,0,0.0,0.0,2.6
17,32,0,1035,0,0.0,0.0,2.6
18,32,0,1030,0,0.0,0.0,2.6
19,33,0,1024,0,0.0,0.0,2.6
20,33,0,1021,0,0.0,0.0,2.6
21,33,0,1020,0,0.0,0.0,2.6
22,33,0,1023,0,0.0,0.0,2.6
23,33,0,1014,0,0.0,0.0,2.6
24,33,0,1010,0,0.0,0.0,2.6
25,33,0,1010,0,0.0,0.0,2.6
26,33,0,1010,0,0.0,0.0,2.6
27,33,0,1011,0,0.0,0.0,2.6
28,34,0,1007,0,0.0,0.0,2.6
29,34,0,1005,0,0.0,0.0,2.6
30,34,0,1007,0,0.0,0.0,2.6
31,34,0,1004,0,0.0,0.0,2.6
32,35,0,1002,0,0.0,0.0,2.6
33,35,0,996,0,0.0,0.0,2.6
34,35,0,1001,0,0.0,0.0,2.6
35,35,0,1001,0,0.0,0.0,2.6
36,36,0,995,0,0.0,0.0,2.1
37,36,0,993,0,0.0,0.0,2.3
38,36,0,994,0,0.0,0.0,2.3
39,36,0,994,0,0.0,0.0,3.3
40,36,0,995,0,0.0,0.0,3.7
41,36,0,988,0,0.0,0.0,2.8
42,36,0,994,0,0.0,0.0,4.4
43,36,0,991,0,0.0,0.0,3.1
44,37,0,982,0,0.0,0.0,3.0
45,37,0,983,0,0.0,0.0,3.0
46,37,0,984,0,0.0,0.0,3.0
47,37,0,979,0,0.0,0.0,3.0
48,38,0,982,0,0.0,0.0,3.0
49,38,0,973,0,0.0,0.0,3.0
50,38,0,976,0,0.0,0.0,3.0
51,38,0,901,0,0.0,0.0,3.0
52,39,0,788,0,0.0,0.0,2.0
53,39,0,798,1,0.0,0.0,-19.4
54,39,0,803,2,0.0,0.0,-155.7
55,39,0,802,3,0.0,0.0,-348.8
56,39,0,812,3,0.0,0.0,-494.8
57,39,0,801,3,0.0,0.0,-539.9
58,39,2,884,4,1.4,0.0,-500.9
59,39,4,1011,5,2.8,0.0,-432.1
60,39,4,1019,5,2.8,0.0,-324.1
61,40,4,1031,6,2.4,0.0,-172.9
62,40,4,1050,7,2.4,0.0,-55.7
63,40,1,955,7,0.5,0.0,-36.3
64,41,0,828,5,0.0,0.0,-15.4
65,41,0,825,4,0.0,0.0,-17.9
66,41,0,834,3,0.0,0.0,-28.1
67,42,0,836,2,0.0,0.0,-18.8
68,42,0,832,2,0.0,0.0,-16.0
69,42,0,832,4,0.0,0.0,41.6
70,42,0,832,4,0.0,0.0,38.2
71,42,0,827,4,0.0,0.0,24.4
72,42,0,831,4,0.0,0.0,1.3
73,42,0,826,4,0.0,0.0,-25.3
