Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
0,27,59,1525,0,0.0,0.0,5.6
1,27,58,1535,0,0.0,0.0,5.6
2,27,58,1522,0,0.0,0.0,5.6
3,27,58,1501,0,0.0,0.0,5.6
4,28,59,1481,0,0.0,0.0,5.6
5,28,59,1467,0,0.0,0.0,5.6
6,28,46,1543,0,0.0,0.0,5.6
7,28,40,1518,0,0.0,0.0,5.6
8,29,40,1487,0,0.0,0.0,5.6
9,29,42,1495,0,0.0,0.0,5.6
10,29,43,1515,0,0.0,0.0,5.6
11,29,44,1517,0,0.0,0.0,5.6
12,30,44,1509,0,0.0,0.0,5.6
13,30,43,1486,0,0.0,0.0,5.7
14,30,42,1449,0,0.0,0.0,5.6
15,30,43,1440,0,0.0,0.0,5.6
16,30,43,1422,0,0.0,0.0,5.6
17,30,43,1397,0,0.0,0.0,5.6
18,31,42,1378,0,0.0,0.0,5.7
19,31,43,1375,0,0.0,0.0,5.6
20,31,43,1350,0,0.0,0.0,5.7
21,32,42,1333,0,0.0,0.0,5.7
22,32,42,1311,0,0.0,0.0,5.7
23,32,43,1265,0,0.0,0.0,5.7
24,33,43,1246,0,0.0,0.0,5.7
25,33,43,1219,0,0.0,0.0,5.7
26,33,44,1206,0,0.0,0.0,5.7
27,33,44,1176,0,0.0,0.0,5.7
28,33,43,1151,0,0.0,0.0,5.7
29,33,42,1132,0,0.0,0.0,5.7
30,34,43,1111,0,0.0,0.0,5.7
31,34,43,1086,0,0.0,0.0,5.7
32,34,43,1074,0,0.0,0.0,5.7
33,34,43,1069,0,0.0,0.0,5.7
34,35,44,1051,0,0.0,0.0,5.7
35,35,44,1041,0,0.0,0.0,5.7
36,35,44,1035,0,0.0,0.0,5.7
37,36,44,1008,0,0.0,0.0,5.7
38,36,44,1006,0,0.0,0.0,5.7
39,36,44,982,0,0.0,0.0,5.7
40,36,46,981,0,0.0,0.0,5.7
41,36,46,977,0,0.0,0.0,5.7
42,36,46,986,0,0.0,0.0,5.7
43,36,46,980,0,0.0,0.0,5.7
44,37,46,973,0,0.0,0.0,5.7
45,37,46,982,0,0.0,0.0,5.7
