Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
0,86,58,713,3,0.0,0.0,-24.1
1,86,59,662,0,0.0,0.0,-24.5
2,86,56,614,0,0.0,0.0,-23.5
3,86,54,614,0,0.0,0.0,-23.5
4,86,52,615,0,0.0,0.0,-23.5
5,86,52,611,0,0.0,0.0,-23.5
6,87,52,611,0,0.0,0.0,-23.5
7,87,52,609,0,0.0,0.0,-23.5
8,87,51,611,0,0.0,0.0,-23.5
9,87,51,608,0,0.0,0.0,-23.5
10,87,51,609,0,0.0,0.0,-23.5
11,87,55,719,3,0.0,0.0,-19.5
12,87,58,716,3,0.0,0.0,-14.5
13,87,57,720,4,0.0,0.0,-8.5
14,86,56,723,4,0.0,0.0,-8.6
15,86,56,729,3,0.0,0.0,-8.6
16,86,56,730,3,0.0,0.0,-8.6
17,86,56,737,1,0.0,0.0,-8.6
18,86,56,743,1,0.0,0.0,-8.6
19,86,56,745,1,0.0,0.0,-8.6
20,86,56,723,0,0.0,0.0,-8.6
21,86,55,632,0,0.0,0.0,-8.6
22,86,54,628,0,0.0,0.0,-8.6
23,85,53,623,0,0.0,0.0,-8.6
24,85,52,625,0,0.0,0.0,-8.6
25,85,52,619,0,0.0,0.0,-8.6
26,85,52,619,0,0.0,0.0,-8.6
27,85,52,616,0,0.0,0.0,-8.6
28,85,51,615,0,0.0,0.0,-8.6
29,85,51,615,0,0.0,0.0,-8.6
30,85,51,611,0,0.0,0.0,-8.6
31,85,50,613,0,0.0,0.0,-8.6
32,85,50,611,0,0.0,0.0,-8.6
33,85,50,609,0,0.0,0.0,-8.6
34,85,51,608,0,0.0,0.0,-8.6
35,85,51,607,0,0.0,0.0,-8.6
36,85,50,610,0,0.0,0.0,-8.6
37,85,50,607,0,0.0,0.0,-8.6
38,85,50,606,0,0.0,0.0,-6.5
39,85,51,611,0,0.0,0.0,-5.7
40,85,58,741,1,0.5,1.6,-5.7
41,85,67,962,4,5.7,7.8,-2.7
42,85,79,1630,11,9.9,11.3,-2.5
43,84,67,1671,22,2.4,3.1,-5.1
44,84,58,1353,23,4.2,5.5,-10.3
45,84,45,1207,22,1.4,0.0,-10.8
46,84,59,1291,22,4.2,5.1,-12.8
47,84,68,1202,23,4.7,5.5,-11.8
48,84,54,1265,23,1.0,2.0,-8.9
49,84,39,1042,18,0.0,0.0,-10.3
50,84,42,833,13,0.0,0.0,-7.7
51,85,51,711,10,0.0,0.0,-8.7
52,85,55,703,8,0.0,0.0,-8.5
53,85,57,713,4,0.0,0.0,-8.5
54,85,59,707,3,0.0,0.0,-8.5
55,85,59,717,3,0.0,0.0,-8.5
56,86,57,723,2,0.0,0.0,-8.5
57,86,57,728,0,0.0,0.0,-8.5
58,86,55,631,0,0.0,0.0,-8.5
59,86,54,620,0,0.0,0.0,-8.5
60,86,52,623,0,0.0,0.0,-8.5
61,87,51,622,0,0.0,0.0,-8.5
62,87,56,691,1,0.0,0.0,-8.5
63,87,77,1131,5,8.9,10.5,-11.8
64,87,58,1132,8,1.0,1.2,-14.8
65,87,49,753,7,0.0,0.0,-12.9
66,87,51,720,4,0.0,0.0,-12.9
67,86,56,715,1,0.0,0.0,-12.9
68,86,55,681,0,0.0,0.0,-12.9
69,86,54,620,0,0.0,0.0,-12.9
