Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
0,3,0,1500,0,3.8,14.8,0.0
1,3,0,1609,0,4.7,14.8,0.0
2,3,0,1517,0,5.7,14.8,0.0
3,3,0,1494,0,6.1,14.8,0.0
4,4,0,1511,0,6.1,14.8,0.0
5,3,0,1498,0,6.1,14.8,0.0
6,4,0,1458,0,6.1,14.8,0.0
7,4,0,1440,0,6.1,14.8,0.0
8,4,0,1501,0,5.7,14.8,0.0
9,4,0,1557,0,3.8,14.8,0.0
10,4,0,1510,0,3.8,14.8,0.0
11,4,0,1472,0,3.8,14.8,0.0
12,4,0,1469,0,3.8,14.8,0.0
13,5,0,1479,0,3.8,14.8,0.0
14,5,0,1445,0,3.8,14.8,0.0
15,5,0,1450,0,3.8,14.8,0.0
16,5,0,1429,0,3.8,14.8,0.0
17,6,0,1394,0,3.8,14.8,0.0
18,6,0,1381,0,3.8,14.8,0.0
19,6,0,1353,0,3.8,14.8,0.0
20,6,0,1335,0,3.8,14.8,0.0
21,6,0,1322,0,3.8,14.8,0.0
22,6,0,1311,0,3.3,14.8,0.0
23,6,0,1271,0,3.3,14.8,0.0
24,6,0,1251,0,3.3,14.8,0.0
25,6,0,1240,0,3.3,14.8,0.0
26,7,0,1194,0,2.8,14.8,0.0
27,7,0,1174,0,2.8,14.8,0.0
28,7,0,1166,0,2.8,14.8,0.0
29,8,0,1131,0,2.8,14.8,0.0
30,8,0,1119,0,2.8,14.8,0.0
31,8,0,1101,0,2.4,14.8,0.0
32,9,0,1068,0,2.4,14.8,0.0
33,9,0,1062,0,2.4,14.8,0.0
34,9,0,1040,0,2.4,14.8,0.0
35,9,0,1035,0,2.4,14.8,0.0
36,9,0,1014,0,2.4,14.8,0.0
37,9,0,1003,0,2.4,14.8,0.0
38,9,0,1006,0,2.4,14.8,0.0
39,9,0,980,0,2.4,14.8,0.0
40,10,0,987,0,2.4,14.8,0.0
41,10,0,966,0,2.4,14.8,0.0
42,10,0,966,0,2.4,14.8,0.0
43,11,0,972,0,2.4,14.8,0.0
44,11,0,969,0,2.4,14.8,0.0
45,11,0,973,0,2.4,14.8,0.0
46,11,0,973,0,2.4,14.8,0.0
47,11,0,965,0,1.9,14.8,0.0
48,11,0,975,0,1.9,14.8,0.0
49,11,0,967,0,1.9,14.8,0.0
50,12,0,967,0,1.9,14.8,0.0
51,12,0,963,0,1.9,14.8,0.0
52,12,0,968,0,1.9,14.8,0.0
53,12,0,968,0,1.9,14.8,0.0
54,12,0,955,0,1.9,14.8,0.0
55,12,0,958,0,1.9,14.8,0.0
56,12,0,951,0,1.9,14.8,0.0
57,13,0,951,0,1.9,14.8,0.0
58,13,0,942,0,1.9,14.8,0.0
59,13,0,943,0,1.9,14.8,0.0
60,13,0,944,0,1.9,14.8,0.0
61,13,0,947,0,1.4,14.8,0.0
62,13,0,948,0,1.4,14.8,0.0
63,13,0,941,0,1.4,14.8,0.0
64,14,0,943,0,1.4,14.8,0.0
65,14,0,942,0,1.4,14.8,0.0
66,14,0,940,0,1.4,14.8,0.0
67,14,0,941,0,1.4,14.8,0.0
68,14,0,943,0,1.4,14.8,0.0
69,15,0,924,0,1.4,14.8,0.0
70,15,0,936,0,1.4,14.8,0.0
71,15,0,919,0,1.4,14.8,0.0
72,15,0,923,0,1.4,14.8,0.0
73,15,0,925,0,1.4,14.8,0.0
74,15,0,925,0,1.4,14.8,0.0
75,15,0,919,0,1.4,14.8,0.0
76,15,0,916,0,1.4,14.8,0.0
77,15,0,918,0,1.4,14.8,0.0
78,16,0,911,0,1.4,14.8,0.0
79,16,0,917,0,1.4,14.8,0.0
80,16,0,907,0,1.4,14.8,0.0
81,16,0,912,0,1.4,14.8,0.0
82,17,0,906,0,1.4,14.8,0.0
83,17,0,901,0,1.4,14.8,0.0
84,17,0,911,0,1.4,14.8,0.0
85,17,0,902,0,1.4,14.8,0.0
86,17,0,908,0,1.4,14.8,0.0
87,18,0,909,0,1.4,14.8,0.0
88,18,0,899,0,1.4,14.8,0.0
89,18,0,898,0,1.4,14.8,0.0
90,18,0,907,0,1.4,14.8,0.0
91,18,0,887,0,1.4,14.8,0.0
92,18,0,871,0,1.4,14.8,0.0
93,18,0,879,0,1.4,14.8,0.0
94,18,0,872,0,1.4,14.8,0.0
95,18,0,867,0,1.4,14.8,0.0
96,18,0,876,0,1.0,14.8,0.0
97,18,0,868,0,1.0,14.8,0.0
98,18,0,869,0,1.4,14.8,0.0
99,18,0,875,0,1.4,14.8,0.0
100,19,0,874,0,1.4,14.8,0.0
101,19,0,875,0,1.4,14.8,0.0
102,19,0,879,0,1.4,14.8,0.0
103,20,0,874,0,1.4,14.8,0.0
104,20,0,871,0,1.4,14.8,0.0
105,20,0,874,0,1.4,14.8,0.0
106,20,0,868,0,1.4,14.8,0.0
107,20,0,873,0,1.4,14.8,0.0
108,20,0,877,0,1.0,14.8,0.0
109,20,0,867,0,1.0,14.8,0.0
110,20,0,864,0,1.0,14.8,0.0
111,20,0,867,0,1.0,14.8,0.0
112,20,0,867,0,1.0,14.8,0.0
113,21,0,859,0,1.0,14.8,0.0
114,21,0,866,0,1.0,14.8,0.0
115,21,0,855,0,1.0,14.8,0.0
116,21,0,854,0,1.0,14.8,0.0
117,21,0,859,0,1.0,14.8,0.0
118,21,0,851,0,1.0,14.8,0.0
119,21,0,859,0,1.0,14.8,0.0
120,21,0,852,0,1.0,14.8,0.0
121,21,0,854,0,1.0,14.8,0.0
122,21,0,846,0,1.0,14.8,0.0
123,21,0,854,0,1.0,14.8,0.0
124,21,0,855,0,1.0,14.8,0.0
125,22,0,857,0,1.0,14.8,0.0
126,22,0,844,0,1.0,14.8,0.0
127,22,0,852,0,1.0,14.8,0.0
128,22,0,848,0,1.0,14.8,0.0
129,22,0,849,0,1.0,14.8,0.0
130,22,0,843,0,1.0,14.8,0.0
131,22,0,848,0,1.0,14.8,0.0
132,22,0,848,0,1.0,14.8,0.0
133,23,0,840,0,1.0,14.8,0.0
134,23,0,840,0,1.0,14.8,0.0
135,23,0,841,0,1.0,14.8,0.0
136,23,0,835,0,1.0,14.8,0.0
137,23,0,833,0,1.0,14.8,0.0
138,23,0,841,0,1.0,14.8,0.0
139,23,0,839,0,1.0,14.8,0.0
140,24,0,803,0,1.0,14.8,0.0
141,24,0,765,0,1.9,14.8,0.0
142,24,0,776,0,1.9,14.8,0.0
143,24,0,800,0,2.4,14.8,0.0
144,24,0,816,0,1.9,14.8,0.0
145,24,0,796,0,1.9,14.8,0.0
146,24,0,804,1,2.8,14.8,0.0
147,24,0,784,0,2.4,14.8,0.0
148,24,0,797,1,6.1,23.4,0.0
149,24,0,872,5,1.4,14.8,0.0
150,24,0,801,5,1.4,14.8,0.0
151,24,0,970,5,1.9,18.4,0.0
152,24,0,792,5,1.0,14.8,0.0
153,24,0,782,5,1.0,14.8,0.0
154,24,0,769,5,1.4,14.8,0.0
155,24,0,788,5,1.4,14.8,0.0
156,25,0,795,4,1.4,14.8,0.0
157,25,0,786,5,1.4,14.8,0.0
158,25,0,807,3,1.9,14.8,0.0
159,25,0,806,0,1.4,14.8,0.0
160,25,0,807,4,1.4,14.8,0.0
161,26,0,811,0,1.4,14.8,0.0
162,26,0,802,0,1.4,14.8,0.0
163,26,0,802,0,1.4,14.8,0.0
164,26,0,805,0,1.4,14.8,0.0
165,27,0,793,0,1.4,14.8,0.0
166,27,0,797,0,1.4,14.8,0.0
167,27,0,890,1,3.8,20.7,0.0
168,27,0,1384,5,9.4,22.3,0.0
169,27,0,1035,9,1.0,14.8,0.0
170,27,0,771,8,0.5,14.8,0.0
