Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
0,74,34,968,0,0.0,0.0,-3.8
1,74,38,677,0,0.0,0.0,-3.8
2,74,38,682,0,0.0,0.0,-3.8
3,74,38,672,0,0.0,0.0,-3.9
4,75,38,661,0,0.0,0.0,-4.1
5,75,43,639,0,0.0,0.0,-4.1
6,75,44,699,0,0.0,0.0,-4.1
7,75,42,740,0,0.0,0.0,-4.1
8,75,41,751,0,0.0,0.0,-4.3
9,75,40,745,0,0.0,0.0,-11.8
10,75,74,2279,17,16.0,18.0,-5.3
11,75,70,2314,21,11.3,11.7,-0.6
12,75,69,1946,23,8.9,9.4,-11.9
13,76,70,1836,25,8.5,8.6,-40.9
14,76,66,1529,26,6.1,6.6,-40.1
15,76,70,1401,28,7.1,7.4,-7.2
16,77,74,1448,29,6.6,7.0,-35.9
17,77,79,1564,26,13.2,12.1,-19.1
18,77,93,2073,26,22.6,18.7,-6.7
19,77,91,2058,27,20.7,18.4,-4.3
20,77,85,1969,26,16.9,16.0,0.1
21,78,96,2080,26,29.6,20.7,1.2
22,78,79,1929,26,12.7,12.1,17.7
23,78,72,1726,24,8.5,8.6,24.0
24,78,45,1333,23,0.0,0.0,-26.5
25,79,39,1168,22,1.0,0.8,-56.7
26,79,34,1045,18,0.0,0.0,-52.0
27,79,38,880,12,0.0,0.0,-35.1
28,79,54,699,4,0.0,0.0,-0.2
29,80,56,710,0,0.0,0.0,-0.9
30,80,55,626,0,0.0,0.0,-1.1
31,80,54,623,0,0.0,0.0,-1.2
32,80,50,638,0,0.0,0.0,-1.2
33,80,48,643,0,0.0,0.0,-1.2
34,80,48,638,0,0.0,0.0,-1.2
35,80,48,642,0,0.0,0.0,-1.2
36,80,47,642,0,0.0,0.0,-1.2
37,80,47,642,0,0.0,0.0,-1.2
38,80,47,641,0,0.0,0.0,-1.9
39,80,47,637,0,0.0,0.0,-2.2
40,81,47,634,0,0.0,0.0,-2.4
41,81,49,635,0,0.0,0.0,-2.2
42,81,48,636,0,0.0,0.0,-2.2
43,81,48,634,0,0.0,0.0,-2.2
44,81,48,635,0,0.0,0.0,-2.2
45,81,48,631,0,0.0,0.0,-2.2
46,81,48,630,0,0.0,0.0,-2.2
47,81,48,635,0,0.0,0.0,-2.2
48,81,48,630,0,0.0,0.0,-2.2
49,81,48,632,0,0.0,0.0,-2.2
50,81,48,632,0,0.0,0.0,-2.2
51,81,48,630,0,0.0,0.0,-2.2
52,81,48,633,0,0.0,0.0,-2.2
53,81,48,630,0,0.0,0.0,-2.2
54,81,48,632,0,0.0,0.0,-2.2
55,81,48,625,0,0.0,0.0,-2.2
56,82,49,623,0,0.0,0.0,-2.2
57,82,49,623,0,0.0,0.0,-2.2
58,82,48,621,0,0.0,0.0,-2.2
59,82,47,623,0,0.0,0.0,-2.2
60,82,47,618,0,0.0,0.0,-2.2
61,82,48,617,0,0.0,0.0,-2.2
62,82,48,615,0,0.0,0.0,-2.2
63,82,48,614,0,0.0,0.0,-2.2
64,82,47,619,0,0.0,0.0,-2.2
65,82,46,621,0,0.0,0.0,-2.2
66,82,46,621,0,0.0,0.0,-2.2
67,82,46,621,0,0.0,0.0,-2.2
68,82,46,617,0,0.0,0.0,-2.2
69,82,47,621,0,0.0,0.0,-2.2
70,82,47,619,0,0.0,0.0,-2.2
71,82,46,613,0,0.0,0.0,-2.2
72,82,44,618,0,0.0,0.0,-2.2
73,81,44,612,0,0.0,0.0,-2.2
74,81,45,615,0,0.0,0.0,-2.2
75,81,44,625,0,0.0,0.0,-2.2
76,81,44,616,0,0.0,0.0,-2.2
77,81,44,617,0,0.0,0.0,-2.2
78,81,44,617,0,0.0,0.0,-2.2
79,81,45,610,0,0.0,0.0,-2.2
80,81,45,617,0,0.0,0.0,-2.2
81,81,45,610,0,0.0,0.0,-2.2
82,81,46,609,0,0.0,0.0,-2.2
83,81,45,615,0,0.0,0.0,-2.2
84,81,44,608,0,0.0,0.0,-2.2
85,81,45,611,0,0.0,0.0,-2.2
86,81,45,620,0,0.0,0.0,-2.2
87,81,45,613,0,0.0,0.0,-2.2
88,81,44,621,0,0.0,0.0,-2.2
89,81,44,619,0,0.0,0.0,-2.2
90,81,45,618,0,0.0,0.0,-2.2
91,81,44,625,0,0.0,0.0,-2.2
92,81,44,621,0,0.0,0.0,-2.2
93,81,44,624,0,0.0,0.0,-2.2
94,81,44,628,0,0.0,0.0,-2.2
95,81,44,621,0,0.0,0.0,-2.2
96,81,45,629,0,0.0,0.0,-2.2
97,81,45,630,0,0.0,0.0,-2.2
98,81,45,629,0,0.0,0.0,-2.2
99,81,44,635,0,0.0,0.0,-2.2
