Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
0,33,44,1261,0,0.0,0.0,10.5
1,33,44,1237,0,0.0,0.0,10.6
2,33,45,1194,0,0.0,0.0,10.6
3,33,44,1165,0,0.0,0.0,10.6
4,33,44,1151,0,0.0,0.0,10.6
5,33,44,1132,0,0.0,0.0,10.7
6,34,44,1111,0,0.0,0.0,10.8
7,34,44,1098,0,0.0,0.0,10.7
8,34,44,1077,0,0.0,0.0,10.7
9,35,44,1054,0,0.0,0.0,10.7
10,35,45,1043,0,0.0,0.0,10.7
11,35,45,1038,0,0.0,0.0,10.7
12,35,45,1031,0,0.0,0.0,10.8
13,36,45,1017,0,0.0,0.0,10.8
14,36,45,1002,0,0.0,0.0,10.8
15,36,46,963,0,0.0,0.0,10.8
16,36,48,976,0,0.0,0.0,10.8
17,37,47,974,0,0.0,0.0,10.8
18,37,47,970,0,0.0,0.0,10.8
19,37,47,974,0,0.0,0.0,10.8
20,38,47,974,0,0.0,0.0,10.8
21,38,47,966,0,0.0,0.0,10.8
22,38,47,973,0,0.0,0.0,10.8
23,38,46,982,0,0.0,0.0,10.8
24,39,45,977,0,0.0,0.0,10.8
25,39,45,972,0,0.0,0.0,10.8
26,39,45,974,0,0.0,0.0,10.8
27,39,45,965,0,0.0,0.0,10.8
28,39,44,972,0,0.0,0.0,10.8
29,39,44,971,0,0.0,0.0,10.8
30,39,44,965,0,0.0,0.0,10.8
31,40,45,963,0,0.0,0.0,10.8
32,40,44,959,0,0.0,0.0,10.8
33,40,44,958,0,0.0,0.0,10.8
34,41,44,963,0,0.0,0.0,10.8
35,41,44,947,0,0.0,0.0,10.7
36,41,44,950,0,0.0,0.0,10.7
37,41,44,949,0,0.0,0.0,10.7
38,42,44,944,0,0.0,0.0,10.7
39,42,44,948,0,0.0,0.0,10.7
40,42,44,945,0,0.0,0.0,10.7
41,42,44,946,0,0.0,0.0,10.7
42,42,44,943,0,0.0,0.0,10.7
43,42,44,938,0,0.0,0.0,10.7
44,42,44,944,0,0.0,0.0,10.7
45,42,44,939,0,0.0,0.0,10.7
46,43,44,937,0,0.0,0.0,10.7
47,43,44,938,0,0.0,0.0,10.7
48,43,44,934,0,0.0,0.0,10.7
49,43,44,937,0,0.0,0.0,10.7
50,44,44,932,0,0.0,0.0,10.7
51,45,44,917,0,0.0,0.0,10.7
52,45,44,920,0,0.0,0.0,10.7
53,45,44,918,0,0.0,0.0,10.7
54,45,44,918,0,0.0,0.0,10.7
55,45,44,920,0,0.0,0.0,10.7
56,45,44,914,0,0.0,0.0,10.7
57,45,44,919,0,0.0,0.0,10.7
58,45,44,919,0,0.0,0.0,10.7
59,45,44,919,0,0.0,0.0,10.7
60,46,44,911,0,0.0,0.0,10.7
61,46,43,915,0,0.0,0.0,10.7
62,46,43,913,0,0.0,0.0,10.7
63,46,43,912,0,0.0,0.0,10.7
64,47,43,910,0,0.0,0.0,10.7
65,47,43,904,0,0.0,0.0,10.7
66,47,44,902,0,0.0,0.0,10.7
67,47,44,890,0,0.0,0.0,10.7
68,47,43,888,0,0.0,0.0,10.7
69,48,43,889,0,0.0,0.0,10.7
70,48,43,879,0,0.0,0.0,10.7
71,48,43,885,0,0.0,0.0,10.7
