Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Throttle Position [%],Accelerator Pedal Position [%],Steering Wheel Angle [deg]
0,60,43,766,0,0.0,0.0,-32.7
1,59,45,765,0,0.0,0.0,-32.7
2,58,59,739,0,0.0,0.0,-32.7
3,58,61,761,0,0.0,0.0,-2.1
4,58,61,925,0,2.8,1.2,-9.3
5,58,55,872,0,0.0,0.0,-13.9
6,58,55,797,0,0.0,0.0,-13.9
7,58,54,803,0,0.0,0.0,-14.0
8,58,55,800,0,0.0,0.0,-14.1
9,58,58,780,0,0.0,0.0,-14.1
10,58,62,783,0,0.0,0.0,-14.4
11,58,60,793,0,0.0,0.0,-14.5
12,59,59,796,0,0.0,0.0,-14.4
13,59,59,787,0,0.0,0.0,-14.4
14,59,82,736,0,0.0,0.0,-14.7
15,59,67,787,1,0.0,0.0,-16.2
16,59,58,791,2,0.0,0.0,-16.2
17,59,58,776,3,0.0,0.0,-18.0
18,59,60,778,3,0.0,0.0,-18.0
19,60,60,787,2,0.0,0.0,-17.3
20,60,66,819,0,0.0,0.0,234.5
21,60,83,774,0,0.0,0.0,520.2
22,60,77,1045,0,4.7,4.3,499.1
23,60,79,1436,6,10.8,11.3,344.0
24,60,68,1483,9,5.7,6.2,72.0
25,60,47,906,5,1.0,0.0,-156.0
26,60,70,1056,5,8.5,10.2,-156.5
27,60,84,1722,11,13.6,13.7,-167.3
28,60,78,1927,14,13.2,13.7,-179.2
29,61,77,1983,15,13.2,13.7,-114.0
30,61,83,1772,18,15.0,14.1,10.1
31,62,95,1617,21,25.4,16.0,30.8
32,62,91,1975,23,22.1,15.6,42.9
33,62,52,1783,21,1.0,0.4,15.8
34,63,38,1185,18,0.0,0.0,6.0
35,63,44,860,14,0.0,0.0,2.2
36,63,48,756,11,0.0,0.0,0.5
37,63,54,720,8,1.4,0.0,-1.9
38,64,76,1149,8,11.8,12.1,36.1
39,64,89,1874,13,17.9,17.2,40.5
40,64,83,2170,16,16.5,17.2,-11.5
41,64,82,2018,18,15.0,16.4,-32.5
42,65,83,1933,20,13.2,12.1,-23.3
43,65,45,1533,18,0.0,0.0,-21.1
44,66,37,1236,14,0.0,0.0,-10.2
45,66,48,1094,12,3.3,3.1,-4.8
46,66,71,1285,11,6.1,6.6,7.6
47,66,69,1344,12,4.2,5.9,0.3
48,66,51,859,8,0.0,0.0,-16.7
49,67,53,713,5,0.0,0.0,-17.9
50,67,55,729,2,0.0,0.0,-15.2
